subject,topic_id,year_from,year_to,cosine_sim,drift
math,33,2003,2004,0.565559,0.434441
math,35,2003,2004,0.406632,0.593368
math,36,2003,2004,0.579248,0.420752
math,38,2003,2004,0.482579,0.517421
math,39,2003,2004,0.317729,0.682271
math,40,2003,2004,0.394766,0.605234
math,41,2003,2004,0.527821,0.472179
math,42,2003,2004,0.094301,0.905699
math,43,2003,2004,0.316085,0.683915
math,44,2003,2004,0.139493,0.860507
math,45,2003,2004,0.434248,0.565752
math,47,2003,2004,0.45418,0.54582
math,49,2003,2004,0.455517,0.544483
math,0,2004,2005,0.608235,0.391765
math,1,2004,2005,0.478705,0.521295
math,2,2004,2005,0.190779,0.809221
math,3,2004,2005,0.448094,0.551906
math,4,2004,2005,0.576439,0.423561
math,6,2004,2005,0.525309,0.474691
math,7,2004,2005,0.626733,0.373267
math,8,2004,2005,0.528731,0.471269
math,9,2004,2005,0.276615,0.723385
math,11,2004,2005,0.453354,0.546646
math,12,2004,2005,0.632811,0.367189
math,13,2004,2005,0.448497,0.551503
math,14,2004,2005,0.53002,0.46998
math,15,2004,2005,0.528742,0.471258
math,16,2004,2005,0.264881,0.735119
math,17,2004,2005,0.421319,0.578681
math,18,2004,2005,0.497159,0.502841
math,19,2004,2005,0.489612,0.510388
math,20,2004,2005,0.462139,0.537861
math,21,2004,2005,0.484509,0.515491
math,22,2004,2005,0.54346,0.45654
math,24,2004,2005,0.473187,0.526813
math,26,2004,2005,0.270833,0.729167
math,28,2004,2005,0.245729,0.754271
math,29,2004,2005,0.221974,0.778026
math,32,2004,2005,0.247628,0.752372
math,33,2004,2005,0.619252,0.380748
math,35,2004,2005,0.393532,0.606468
math,36,2004,2005,0.481465,0.518535
math,38,2004,2005,0.546893,0.453107
math,39,2004,2005,0.207775,0.792225
math,40,2004,2005,0.258198,0.741802
math,41,2004,2005,0.525024,0.474976
math,42,2004,2005,0.375503,0.624497
math,43,2004,2005,0.156605,0.843395
math,44,2004,2005,0.317612,0.682388
math,45,2004,2005,0.370384,0.629616
math,47,2004,2005,0.357827,0.642173
math,49,2004,2005,0.573742,0.426258
math,0,2005,2006,0.634325,0.365675
math,1,2005,2006,0.432425,0.567575
math,2,2005,2006,0.334776,0.665224
math,3,2005,2006,0.448094,0.551906
math,4,2005,2006,0.559711,0.440289
math,5,2005,2006,0.29451,0.70549
math,6,2005,2006,0.493806,0.506194
math,7,2005,2006,0.609993,0.390007
math,8,2005,2006,0.597024,0.402976
math,9,2005,2006,0.302707,0.697293
math,11,2005,2006,0.370546,0.629454
math,12,2005,2006,0.591623,0.408377
math,13,2005,2006,0.254387,0.745613
math,14,2005,2006,0.419192,0.580808
math,15,2005,2006,0.573269,0.426731
math,16,2005,2006,0.298321,0.701679
math,17,2005,2006,0.202436,0.797564
math,18,2005,2006,0.552248,0.447752
math,19,2005,2006,0.510644,0.489356
math,20,2005,2006,0.553475,0.446525
math,21,2005,2006,0.532554,0.467446
math,22,2005,2006,0.523295,0.476705
math,24,2005,2006,0.618187,0.381813
math,26,2005,2006,0.437853,0.562147
math,28,2005,2006,0.467301,0.532699
math,29,2005,2006,0.296935,0.703065
math,32,2005,2006,0.506608,0.493392
math,33,2005,2006,0.537718,0.462282
math,34,2005,2006,0.240957,0.759043
math,35,2005,2006,0.503182,0.496818
math,36,2005,2006,0.566126,0.433874
math,38,2005,2006,0.516304,0.483696
math,39,2005,2006,0.53851,0.46149
math,40,2005,2006,0.431248,0.568752
math,41,2005,2006,0.497714,0.502286
math,42,2005,2006,0.275228,0.724772
math,43,2005,2006,0.140677,0.859323
math,44,2005,2006,0.289534,0.710466
math,45,2005,2006,0.509417,0.490583
math,47,2005,2006,0.524962,0.475038
math,48,2005,2006,0.204541,0.795459
math,49,2005,2006,0.60613,0.39387
math,0,2006,2007,0.641469,0.358531
math,1,2006,2007,0.497395,0.502605
math,2,2006,2007,0.277362,0.722638
math,3,2006,2007,0.510315,0.489685
math,4,2006,2007,0.564675,0.435325
math,5,2006,2007,0.281195,0.718805
math,6,2006,2007,0.608508,0.391492
math,7,2006,2007,0.592559,0.407441
math,8,2006,2007,0.601347,0.398653
math,9,2006,2007,0.449063,0.550937
math,11,2006,2007,0.417538,0.582462
math,12,2006,2007,0.636686,0.363314
math,13,2006,2007,0.474196,0.525804
math,14,2006,2007,0.478861,0.521139
math,15,2006,2007,0.586007,0.413993
math,16,2006,2007,0.311477,0.688523
math,17,2006,2007,0.226191,0.773809
math,18,2006,2007,0.53884,0.46116
math,19,2006,2007,0.51202,0.48798
math,20,2006,2007,0.614907,0.385093
math,21,2006,2007,0.57644,0.42356
math,22,2006,2007,0.460147,0.539853
math,24,2006,2007,0.486903,0.513097
math,26,2006,2007,0.195244,0.804756
math,28,2006,2007,0.468964,0.531036
math,29,2006,2007,0.399371,0.600629
math,32,2006,2007,0.293326,0.706674
math,33,2006,2007,0.556347,0.443653
math,34,2006,2007,0.213469,0.786531
math,35,2006,2007,0.547179,0.452821
math,36,2006,2007,0.570343,0.429657
math,38,2006,2007,0.60613,0.39387
math,39,2006,2007,0.189714,0.810286
math,40,2006,2007,0.470024,0.529976
math,41,2006,2007,0.529334,0.470666
math,42,2006,2007,0.154447,0.845553
math,43,2006,2007,0.281354,0.718646
math,44,2006,2007,0.374707,0.625293
math,45,2006,2007,0.558215,0.441785
math,47,2006,2007,0.560289,0.439711
math,48,2006,2007,0.076076,0.923924
math,49,2006,2007,0.439032,0.560968
math,0,2007,2008,0.636686,0.363314
math,1,2007,2008,0.468738,0.531262
math,2,2007,2008,0.475179,0.524821
math,3,2007,2008,0.276094,0.723906
math,4,2007,2008,0.596255,0.403745
math,5,2007,2008,0.388832,0.611168
math,6,2007,2008,0.62195,0.37805
math,7,2007,2008,0.612109,0.387891
math,8,2007,2008,0.561877,0.438123
math,9,2007,2008,0.0,1.0
math,11,2007,2008,0.420486,0.579514
math,12,2007,2008,0.621357,0.378643
math,13,2007,2008,0.397193,0.602807
math,14,2007,2008,0.551962,0.448038
math,15,2007,2008,0.594664,0.405336
math,16,2007,2008,0.447421,0.552579
math,17,2007,2008,0.292243,0.707757
math,18,2007,2008,0.494799,0.505201
math,19,2007,2008,0.591174,0.408826
math,20,2007,2008,0.607314,0.392686
math,21,2007,2008,0.60344,0.39656
math,22,2007,2008,0.451371,0.548629
math,24,2007,2008,0.455107,0.544893
math,26,2007,2008,0.320134,0.679866
math,28,2007,2008,0.526337,0.473663
math,29,2007,2008,0.510718,0.489282
math,30,2007,2008,0.211556,0.788444
math,32,2007,2008,0.456735,0.543265
math,33,2007,2008,0.56049,0.43951
math,34,2007,2008,0.43066,0.56934
math,35,2007,2008,0.533963,0.466037
math,36,2007,2008,0.547497,0.452503
math,38,2007,2008,0.574061,0.425939
math,39,2007,2008,0.383556,0.616444
math,40,2007,2008,0.435252,0.564748
math,41,2007,2008,0.535595,0.464405
math,42,2007,2008,0.223062,0.776938
math,43,2007,2008,0.176143,0.823857
math,44,2007,2008,0.505543,0.494457
math,45,2007,2008,0.548872,0.451128
math,47,2007,2008,0.450846,0.549154
math,48,2007,2008,0.379968,0.620032
math,49,2007,2008,0.461097,0.538903
math,0,2008,2009,0.599371,0.400629
math,1,2008,2009,0.45735,0.54265
math,2,2008,2009,0.452215,0.547785
math,3,2008,2009,0.452237,0.547763
math,4,2008,2009,0.600151,0.399849
math,5,2008,2009,0.434249,0.565751
math,6,2008,2009,0.563072,0.436928
math,7,2008,2009,0.620755,0.379245
math,8,2008,2009,0.595048,0.404952
math,9,2008,2009,0.4962,0.5038
math,11,2008,2009,0.476052,0.523948
math,12,2008,2009,0.632823,0.367177
math,13,2008,2009,0.370833,0.629167
math,14,2008,2009,0.524266,0.475734
math,15,2008,2009,0.548255,0.451745
math,16,2008,2009,0.297126,0.702874
math,17,2008,2009,0.35866,0.64134
math,18,2008,2009,0.515384,0.484616
math,19,2008,2009,0.552462,0.447538
math,20,2008,2009,0.593436,0.406564
math,21,2008,2009,0.569406,0.430594
math,22,2008,2009,0.406064,0.593936
math,24,2008,2009,0.600898,0.399102
math,26,2008,2009,0.33449,0.66551
math,28,2008,2009,0.456172,0.543828
math,29,2008,2009,0.569266,0.430734
math,30,2008,2009,0.240542,0.759458
math,31,2008,2009,0.343434,0.656566
math,32,2008,2009,0.495024,0.504976
math,33,2008,2009,0.568273,0.431727
math,34,2008,2009,0.33066,0.66934
math,35,2008,2009,0.546494,0.453506
math,36,2008,2009,0.554926,0.445074
math,38,2008,2009,0.592414,0.407586
math,39,2008,2009,0.168469,0.831531
math,40,2008,2009,0.532699,0.467301
math,41,2008,2009,0.471908,0.528092
math,42,2008,2009,0.448452,0.551548
math,43,2008,2009,0.171562,0.828438
math,44,2008,2009,0.502734,0.497266
math,45,2008,2009,0.450959,0.549041
math,46,2008,2009,0.464669,0.535331
math,47,2008,2009,0.569395,0.430605
math,48,2008,2009,0.338477,0.661523
