subject,topic_id,window_from,window_to,rbo_sim,endpoint_drift,n_words_first,n_words_last,n_kept,n_removed,n_added,pct_kept,words_first,words_last,words_kept,words_added,words_removed
math,10,2000–2005,2020–2025,0.0,1.0,10,27,0,10,27,0.0,"affirmative, baker, colon, colon_colon, eremenko_lyubich, exponential, half, hyperbolic, mapsto, ovl","mathbb, varepsilon, bullet, rightarrow, varepsilon_varepsilon, function, downarrow, fatou, infty, mathbf, mathcal, mathscr, polyharmonic, prec, brane, colon_dashrightarrow, commitment, dfrac, frac23, johnson_lindenstrauss, mandelbrot, mathfrak, schur_agler, textrm, varepsilonn, varepsilonu_varepsilon, varphi",,"brane, bullet, colon_dashrightarrow, commitment, dfrac, downarrow, fatou, frac23, function, infty, johnson_lindenstrauss, mandelbrot, mathbb, mathbf, mathcal, mathfrak, mathscr, polyharmonic, prec, rightarrow","affirmative, baker, colon, colon_colon, eremenko_lyubich, exponential, half, hyperbolic, mapsto, ovl"
math,11,2000–2005,2020–2025,0.207551,0.792449,40,10,3,37,7,7.5,"control, nonlinear, policy, alliance, ary, blackman, channel, input, network, output, pieri, quantizer, queueing, root, variable, assignment, association, bus, combat, coordination, design, dynamical, engine, fluid, game, information, janus, lam_lam, lineal, output_feedback, output_regulation, pell, pendulum_cart, stability, stall, stochastic, tag, traceroute, tree, utility","agent, algorithm, control, controller, cost, dynamic, network, optimal, optimization, policy","control, network, policy","agent, algorithm, controller, cost, dynamic, optimal, optimization","alliance, ary, assignment, association, blackman, bus, channel, combat, coordination, design, dynamical, engine, fluid, game, information, input, janus, lam_lam, lineal, nonlinear"
math,12,2000–2005,2020–2025,0.421267,0.578733,18,12,10,8,2,55.56,"manifold, metric, space, surface, compact, curvature, foliation, hyperbolic, kaehler, geodesic, geometry, kahler, submanifold, boundary, flat, flow, hler, scalar_curvature","curvature, flow, geodesic, hyperbolic, manifold, metric, space, surface, hypersurface, hler, compact, mathbb_mathbb","compact, curvature, flow, geodesic, hler, hyperbolic, manifold, metric, space, surface","hypersurface, mathbb_mathbb","boundary, flat, foliation, geometry, kaehler, kahler, scalar_curvature, submanifold"
math,13,2000–2005,2020–2025,0.101828,0.898172,16,14,3,13,11,18.75,"algebro_geometric, bar, integration_part, partial, partial_partial, bolle, consequence, frac, growth, subcritical, 2ab, bard, end_array, exponential, multiplicity, prime","end, frac, int, mathbb, right, text, quad, partial, end_array, mathbb_mathbb, mathcal, nabla, cdot, mbox","end_array, frac, partial","cdot, end, int, mathbb, mathbb_mathbb, mathcal, mbox, nabla, quad, right, text","2ab, algebro_geometric, bar, bard, bolle, consequence, exponential, growth, integration_part, multiplicity, partial_partial, prime, subcritical"
math,14,2000–2005,2020–2025,0.38848,0.61152,25,14,6,19,8,24.0,"dirac, operator, space, frame, spectral, index, matrix, pseudodifferential, self_adjoint, leonard_pair, nspace, spectrum, trace, wavelet, algebra, bidifferential, bounded, formula, fredholm, invariant, pss, rbf, symbol, theorem, theory","frame, function, operator, semigroup, space, spectral, class, spectrum, mathbb_mathbb, matrix, hilbert_space, toeplitz, inverse, norm","frame, matrix, operator, space, spectral, spectrum","class, function, hilbert_space, inverse, mathbb_mathbb, norm, semigroup, toeplitz","algebra, bidifferential, bounded, dirac, formula, fredholm, index, invariant, leonard_pair, nspace, pseudodifferential, pss, rbf, self_adjoint, symbol, theorem, theory, trace, wavelet"
math,15,2000–2005,2020–2025,0.601034,0.398966,25,13,7,18,6,28.0,"algebra, group, groupoid, hopf_algebra, quantum, algebras, theory, coaction, coinvariant, space, bornological, cal, calculi, category, extension, finite, foliation, galois, ladder, poly, product, property, quasi, rosy, yang_baxter","algebra, algebras, cluster, group, groupoid, quantum, quiver, theory, category, relation, equivalence, type, representation","algebra, algebras, category, group, groupoid, quantum, theory","cluster, equivalence, quiver, relation, representation, type","bornological, cal, calculi, coaction, coinvariant, extension, finite, foliation, galois, hopf_algebra, ladder, poly, product, property, quasi, rosy, space, yang_baxter"
math,16,2000–2005,2020–2025,0.322017,0.677983,29,18,7,22,11,24.14,"entropy, propositional, intuitionistic_logic, delone, dynamical, decidability, information, map, quantified, shift, subshift, calogero, champ, chaos, excited_random_walk, experimenthal, goedel, left, logic, mbox_div, meromorphic, odot, painlev, pressure, quasisturmian, recurrent, set, topological, wien","dynamical, entropy, logic, right, topological, attractor, map, measure, invariant, shift, subshift, unstable, chaotic, mathbb_mathbb, modal, nonholonomic, srb, str","dynamical, entropy, logic, map, shift, subshift, topological","attractor, chaotic, invariant, mathbb_mathbb, measure, modal, nonholonomic, right, srb, str, unstable","calogero, champ, chaos, decidability, delone, excited_random_walk, experimenthal, goedel, information, intuitionistic_logic, left, mbox_div, meromorphic, odot, painlev, pressure, propositional, quantified, quasisturmian, recurrent"
math,17,2000–2005,2020–2025,0.384151,0.615849,32,16,6,26,10,18.75,"theory, mathematical, survey, lecture, geometry, mathematic, rbns, algebraic, arabic_numeral, kakeya, national_university, rhythm, wavelet, bass, chapter, cma, easter, galaxy, gel_fand_dorfman_bialgebra, groebner_basis, introduction, kruskal, logic, macaulay, magician, nervous, petri_net, physics, speech, surgery, theorem, thinking","geometry, mathematic, mathematical, student, survey, theory, article, datum, development, field, structure, topic, lecture, mathematician, review, teaching","geometry, lecture, mathematic, mathematical, survey, theory","article, datum, development, field, mathematician, review, structure, student, teaching, topic","algebraic, arabic_numeral, bass, chapter, cma, easter, galaxy, gel_fand_dorfman_bialgebra, groebner_basis, introduction, kakeya, kruskal, logic, macaulay, magician, national_university, nervous, petri_net, physics, rbns"
math,18,2000–2005,2020–2025,0.526002,0.473998,30,18,5,25,13,16.67,"ideal, module, ring, janet, pommaret, pommaret_basis, whitehead, basis, buchsbaum, cohen_macaulay, divisorial, gorenstein, injective, local, cap_cap, closure, distraction, ess, findre, gin, multiplicity, multr, ncm, prime, projective, qfqf, ree, syzygy, wiegand, zharkov","ideal, module, operatorname, ring, mathscr, prime, submodule, gorenstein, mathfrak, primary, depth, mathfrak_mathfrak, monomial_ideal, reg, sum, commutative_ring, mathbb, property","gorenstein, ideal, module, prime, ring","commutative_ring, depth, mathbb, mathfrak, mathfrak_mathfrak, mathscr, monomial_ideal, operatorname, primary, property, reg, submodule, sum","basis, buchsbaum, cap_cap, closure, cohen_macaulay, distraction, divisorial, ess, findre, gin, injective, janet, local, multiplicity, multr, ncm, pommaret, pommaret_basis, projective, qfqf"
math,19,2000–2005,2020–2025,0.383126,0.616874,28,12,10,18,2,35.71,"class, measure, theorem, condition, function, fractal, inequality, beta, invariant, monotone, noi, spr, thematic_factorization, bihamiltonian, channel, convergence, divergence, ergodic, fkg, functional, martingale, meshalkin, nfl, normality, source, space, type, weak","condition, convergence, function, inequality, measure, property, space, theorem, weak, type, class, stability","class, condition, convergence, function, inequality, measure, space, theorem, type, weak","property, stability","beta, bihamiltonian, channel, divergence, ergodic, fkg, fractal, functional, invariant, martingale, meshalkin, monotone, nfl, noi, normality, source, spr, thematic_factorization"
math,20,2000–2005,2020–2025,0.406445,0.593555,26,16,8,18,8,30.77,"algebra, group, representation, character, hecke, irreducible, galois, mod, adic, coset, flag, torsor, unitary, boson, building, chern_character, fusion, ind, krammer, lusztig, reductive, schubert, shapiro, split, tildea, ultrahyperbolic","adic, character, group, irreducible, representation, automorphic, field, local, mathbb, hecke, conjecture, gsp, mathbb_mathbb, mathrm, reductive, unitary","adic, character, group, hecke, irreducible, reductive, representation, unitary","automorphic, conjecture, field, gsp, local, mathbb, mathbb_mathbb, mathrm","algebra, boson, building, chern_character, coset, flag, fusion, galois, ind, krammer, lusztig, mod, schubert, shapiro, split, tildea, torsor, ultrahyperbolic"
math,21,2000–2005,2020–2025,0.478794,0.521206,36,13,9,27,4,25.0,"inference, estimator, datum, distribution, estimation, jackknife, segmentation, bayesian, enviromental, function, regression, stock_price, variance, asthma, conditional, field, hubert, hydrological, information, informative, jack, knowledge, loss, mdma, mixture, mmse, nonparametric, posterior, probability, quantile, scatter, sec, series, shrinkage, unresolved, volatility","bayesian, datum, distribution, estimation, estimator, posterior, regression, sample, function, algorithm, error, risk, inference","bayesian, datum, distribution, estimation, estimator, function, inference, posterior, regression","algorithm, error, risk, sample","asthma, conditional, enviromental, field, hubert, hydrological, information, informative, jack, jackknife, knowledge, loss, mdma, mixture, mmse, nonparametric, probability, quantile, scatter, sec"
math,22,2000–2005,2020–2025,0.416703,0.583297,23,14,9,14,5,39.13,"sequence, integer, lambda, pattern, permutation, prime, length, catalan, conjecture, sum, code, filling, mod, divisibility, equi, friedman, irregular, kerdock_preparata, mn3, pdf, set, statistic, zrank","code, conjecture, integer, log, permutation, prime, sequence, sum, mathbb_mathbb, frac, length, odd, set, sqrt","code, conjecture, integer, length, permutation, prime, sequence, set, sum","frac, log, mathbb_mathbb, odd, sqrt","catalan, divisibility, equi, filling, friedman, irregular, kerdock_preparata, lambda, mn3, mod, pattern, pdf, statistic, zrank"
math,24,2000–2005,2020–2025,0.834441,0.165559,19,14,11,8,3,57.89,"bundle, manifold, space, structure, symplectic, theory, geometry, action, hamiltonian, brane, deformation, group, quantization, algebra, cohomology, contact, field, holomorphic, poisson","bundle, manifold, space, structure, symplectic, theory, contact, field, symmetry, gauge, group, hamiltonian, invariant, holomorphic","bundle, contact, field, group, hamiltonian, holomorphic, manifold, space, structure, symplectic, theory","gauge, invariant, symmetry","action, algebra, brane, cohomology, deformation, geometry, poisson, quantization"
math,25,2000–2005,2020–2025,0.030994,0.969006,10,35,3,7,32,30.0,"cat, category, equality, inequality, loewner, lusternik_schnirelmann_category, massey_product, sensitive, sys, systolic","mathrm, dim, mathbb, seneta, bir, int, overline, adj, gobs, preclone, rca, sys, budney, cat, conjecture, deg, diff, dim_dim, emb, extended, huong, index, ini, langle_rangle, longmapsto, mathbf, mathrm_mathrm, pol, prec, privacy, supp, sym, systolic, syz, zoll","cat, sys, systolic","adj, bir, budney, conjecture, deg, diff, dim, dim_dim, emb, extended, gobs, huong, index, ini, int, langle_rangle, longmapsto, mathbb, mathbf, mathrm","category, equality, inequality, loewner, lusternik_schnirelmann_category, massey_product, sensitive"
math,26,2000–2005,2020–2025,0.214334,0.785666,41,26,5,36,21,12.2,"free, goursat, imbedding, unlabeled, algebra, cumulant, factoriality, feynman_diagram, graph, product, von_neumann_algebras, webs, additiveness, block, bozejko, commutation_relation, exchangeability, fisher_information, fugacity, gel_fand_gel_fand, haagerup, labeled_unlabeled, neufang, noncommutative, omega, orientational, popa, raikov, random_variable, rod, schreyer, semicircular, spectra, speicher, subproduct, sum, tensor, tracial, track, von_neumann_algebra, ystad","decomposition, free, matrix, rank, tensor, algorithm, product, border, cumulant, format, apolarity, approximation, biquadratic, completion, convolution, ghz, gram_mate, hyperspectral_image, multiplication, network, noda_iteration, order, subrank, symmetric, tubal, webs","cumulant, free, product, tensor, webs","algorithm, apolarity, approximation, biquadratic, border, completion, convolution, decomposition, format, ghz, gram_mate, hyperspectral_image, matrix, multiplication, network, noda_iteration, order, rank, subrank, symmetric","additiveness, algebra, block, bozejko, commutation_relation, exchangeability, factoriality, feynman_diagram, fisher_information, fugacity, gel_fand_gel_fand, goursat, graph, haagerup, imbedding, labeled_unlabeled, neufang, noncommutative, omega, orientational"
math,27,2000–2005,2020–2025,0.194324,0.805676,10,29,4,6,25,40.0,"cap, class, cup, equality, group, infinite, mathcal, mathcal_mathcal, subseteq, word","mathbb, mathcal, mathcal_mathcal, subset, mathcal_mathcal_mathcal_mathcal, cap, mathfrak, hspace_6pt, mathbf, operatorname_rep, subseteq, widetilde, check_check, conf, ell, family, fin_otime, imd, lim_to0, mathbb_mathbb, oct, operatorname, orct, ovr, pgf, pmd, tilde, tilde_tilde, wulff_shape","cap, mathcal, mathcal_mathcal, subseteq","check_check, conf, ell, family, fin_otime, hspace_6pt, imd, lim_to0, mathbb, mathbb_mathbb, mathbf, mathcal_mathcal_mathcal_mathcal, mathfrak, oct, operatorname, operatorname_rep, orct, ovr, pgf, pmd","class, cup, equality, group, infinite, word"
math,28,2000–2005,2020–2025,0.048235,0.951765,40,13,4,36,9,10.0,"nur, preference, brownian_web, chain, drift, eps, fragmentation, geman_yor, market, measure, metastable, particle, path, population, probability, random, random_walk, stationary, asian_option, branching, brownian, deposition, eigenfunction, exit, favourite, infective, insurance, investor, ionization, laplace_transform, lefebvre, lyopem, numeraire, paris, pitchfork_bifurcation, rate, refractoriness, repellence, type, volatility","diffusion, distribution, dynamic, markov, particle, population, rate, stochastic, equilibrium, probability, jump, risk, price","particle, population, probability, rate","diffusion, distribution, dynamic, equilibrium, jump, markov, price, risk, stochastic","asian_option, branching, brownian, brownian_web, chain, deposition, drift, eigenfunction, eps, exit, favourite, fragmentation, geman_yor, infective, insurance, investor, ionization, laplace_transform, lefebvre, lyopem"
math,29,2000–2005,2020–2025,0.316585,0.683415,43,11,5,38,6,11.63,"approximation, nearisometrie, error, biflat, bkm, difference, discrete, dqi, irrep, numerical, piecewise, accuracy, approximant, approximate, autocorrection, boundary, capacitance, element, field, fortran, holistic, householder, incident, indicator, jitter, lax, map, measurement, mesh, mgf, nearsurjective, neutron, nonsurjective, pade, pvi, quadrature, raring, rational, resolution, reynold, richtmyer, shell, tlm","accuracy, approximation, discretization, error, finite_element, mesh, numerical, order, scheme, convergence, space","accuracy, approximation, error, mesh, numerical","convergence, discretization, finite_element, order, scheme, space","approximant, approximate, autocorrection, biflat, bkm, boundary, capacitance, difference, discrete, dqi, element, field, fortran, holistic, householder, incident, indicator, irrep, jitter, lax"
math,30,2000–2005,2020–2025,0.013899,0.986101,10,21,1,9,20,10.0,"bbb, bigcup, hat, hat_hat, holomorphic, jar, pfl, putx, setminus, subset","ker, semifield, bmatrix, end_bmatrix, leq, lowercase, square, bmatrix_end_bmatrix, cap, cong, construction, cup, harmonic, hat, pgl, spectral_radius, symplectic, tilde, tough, vee, wedge_wedge",hat,"bmatrix, bmatrix_end_bmatrix, cap, cong, construction, cup, end_bmatrix, harmonic, ker, leq, lowercase, pgl, semifield, spectral_radius, square, symplectic, tilde, tough, vee, wedge_wedge","bbb, bigcup, hat_hat, holomorphic, jar, pfl, putx, setminus, subset"
math,31,2000–2005,2020–2025,0.0,1.0,7,33,0,7,33,0.0,"arithmetic_progression, element, elementary, proof, subset, sumset, term","leq, sum, frac, geq, infty, times3, vec, bra, csc, lim, abc, bftheta, collatz, curl, dfrac_dfrac, diamond, diamond_diamond, dotsc_dotsc, frac_frac, fractional, gpf, mathbb, mathbb_mathbb, mathbb_times, mathbf, nabla, operatorname, partial_partial, quad_text, sectorial, seq, spectral_radius, sqrt",,"abc, bftheta, bra, collatz, csc, curl, dfrac_dfrac, diamond, diamond_diamond, dotsc_dotsc, frac, frac_frac, fractional, geq, gpf, infty, leq, lim, mathbb, mathbb_mathbb","arithmetic_progression, element, elementary, proof, subset, sumset, term"
math,32,2000–2005,2020–2025,0.398896,0.601104,38,12,9,29,3,23.68,"convex, function, algorithm, iteration, optimization, penalty, bolza, expansion, hamilton_jacobi, hyer_ulam, linear, polyominoe, pompeiu, stepper, barrier, combinatorial, cone, convergence, dilute, family, gradient, invertibility, iterative, lagrangian, landweber, liouvillian, lipschitz, lyapunov, mapping, matroid, nonconvex, self, semicontinuous, shape, sparser, vavasis, vibroimpact, viterbi","algorithm, constraint, convergence, convex, function, gradient, objective, optimization, linear, optimal, nonconvex, iteration","algorithm, convergence, convex, function, gradient, iteration, linear, nonconvex, optimization","constraint, objective, optimal","barrier, bolza, combinatorial, cone, dilute, expansion, family, hamilton_jacobi, hyer_ulam, invertibility, iterative, lagrangian, landweber, liouvillian, lipschitz, lyapunov, mapping, matroid, penalty, polyominoe"
math,33,2000–2005,2020–2025,0.622067,0.377933,21,14,10,11,4,47.62,"distribution, matrix, probability, random, gaussian, eigenvalue, limit, point, percolation, asymptotic, ensemble, fluctuation, walker, determinant, ise, maxent, measure, non, quicksort, tail, uparrow","distribution, function, gaussian, limit, matrix, moment, probability, random, eigenvalue, asymptotic, graph, random_variable, tail, measure","asymptotic, distribution, eigenvalue, gaussian, limit, matrix, measure, probability, random, tail","function, graph, moment, random_variable","determinant, ensemble, fluctuation, ise, maxent, non, percolation, point, quicksort, uparrow, walker"
math,34,2000–2005,2020–2025,0.331904,0.668096,10,24,3,7,21,30.0,"big, bigl, bigr, brownian_motion, frac12, iterated_logarithm, liminf, lip, log_log, sup","big, bigg, frac, mathbb, infty, int, leq, mathbb_mathbb, bigl, frac_frac, lbrace, sup, vert, big_big, blo, langle, longrightarrow0, mathbf_mathbf, mathcal, mathsf, qsv, rbrace, right, supp","big, bigl, sup","big_big, bigg, blo, frac, frac_frac, infty, int, langle, lbrace, leq, longrightarrow0, mathbb, mathbb_mathbb, mathbf_mathbf, mathcal, mathsf, qsv, rbrace, right, supp","bigr, brownian_motion, frac12, iterated_logarithm, liminf, lip, log_log"
math,35,2000–2005,2020–2025,0.363908,0.636092,32,13,7,25,6,21.88,"stochastic, differential, nonlinear, condition, quasi_geostrophic, codim, noise, diffusion, motion, phase_portrait, space, supp, averaging, calculus_superplane, convergence, dimensional, dot_dot, fbw, form, fractional, initiale, invariant, ito, loc, markovian, measure, parabolic, rfde, shear, type, unique, viscosity","differential, diffusion, fractional, linear, noise, nonlinear, pde, stochastic, coefficient, sde, control, drift, parabolic","differential, diffusion, fractional, noise, nonlinear, parabolic, stochastic","coefficient, control, drift, linear, pde, sde","averaging, calculus_superplane, codim, condition, convergence, dimensional, dot_dot, fbw, form, initiale, invariant, ito, loc, markovian, measure, motion, phase_portrait, quasi_geostrophic, rfde, shear"
math,36,2000–2005,2020–2025,0.538041,0.461959,21,13,8,13,5,38.1,"homology, invariant, knot, link, manifold, vassiliev, group, polynomial, sphere, tangle, unknot, alexander, braid, dehn_filling, homflypt_skein, jones, legendrian_knot, quandle, ropelength, surface, surgery","genus, homology, invariant, knot, link, manifold, surface, surgery, diagram, mathbf, legendrian, crossing, group","group, homology, invariant, knot, link, manifold, surface, surgery","crossing, diagram, genus, legendrian, mathbf","alexander, braid, dehn_filling, homflypt_skein, jones, legendrian_knot, polynomial, quandle, ropelength, sphere, tangle, unknot, vassiliev"
math,37,2000–2005,2020–2025,0.26834,0.73166,13,36,3,10,33,23.08,"infty, cos, cup, factor, geq, index, irreducible, mathbb, navi_stoke, radulescu, regularity, subfactor, sufficient_condition","infty, mathbb_mathbb, mathcal, cotype, leq, paraboloid, operatorname, operatorname_gal, sel, selmer, subring, broom, cap, cfrac_cfrac, elliptic_curve, estimate, fil, frac, hbox, iyiy, kuroda, lya, mathbb, mathcal_mathcal, mathrm, mordell_weil_rank, navi_stoke, noncommutative, norm, onsager, packet, poly, projektor, tilde, vert_vert, wolff","infty, mathbb, navi_stoke","broom, cap, cfrac_cfrac, cotype, elliptic_curve, estimate, fil, frac, hbox, iyiy, kuroda, leq, lya, mathbb_mathbb, mathcal, mathcal_mathcal, mathrm, mordell_weil_rank, noncommutative, norm","cos, cup, factor, geq, index, irreducible, radulescu, regularity, subfactor, sufficient_condition"
math,38,2000–2005,2020–2025,0.326902,0.673098,24,13,9,15,4,37.5,"graph, tree, vertex, circuit, edge, hamilton, set, chromatic, digraph, dom, cardinal_kappa, cover, path, pebble, theta, adjacent, cycle, degree, domatic, ell, foata, heterochromatic, planar, zeta_function","chromatic, cycle, degree, digraph, edge, graph, subgraph, tree, vertex, maximum, coloring, minimum, set","chromatic, cycle, degree, digraph, edge, graph, set, tree, vertex","coloring, maximum, minimum, subgraph","adjacent, cardinal_kappa, circuit, cover, dom, domatic, ell, foata, hamilton, heterochromatic, path, pebble, planar, theta, zeta_function"
math,39,2000–2005,2020–2025,0.271554,0.728446,37,24,7,30,17,18.92,"spin, temperature, peierl, queue, service, contours, customer, diffuse, dyson, gibbs, heavy_traffic, hlich_spencer, ising, qtm, server, tba, bethe_ansatz, boson_fermion, canm, contour, dilatonic, dilute, discipline, ferromagnetic, foreground_background, gibb, gibbs_measure, gibbsianness, non, osp, phase_transition, queueing, scheduling, service_discipline, star, station, unawareness","field, queue, server, service, customer, mean, spin, phase, altan, arrival, temperature, batch, day, director, dislocation, flock, game, job, latitude, resetting, srpt, station, vicsek, willie","customer, queue, server, service, spin, station, temperature","altan, arrival, batch, day, director, dislocation, field, flock, game, job, latitude, mean, phase, resetting, srpt, vicsek, willie","bethe_ansatz, boson_fermion, canm, contour, contours, diffuse, dilatonic, dilute, discipline, dyson, ferromagnetic, foreground_background, gibb, gibbs, gibbs_measure, gibbsianness, heavy_traffic, hlich_spencer, ising, non"
