subject,year_from,year_to,topic_id,ttc,tts,ttq
physics,2008,2009,22,0.528603,0.850796,0.652071
physics,2008,2009,23,0.210305,0.894321,0.340531
physics,2008,2009,24,0.453522,0.736687,0.56142
physics,2008,2009,25,0.358727,0.790974,0.493595
physics,2008,2009,26,0.169115,0.729716,0.274593
physics,2008,2009,27,0.346076,0.302184,0.322644
physics,2008,2009,28,0.429901,0.264647,0.327615
physics,2008,2009,29,0.095783,0.731432,0.169385
physics,2008,2009,31,0.203292,0.919941,0.332997
physics,2008,2009,32,0.587765,0.419601,0.489647
physics,2008,2009,33,0.698069,0.208046,0.320556
physics,2008,2009,35,0.183583,0.875967,0.303549
physics,2008,2009,36,0.473704,0.427661,0.449506
physics,2008,2009,37,0.204332,0.942904,0.335878
physics,2008,2009,38,0.404819,0.458002,0.429771
physics,2008,2009,39,0.107941,0.837225,0.191227
physics,2008,2009,40,0.579584,0.565487,0.572449
physics,2008,2009,41,0.058529,0.889538,0.109831
physics,2008,2009,42,0.252299,0.768116,0.379835
physics,2008,2009,44,0.235957,0.731074,0.356766
physics,2008,2009,45,0.280673,0.950496,0.433374
physics,2008,2009,46,0.210076,0.796036,0.332425
physics,2008,2009,47,0.426089,0.52388,0.469951
physics,2008,2009,48,0.113705,0.502336,0.185437
physics,2008,2009,49,0.414218,0.406862,0.410507
physics,2008,2009,50,0.323042,0.43025,0.369017
physics,2008,2009,51,0.272976,0.956475,0.424734
physics,2008,2009,52,0.270534,0.406498,0.324864
physics,2008,2009,53,0.213902,0.821657,0.339438
physics,2008,2009,54,0.493785,0.230184,0.313995
physics,2008,2009,55,0.443418,0.1965,0.272322
physics,2008,2009,56,0.405901,0.561411,0.471156
physics,2008,2009,57,0.32749,0.786191,0.462376
physics,2008,2009,58,0.375483,0.817112,0.514528
physics,2008,2009,59,0.22946,0.629435,0.336317
physics,2008,2009,61,0.173434,0.565689,0.265477
physics,2008,2009,62,0.221986,0.933063,0.358646
physics,2008,2009,63,0.398741,0.311023,0.349461
physics,2008,2009,64,0.505067,0.870437,0.639226
physics,2008,2009,65,0.371627,0.254251,0.301933
physics,2008,2009,68,0.299428,0.391532,0.339341
physics,2008,2009,69,0.170572,0.786191,0.280324
physics,2008,2009,70,0.344163,0.855854,0.490916
physics,2008,2009,71,0.278074,0.652399,0.389942
physics,2008,2009,72,0.532501,0.165221,0.252194
physics,2008,2009,73,0.150465,0.950496,0.259802
physics,2008,2009,74,0.389516,0.483712,0.431533
physics,2008,2009,75,0.150433,0.901716,0.25785
physics,2008,2009,76,0.454757,0.514991,0.483003
physics,2008,2009,77,0.149244,0.719253,0.247195
physics,2008,2009,78,0.370085,0.567736,0.448082
physics,2008,2009,79,0.400444,0.78647,0.530682
physics,2008,2009,80,0.595711,0.390958,0.472089
physics,2008,2009,82,0.15552,0.862974,0.263546
