subject,word,category,span,total_years_present,span_start,total_years,coverage_pct,total_topic_hits,avg_topics_when_present,topic_counts_per_year,presence
cs,art,emerging,1,1,2008,26,3.8,1,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",········█·················
cs,data,emerging,10,13,2016,26,50.0,39,3.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 2, 1, 3, 4, 5, 3, 2, 4, 6, 4]",···█·········██·██████████
cs,task,emerging,10,15,2016,26,57.7,28,1.87,"[0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 3, 3, 1, 3, 3, 3, 3, 1, 2]",··██··█·····█·█·██████████
cs,human,emerging,13,15,2013,26,57.7,51,3.4,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 2, 5, 4, 3, 4, 3, 5, 5, 7, 7]",··█··█·······█████████████
cs,3d,emerging,15,16,2011,26,61.5,79,4.94,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 1, 1, 3, 6, 8, 8, 9, 7, 7, 6, 6, 6, 7]",·······█···███████████████
cs,multi,emerging,8,11,2018,26,42.3,27,2.45,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 3, 2, 2, 4, 4, 4, 4]",···█·█·········█··████████
cs,ai,emerging,14,16,2012,26,61.5,42,2.62,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 2, 2, 2, 2, 4, 6, 3, 4, 5, 6]",·········██·██████████████
cs,trained,emerging,0,0,-1,26,0.0,0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",··························
cs,results,stable,0,0,-1,26,0.0,0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",··························
cs,using,stable,0,0,-1,26,0.0,0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",··························
cs,analysis,stable,13,16,2013,26,61.5,20,1.25,"[0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2]",·█···█·█·····█████████████
cs,based,stable,0,0,-1,26,0.0,0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",··························
cs,language,stable,12,15,2014,26,57.7,106,7.07,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 1, 2, 1, 4, 4, 4, 11, 10, 11, 18, 18, 18]",···█······█·█·████████████
cs,time,stable,14,20,2012,26,76.9,34,1.7,"[1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 2, 3, 1, 3, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2]",█·█·█···███·██████████████
cs,applications,stable,2,3,2018,26,11.5,3,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",················█·██······
cs,techniques,stable,2,6,2006,26,23.1,6,1.0,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",······██···█·██···█·······
cs,different,stable,2,3,2002,26,11.5,3,1.0,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",··██·······█··············
cs,approach,stable,0,0,-1,26,0.0,0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",··························
cs,optimal,stable,11,18,2012,26,69.2,27,1.5,"[1, 0, 1, 0, 0, 1, 1, 1, 1, 3, 0, 0, 1, 2, 3, 1, 1, 1, 2, 2, 2, 1, 2, 0, 0, 0]",█·█··█████··███████████···
cs,communication,stable,16,20,2010,26,76.9,59,2.95,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 3, 1, 1, 1, 1, 1, 1, 3, 4, 4, 6, 6, 6, 5, 5, 7]",·█·█·█·█··████████████████
cs,non,stable,0,0,-1,26,0.0,0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",··························
cs,distribution,stable,10,16,2016,26,61.5,21,1.31,"[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 2, 1, 1, 1, 1, 1, 2, 1, 4]",··██····██··█·█·██████████
cs,space,stable,7,12,2019,26,46.2,15,1.25,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 1, 1]",··█···██··█··█·····███████
cs,use,stable,0,0,-1,26,0.0,0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",··························
cs,rate,stable,21,22,2005,26,84.6,52,2.36,"[0, 0, 1, 0, 0, 1, 3, 2, 2, 1, 2, 3, 1, 2, 5, 1, 2, 3, 2, 4, 4, 3, 3, 3, 2, 2]",··█··█████████████████████
cs,model,stable,1,3,2016,26,11.5,3,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",················█··█···█··
cs,control,stable,13,20,2013,26,76.9,49,2.45,"[0, 1, 0, 0, 2, 0, 2, 1, 1, 1, 0, 1, 0, 2, 1, 3, 3, 4, 3, 4, 3, 3, 4, 3, 3, 4]",·█··█·████·█·█████████████
cs,design,stable,6,12,2020,26,46.2,16,1.33,"[1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 2, 1, 1, 1, 1, 2]",█·█····█···█···██···██████
cs,logic,decaying,26,26,2000,26,100.0,51,1.96,"[1, 1, 2, 2, 2, 1, 3, 1, 2, 1, 1, 2, 2, 2, 3, 3, 3, 2, 2, 2, 2, 2, 3, 2, 2, 2]",██████████████████████████
cs,quantum,decaying,26,26,2000,26,100.0,49,1.88,"[2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",██████████████████████████
cs,programs,decaying,13,24,2013,26,92.3,26,1.08,"[1, 1, 2, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",███████·████·█████████████
cs,algorithm,decaying,21,23,2005,26,88.5,59,2.57,"[0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 3, 2, 3, 5, 5, 5, 1, 3, 3, 2, 4, 3, 4, 4, 2, 3]",·██··█████████████████████
cs,programming,decaying,10,20,2016,26,76.9,36,1.8,"[1, 1, 2, 1, 1, 1, 0, 0, 0, 2, 1, 1, 0, 0, 2, 0, 1, 2, 2, 1, 3, 4, 2, 3, 3, 2]",██████···███··█·██████████
cs,theory,decaying,11,23,2015,26,88.5,36,1.57,"[1, 1, 1, 2, 3, 0, 2, 0, 3, 1, 1, 1, 2, 2, 0, 2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2]",█████·█·██████·███████████
cs,codes,decaying,26,26,2000,26,100.0,108,4.15,"[2, 2, 2, 2, 2, 3, 4, 3, 3, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 5, 5, 5]",██████████████████████████
cs,problem,decaying,21,24,2005,26,92.3,42,1.75,"[0, 1, 2, 1, 0, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2]",·███·█████████████████████
cs,complexity,decaying,3,11,2000,26,42.3,14,1.27,"[1, 2, 1, 0, 1, 2, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0]",███·███··█·█····██·····█··
cs,semantics,decaying,16,25,2010,26,96.2,37,1.48,"[1, 1, 2, 1, 1, 1, 1, 1, 1, 0, 1, 4, 1, 1, 3, 2, 2, 1, 2, 3, 2, 1, 1, 1, 1, 1]",█████████·████████████████
cs,constraint,decaying,2,5,2001,26,19.2,5,1.0,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",·██···············█··█···█
cs,program,decaying,6,17,2000,26,65.4,26,1.53,"[2, 1, 1, 1, 2, 1, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 2, 2, 3, 3, 1, 1, 0, 1, 0, 1]",██████····█··██·██████·█·█
cs,rules,decaying,4,16,2010,26,61.5,21,1.31,"[1, 2, 1, 0, 0, 1, 0, 0, 2, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 3, 1, 1, 2, 0, 0, 0]",███··█··█·████·███·████···
cs,finite,decaying,21,22,2005,26,84.6,39,1.77,"[0, 0, 0, 1, 0, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 3, 2, 2, 2, 2, 3, 2, 2, 2, 3]",···█·█████████████████████
cs,paper,decaying,1,1,2007,26,3.8,1,1.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",·······█··················
cs,number,decaying,3,3,2009,26,11.5,4,1.33,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",·········███··············
cs,web,decaying,9,18,2008,26,69.2,37,2.06,"[3, 0, 2, 0, 1, 0, 1, 0, 1, 1, 1, 4, 4, 2, 2, 3, 2, 0, 3, 1, 1, 3, 0, 0, 2, 0]",█·█·█·█·█████████·████··█·
cs,problems,decaying,10,17,2016,26,65.4,34,2.0,"[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 2, 0, 1, 2, 1, 0, 2, 2, 2, 4, 2, 3, 4, 2, 2, 2]",·█···█··█·█·███·██████████
cs,polynomial,decaying,24,24,2002,26,92.3,29,1.21,"[0, 0, 1, 1, 1, 2, 1, 1, 2, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",··████████████████████████
cs,presented,decaying,2,3,2000,26,11.5,4,1.33,"[2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",██···█····················
