subject,topic_id,window_from,window_to,rbo_sim,endpoint_drift,n_words_first,n_words_last,n_kept,n_removed,n_added,pct_kept,words_first,words_last,words_kept,words_added,words_removed
math,38,2000–2005,2020–2025,0.011491,0.988509,24,28,1,23,27,4.17,"algebra, space, class, finite, function, manifold, theory, dimensional, group, operator, quantum, non, point, structure, type, dimension, field, form, graph, metric, polynomial, property, representation, symmetry","probability, optimal, particular, gradient, type, condition, construction, term, variable, weak, estimation, special, wave, algebraic, assumption, control, estimate, functional, initial, integral, kernel, local, mathcal, natural, rate, regularity, stable, text",type,"algebraic, assumption, condition, construction, control, estimate, estimation, functional, gradient, initial, integral, kernel, local, mathcal, natural, optimal, particular, probability, rate, regularity","algebra, class, dimension, dimensional, field, finite, form, function, graph, group, manifold, metric, non, operator, point, polynomial, property, quantum, representation, space"
math,39,2000–2005,2020–2025,0.097068,0.902932,26,25,3,23,22,11.54,"algebra, theory, function, polynomial, space, group, invariant, manifold, structure, theorem, type, class, field, finite, point, dimensional, form, matrix, non, operator, particular, product, proof, quantum, symplectic, term","polynomial, vector, vertex, certain, constant, energy, formula, map, network, set, stable, boundary, decomposition, log, property, rate, rational, space, weight, computation, matrix, moment, partial, quasi, subset","matrix, polynomial, space","boundary, certain, computation, constant, decomposition, energy, formula, log, map, moment, network, partial, property, quasi, rate, rational, set, stable, subset, vector","algebra, class, dimensional, field, finite, form, function, group, invariant, manifold, non, operator, particular, point, product, proof, quantum, structure, symplectic, term"
math,40,2000–2005,2020–2025,0.085509,0.914491,26,21,7,19,14,26.92,"manifold, space, theory, algebra, class, finite, invariant, function, group, theorem, non, point, proof, quantum, compact, construction, curve, dimension, graph, local, map, operator, order, probability, structure, type","local, group, optimal, algorithm, density, proof, article, family, linear, measure, sequence, singular, inequality, network, path, point, subset, compact, construction, invariant, property","compact, construction, group, invariant, local, point, proof","algorithm, article, density, family, inequality, linear, measure, network, optimal, path, property, sequence, singular, subset","algebra, class, curve, dimension, finite, function, graph, manifold, map, non, operator, order, probability, quantum, space, structure, theorem, theory, type"
math,41,2000–2005,2020–2025,0.02837,0.97163,25,22,3,22,19,12.0,"algebra, class, theory, operator, space, structure, finite, function, group, manifold, dimensional, form, point, polynomial, property, certain, conjecture, dimension, field, invariant, map, matrix, quantum, representation, set","representation, smooth, vector, compact, constant, convex, mathbb_mathbb, asymptotic, characterization, dimensional, fractional, inequality, infty, optimal, power, set, text, category, distribution, local, singular, term","dimensional, representation, set","asymptotic, category, characterization, compact, constant, convex, distribution, fractional, inequality, infty, local, mathbb_mathbb, optimal, power, singular, smooth, term, text, vector","algebra, certain, class, conjecture, dimension, field, finite, form, function, group, invariant, manifold, map, matrix, operator, point, polynomial, property, quantum, space"
math,42,2000–2005,2020–2025,0.026151,0.973849,32,26,3,29,23,9.38,"class, invariant, space, theory, algebra, dimensional, field, function, group, polynomial, manifold, non, theorem, type, algebraic, category, certain, curve, finite, form, formula, ideal, map, measure, operator, particular, point, product, proof, relation, set, structure","control, error, order, graph, version, dimension, element, category, construction, cost, differential, limit, manifold, stochastic, structure, theoretical, classical, condition, eigenvalue, integer, positive, rate, ring, robust, special, term","category, manifold, structure","classical, condition, construction, control, cost, differential, dimension, eigenvalue, element, error, graph, integer, limit, order, positive, rate, ring, robust, special, stochastic","algebra, algebraic, certain, class, curve, dimensional, field, finite, form, formula, function, group, ideal, invariant, map, measure, non, operator, particular, point"
math,43,2000–2005,2020–2025,0.030099,0.969901,28,31,5,23,26,17.86,"algebra, class, space, theory, operator, structure, field, function, group, manifold, matrix, non, polynomial, compact, condition, dimensional, form, geometry, invariant, module, point, property, quantum, representation, ring, set, sum, type","scheme, type, gradient, optimal, certain, compact, inequality, mean, asymptotic, complete, construction, dimensional, infinite, property, bound, constant, constraint, diffusion, discrete, element, factor, formula, game, gaussian, key, local, map, power, prime, singular, theory","compact, dimensional, property, theory, type","asymptotic, bound, certain, complete, constant, constraint, construction, diffusion, discrete, element, factor, formula, game, gaussian, gradient, inequality, infinite, key, local, map","algebra, class, condition, field, form, function, geometry, group, invariant, manifold, matrix, module, non, operator, point, polynomial, quantum, representation, ring, set"
math,44,2000–2005,2020–2025,0.025028,0.974972,31,24,4,27,20,12.9,"algebra, space, theory, finite, group, manifold, structure, class, family, field, form, function, matrix, non, operator, point, surface, compact, dimensional, extension, formula, geometric, invariant, map, metric, particular, polynomial, rational, set, theorem, type","existence, vector, differential, distribution, polynomial, boundary, element, matrix, path, real, extension, proof, stable, theorem, article, constant, initial, inverse, notion, probability, random, rate, vertex, weight","extension, matrix, polynomial, theorem","article, boundary, constant, differential, distribution, element, existence, initial, inverse, notion, path, probability, proof, random, rate, real, stable, vector, vertex, weight","algebra, class, compact, dimensional, family, field, finite, form, formula, function, geometric, group, invariant, manifold, map, metric, non, operator, particular, point"
math,45,2000–2005,2020–2025,0.020289,0.979711,25,29,3,22,26,12.0,"algebra, class, field, function, manifold, operator, property, finite, group, space, type, conjecture, dimension, theorem, theory, algebras, curve, dimensional, graph, invariant, point, structure, sum, surface, variable","coefficient, invariant, positive, certain, local, particular, real, respect, series, article, connection, variable, vertex, convergence, dimension, estimate, inequality, integral, mathcal, mathcal_mathcal, mean, network, optimal, power, probability, rate, relation, stable, weak","dimension, invariant, variable","article, certain, coefficient, connection, convergence, estimate, inequality, integral, local, mathcal, mathcal_mathcal, mean, network, optimal, particular, positive, power, probability, rate, real","algebra, algebras, class, conjecture, curve, dimensional, field, finite, function, graph, group, manifold, operator, point, property, space, structure, sum, surface, theorem"
math,46,2000–2005,2020–2025,0.037526,0.962474,30,32,3,27,29,10.0,"algebra, polynomial, manifold, space, function, structure, theory, dimensional, group, invariant, operator, point, representation, set, term, theorem, class, conjecture, field, finite, geometry, map, matrix, non, product, quantum, ring, surface, type, variety","constraint, energy, linear, invariant, power, property, real, right, term, mean, numerical, optimal, periodic, theoretical, vertex, action, category, certain, compact, density, form, formula, graph, independent, local, minimal, module, operator, potential, respect, strong, way","invariant, operator, term","action, category, certain, compact, constraint, density, energy, form, formula, graph, independent, linear, local, mean, minimal, module, numerical, optimal, periodic, potential","algebra, class, conjecture, dimensional, field, finite, function, geometry, group, manifold, map, matrix, non, point, polynomial, product, quantum, representation, ring, set"
math,47,2000–2005,2020–2025,0.025541,0.974459,30,23,4,26,19,13.33,"algebra, representation, space, structure, theorem, class, manifold, theory, dimensional, field, function, group, point, set, term, certain, condition, conjecture, curve, finite, graph, invariant, linear, matrix, non, operator, polynomial, product, proof, property","category, point, constant, non, optimal, proof, distribution, domain, energy, notion, stable, sum, complexity, frac, map, measure, classification, continuous, discrete, existence, representation, robust, wave","non, point, proof, representation","category, classification, complexity, constant, continuous, discrete, distribution, domain, energy, existence, frac, map, measure, notion, optimal, robust, stable, sum, wave","algebra, certain, class, condition, conjecture, curve, dimensional, field, finite, function, graph, group, invariant, linear, manifold, matrix, operator, polynomial, product, property"
math,48,2000–2005,2020–2025,0.093853,0.906147,30,19,4,26,15,13.33,"algebra, class, function, space, theory, group, polynomial, set, structure, theorem, type, non, point, quantum, algebraic, boundary, category, compact, dimension, dimensional, field, finite, formula, hamiltonian, invariant, manifold, operator, order, property, representation","set, curve, domain, finite, convergence, scheme, theory, vector, condition, continuous, matrix, numerical, bound, inequality, stable, wave, distribution, existence, function","finite, function, set, theory","bound, condition, continuous, convergence, curve, distribution, domain, existence, inequality, matrix, numerical, scheme, stable, vector, wave","algebra, algebraic, boundary, category, class, compact, dimension, dimensional, field, formula, group, hamiltonian, invariant, manifold, non, operator, order, point, polynomial, property"
math,49,2000–2005,2020–2025,0.022621,0.977379,30,27,2,28,25,6.67,"space, structure, algebra, class, function, polynomial, theory, group, manifold, finite, operator, set, algebraic, certain, compact, dimension, field, graph, ideal, invariant, non, particular, point, property, quantum, representation, ring, subset, term, theorem","formula, decomposition, non, proof, random, set, algorithm, continuous, family, generalized, inverse, construction, domain, map, numerical, conjecture, constant, existence, form, frac, hyperbolic, independent, infty, scale, text, variable, weak","non, set","algorithm, conjecture, constant, construction, continuous, decomposition, domain, existence, family, form, formula, frac, generalized, hyperbolic, independent, infty, inverse, map, numerical, proof","algebra, algebraic, certain, class, compact, dimension, field, finite, function, graph, group, ideal, invariant, manifold, operator, particular, point, polynomial, property, quantum"
