subject,year_from,year_to,topic_id,ttc,tts,ttq
physics,2002,2003,19,0.323447,0.6,0.420312
physics,2002,2003,20,0.366935,0.4,0.382755
physics,2002,2003,21,0.556347,0.7,0.619961
physics,2002,2003,22,0.490245,0.1,0.166116
physics,2002,2003,23,0.548767,0.8,0.650985
physics,2002,2003,24,0.471737,0.4,0.432917
physics,2002,2003,25,0.507457,0.6,0.549862
physics,2002,2003,26,0.389501,0.6,0.472361
physics,2002,2003,27,0.388489,0.5,0.437247
physics,2002,2003,28,0.473392,0.6,0.529229
physics,2002,2003,30,0.326247,0.7,0.445064
physics,2002,2003,31,0.346274,0.5,0.409175
physics,2002,2003,32,0.383436,0.5,0.434028
physics,2002,2003,33,0.39497,0.6,0.47636
physics,2002,2003,34,0.377134,0.2,0.261384
physics,2002,2003,35,0.42333,0.6,0.496415
physics,2002,2003,36,0.285131,0.2,0.235096
physics,2002,2003,37,0.344967,0.5,0.408261
physics,2002,2003,38,0.358015,0.5,0.41726
physics,2002,2003,39,0.367369,0.3,0.330284
physics,2002,2003,40,0.615982,0.5,0.551964
physics,2002,2003,42,0.431508,0.8,0.560624
physics,2002,2003,43,0.672358,0.9,0.7697
physics,2002,2003,44,0.544272,0.6,0.570779
physics,2002,2003,45,0.310945,0.5,0.383435
physics,2002,2003,46,0.297385,0.3,0.298687
physics,2002,2003,47,0.50388,0.7,0.585965
physics,2002,2003,48,0.349395,0.6,0.441622
physics,2002,2003,49,0.303395,0.2,0.241079
physics,2003,2004,0,0.473376,0.2,0.281196
physics,2003,2004,1,0.284103,0.2,0.234746
physics,2003,2004,2,0.341556,0.4,0.368475
physics,2003,2004,3,0.43476,0.8,0.563361
physics,2003,2004,4,0.339433,0.6,0.433581
physics,2003,2004,5,0.340684,0.3,0.31905
physics,2003,2004,6,0.302594,0.3,0.301292
physics,2003,2004,7,0.386963,0.3,0.337977
physics,2003,2004,8,0.62432,0.8,0.701326
physics,2003,2004,9,0.292871,0.4,0.338153
physics,2003,2004,10,0.810264,0.9,0.852778
physics,2003,2004,11,0.31761,0.3,0.308554
physics,2003,2004,12,0.443081,0.5,0.469823
physics,2003,2004,13,0.358535,0.7,0.474192
physics,2003,2004,14,0.518532,0.7,0.595753
physics,2003,2004,15,0.460996,0.5,0.479706
physics,2003,2004,16,0.506098,0.8,0.619982
physics,2003,2004,17,0.440639,0.6,0.508118
physics,2003,2004,18,0.40378,0.4,0.401881
physics,2003,2004,19,0.376047,0.6,0.462331
physics,2003,2004,20,0.440317,0.4,0.419191
physics,2003,2004,22,0.411042,0.4,0.405446
physics,2003,2004,23,0.644405,0.7,0.671053
physics,2003,2004,25,0.459928,0.8,0.584069
physics,2003,2004,26,0.602103,0.6,0.60105
physics,2003,2004,27,0.437725,0.4,0.418013
physics,2003,2004,28,0.776512,0.9,0.833708
physics,2003,2004,30,0.49596,0.5,0.497972
physics,2003,2004,31,0.422934,0.6,0.496143
physics,2003,2004,32,0.315769,0.1,0.151896
physics,2003,2004,33,0.686207,0.4,0.505397
physics,2003,2004,34,0.386913,0.3,0.337958
physics,2003,2004,35,0.596839,0.8,0.683646
physics,2003,2004,36,0.360344,0.5,0.418837
physics,2003,2004,37,0.342201,0.5,0.406318
physics,2003,2004,38,0.395497,0.5,0.441651
physics,2003,2004,39,0.562579,0.6,0.580687
physics,2003,2004,40,0.366658,0.7,0.481243
physics,2003,2004,41,0.113322,0.6,0.190638
physics,2003,2004,42,0.435213,0.6,0.504491
physics,2003,2004,43,0.550852,0.8,0.65245
physics,2003,2004,44,0.633245,0.7,0.664951
physics,2003,2004,45,0.46929,0.5,0.484159
physics,2003,2004,46,0.411563,0.5,0.451492
physics,2003,2004,47,0.41302,0.8,0.544783
physics,2003,2004,48,0.349088,0.0,0.0
physics,2003,2004,49,0.748912,0.3,0.428394
physics,2004,2005,0,0.380797,0.4,0.390162
physics,2004,2005,1,0.22752,0.3,0.258781
physics,2004,2005,2,0.32293,0.2,0.247016
physics,2004,2005,3,0.502329,0.9,0.644779
physics,2004,2005,4,0.262526,0.5,0.344285
physics,2004,2005,5,0.422419,0.3,0.350837
physics,2004,2005,6,0.399856,0.1,0.159989
physics,2004,2005,7,0.293391,0.5,0.369794
physics,2004,2005,8,0.762327,0.9,0.825463
physics,2004,2005,9,0.386485,0.7,0.498009
physics,2004,2005,10,0.670125,0.8,0.729325
physics,2004,2005,11,0.35313,0.6,0.444594
physics,2004,2005,12,0.279011,0.4,0.328726
physics,2004,2005,13,0.585477,0.8,0.67613
physics,2004,2005,14,0.670432,0.6,0.633264
physics,2004,2005,15,0.464331,0.4,0.429771
physics,2004,2005,16,0.752227,0.9,0.819505
physics,2004,2005,17,0.322739,0.6,0.419714
physics,2004,2005,18,0.426634,0.6,0.498679
physics,2004,2005,19,0.547056,0.9,0.680485
physics,2004,2005,20,0.36018,0.4,0.379047
physics,2004,2005,22,0.509947,0.3,0.377763
physics,2004,2005,23,0.718708,0.9,0.799202
physics,2004,2005,25,0.416948,0.8,0.548188
physics,2004,2005,26,0.544176,0.7,0.61233
physics,2004,2005,27,0.247214,0.1,0.142399
physics,2004,2005,28,0.619455,0.9,0.733828
physics,2004,2005,30,0.304898,0.4,0.346034
physics,2004,2005,31,0.443092,0.7,0.542676
