subject,topic_id,avg_yoy_sim,min_yoy_sim,avg_yoy_drift,max_single_jump
physics,93,0.6943957647058824,0.118801,0.3056042352941177,0.881199
physics,94,0.7963240400000001,0.354088,0.20367596,0.645912
physics,95,0.7120665652173913,0.443372,0.2879334347826087,0.556628
physics,96,0.80291192,0.164026,0.19708808,0.835974
physics,97,0.7907056499999999,0.293589,0.20929435000000002,0.706411
physics,98,0.86658872,0.67354,0.13341128,0.32646
physics,99,0.869792,0.491042,0.13020800000000002,0.508958
physics,100,0.67061292,0.095838,0.32938708,0.904162
physics,101,0.7813707999999999,0.621697,0.2186292,0.378303
physics,102,0.8702918260869564,0.430616,0.12970817391304348,0.569384
physics,103,0.8370864399999999,0.565853,0.16291356,0.434147
physics,104,0.937848875,0.79104,0.062151125,0.20896
physics,105,0.7187107619047619,0.235439,0.2812892380952381,0.764561
physics,106,0.8997645238095238,0.705216,0.10023547619047618,0.294784
physics,107,0.669439875,0.043525,0.330560125,0.956475
physics,108,0.70251616,0.339094,0.29748384,0.660906
physics,109,0.7036193199999999,0.498131,0.29638068,0.501869
physics,110,0.83322592,0.686572,0.16677408,0.313428
physics,111,0.7141619545454545,0.291934,0.28583804545454544,0.708066
physics,112,0.8674718,0.564153,0.13252819999999998,0.435847
physics,113,0.6724445652173913,0.038742,0.32755543478260873,0.961258
physics,114,0.7901205,0.395568,0.2098795,0.604432
physics,115,0.7345128,0.351752,0.26548720000000003,0.648248
physics,116,0.7907244400000001,0.165221,0.20927556,0.834779
physics,117,0.72875024,0.473928,0.27124976,0.526072
physics,118,0.7239815714285714,0.15538,0.27601842857142855,0.84462
physics,119,0.7953420800000001,0.340568,0.20465792,0.659432
physics,120,0.7906312400000001,0.270284,0.20936876000000001,0.729716
physics,121,0.79281424,0.276884,0.20718576,0.723116
physics,122,0.66883764,0.082267,0.33116236,0.917733
physics,123,0.7509240416666666,0.175897,0.24907595833333332,0.824103
physics,124,0.7634548095238096,0.217086,0.2365451904761905,0.782914
physics,125,0.69795176,0.0,0.30204823999999997,1.0
physics,126,0.6270545217391305,0.043525,0.37294547826086955,0.956475
physics,127,0.79001348,0.452664,0.20998652,0.547336
physics,128,0.7550223913043478,0.170284,0.24497760869565216,0.829716
physics,129,0.8562253043478261,0.517886,0.1437746956521739,0.482114
physics,130,0.84561128,0.539277,0.15438872,0.460723
physics,131,0.64652048,0.248869,0.35347952,0.751131
physics,132,0.78849948,0.659991,0.21150052,0.340009
physics,133,0.9018582608695652,0.762311,0.09814173913043478,0.237689
physics,134,0.80642048,0.515565,0.19357952,0.484435
physics,135,0.7905840000000001,0.572452,0.20941600000000002,0.427548
physics,136,0.8536468,0.479754,0.1463532,0.520246
physics,137,0.8365081764705883,0.379031,0.16349182352941175,0.620969
physics,138,0.6915120400000001,0.332611,0.30848796,0.667389
physics,139,0.4438256666666667,0.049504,0.5561743333333333,0.950496
physics,140,0.73298452,0.270284,0.26701547999999997,0.729716
physics,141,0.8618769000000001,0.426684,0.1381231,0.573316
physics,142,0.6976297727272728,0.088246,0.3023702272727273,0.911754
physics,143,0.8026434782608696,0.516186,0.19735652173913043,0.483814
physics,144,0.6337510869565218,0.276884,0.36624891304347823,0.723116
physics,145,0.7996972,0.503344,0.2003028,0.496656
physics,146,0.7666447599999999,0.360723,0.23335524,0.639277
physics,147,0.7760062999999999,0.428001,0.2239937,0.571999
physics,148,0.74659572,0.420069,0.25340428,0.579931
physics,149,0.682194,0.272281,0.317806,0.727719
physics,150,0.598028,0.057096,0.401972,0.942904
physics,151,0.71196915,0.165221,0.28803085,0.834779
physics,152,0.8582182916666666,0.637137,0.14178170833333334,0.362863
physics,153,0.5623723,0.049504,0.4376277,0.950496
physics,154,0.6717841739130435,0.168305,0.3282158260869565,0.831695
physics,155,0.7443912222222222,0.489706,0.2556087777777778,0.510294
physics,156,0.8103571111111111,0.227847,0.18964288888888892,0.772153
physics,157,0.6528809999999999,0.139363,0.347119,0.860637
physics,158,0.4297452727272727,0.066937,0.5702547272727273,0.933063
physics,159,0.7331168181818182,0.450836,0.2668831818181818,0.549164
physics,160,0.8183583157894736,0.559432,0.18164168421052632,0.440568
physics,161,0.7847430400000001,0.447069,0.21525696,0.552931
