subject,topic_id,baseline_year,year,years_elapsed,cosine_sim_to_baseline,drift_from_baseline
physics,5,2000,2019,19,0.402055,0.597945
physics,5,2000,2020,20,0.363313,0.636687
physics,5,2000,2021,21,0.363313,0.636687
physics,5,2000,2022,22,0.363313,0.636687
physics,5,2000,2023,23,0.363313,0.636687
physics,5,2000,2024,24,0.363313,0.636687
physics,5,2000,2025,25,0.363313,0.636687
physics,6,2000,2000,0,1.0,0.0
physics,6,2000,2001,1,0.098284,0.901716
physics,6,2000,2002,2,0.049504,0.950496
physics,6,2000,2003,3,0.095838,0.904162
physics,6,2000,2004,4,0.038742,0.961258
physics,6,2000,2005,5,0.0,1.0
physics,6,2000,2006,6,0.0,1.0
physics,6,2000,2007,7,0.057096,0.942904
physics,6,2000,2008,8,0.049504,0.950496
physics,6,2000,2009,9,0.057096,0.942904
physics,6,2000,2010,10,0.038742,0.961258
physics,6,2000,2011,11,0.057096,0.942904
physics,6,2000,2012,12,0.098284,0.901716
physics,6,2000,2013,13,0.080059,0.919941
physics,6,2000,2014,14,0.066937,0.933063
physics,6,2000,2015,15,0.066937,0.933063
physics,6,2000,2016,16,0.057096,0.942904
physics,6,2000,2017,17,0.066937,0.933063
physics,6,2000,2018,18,0.066937,0.933063
physics,6,2000,2019,19,0.066937,0.933063
physics,6,2000,2020,20,0.066937,0.933063
physics,6,2000,2021,21,0.080059,0.919941
physics,6,2000,2022,22,0.080059,0.919941
physics,6,2000,2023,23,0.057096,0.942904
physics,6,2000,2024,24,0.066937,0.933063
physics,6,2000,2025,25,0.066937,0.933063
physics,7,2000,2000,0,1.0,0.0
physics,7,2000,2001,1,0.781214,0.218786
physics,7,2000,2002,2,0.309647,0.690353
physics,7,2000,2003,3,0.198708,0.801292
physics,7,2000,2004,4,0.123584,0.876416
physics,7,2000,2005,5,0.100621,0.899379
physics,7,2000,2006,6,0.100621,0.899379
physics,7,2000,2007,7,0.082267,0.917733
physics,7,2000,2008,8,0.08705,0.91295
physics,7,2000,2009,9,0.043525,0.956475
physics,7,2000,2010,10,0.082267,0.917733
physics,7,2000,2011,11,0.043525,0.956475
physics,7,2000,2012,12,0.043525,0.956475
physics,7,2000,2013,13,0.043525,0.956475
physics,7,2000,2014,14,0.043525,0.956475
physics,7,2000,2015,15,0.043525,0.956475
physics,7,2000,2016,16,0.043525,0.956475
physics,7,2000,2017,17,0.08705,0.91295
physics,7,2000,2018,18,0.043525,0.956475
physics,7,2000,2019,19,0.043525,0.956475
physics,7,2000,2020,20,0.043525,0.956475
physics,7,2000,2021,21,0.043525,0.956475
physics,7,2000,2022,22,0.043525,0.956475
physics,7,2000,2023,23,0.043525,0.956475
physics,7,2000,2024,24,0.043525,0.956475
physics,7,2000,2025,25,0.043525,0.956475
physics,8,2000,2000,0,1.0,0.0
physics,8,2000,2001,1,0.845989,0.154011
physics,8,2000,2002,2,0.764253,0.235747
physics,8,2000,2003,3,0.720481,0.279519
physics,8,2000,2004,4,0.716893,0.283107
physics,8,2000,2005,5,0.649956,0.350044
physics,8,2000,2006,6,0.59286,0.40714
physics,8,2000,2007,7,0.631602,0.368398
physics,8,2000,2008,8,0.618609,0.381391
physics,8,2000,2009,9,0.625752,0.374248
physics,8,2000,2010,10,0.631731,0.368269
physics,8,2000,2011,11,0.595197,0.404803
physics,8,2000,2012,12,0.662134,0.337866
physics,8,2000,2013,13,0.732223,0.267777
physics,8,2000,2014,14,0.694389,0.305611
physics,8,2000,2015,15,0.69629,0.30371
physics,8,2000,2016,16,0.676956,0.323044
physics,8,2000,2017,17,0.676956,0.323044
physics,8,2000,2018,18,0.715698,0.284302
physics,8,2000,2019,19,0.728073,0.271927
physics,8,2000,2020,20,0.600452,0.399548
physics,8,2000,2021,21,0.620969,0.379031
physics,8,2000,2022,22,0.688698,0.311302
physics,8,2000,2023,23,0.728073,0.271927
physics,8,2000,2024,24,0.706131,0.293869
physics,8,2000,2025,25,0.737607,0.262393
physics,9,2000,2000,0,1.0,0.0
physics,9,2000,2001,1,0.229264,0.770736
physics,9,2000,2003,3,0.0,1.0
physics,9,2000,2004,4,0.0,1.0
physics,9,2000,2005,5,0.038742,0.961258
physics,9,2000,2006,6,0.057096,0.942904
physics,9,2000,2007,7,0.057096,0.942904
physics,9,2000,2008,8,0.038742,0.961258
physics,9,2000,2009,9,0.043525,0.956475
physics,9,2000,2010,10,0.080059,0.919941
physics,9,2000,2011,11,0.066937,0.933063
physics,9,2000,2012,12,0.080059,0.919941
physics,9,2000,2013,13,0.080059,0.919941
physics,9,2000,2014,14,0.080059,0.919941
physics,9,2000,2015,15,0.080059,0.919941
physics,9,2000,2016,16,0.080059,0.919941
physics,9,2000,2017,17,0.080059,0.919941
physics,9,2000,2018,18,0.080059,0.919941
physics,9,2000,2019,19,0.080059,0.919941
physics,9,2000,2020,20,0.080059,0.919941
physics,9,2000,2021,21,0.080059,0.919941
physics,9,2000,2022,22,0.080059,0.919941
physics,9,2000,2023,23,0.080059,0.919941
physics,9,2000,2024,24,0.080059,0.919941
physics,9,2000,2025,25,0.080059,0.919941
physics,10,2000,2000,0,1.0,0.0
physics,10,2000,2001,1,0.556308,0.443692
physics,10,2000,2002,2,0.440181,0.559819
physics,10,2000,2003,3,0.498186,0.501814
physics,10,2000,2004,4,0.475222,0.524778
physics,10,2000,2005,5,0.556308,0.443692
physics,10,2000,2006,6,0.533344,0.466656
physics,10,2000,2007,7,0.476248,0.523752
physics,10,2000,2008,8,0.514991,0.485009
physics,10,2000,2009,9,0.514991,0.485009
physics,10,2000,2010,10,0.455227,0.544773
physics,10,2000,2011,11,0.444594,0.555406
physics,10,2000,2012,12,0.465069,0.534931
physics,10,2000,2013,13,0.499661,0.500339
physics,10,2000,2014,14,0.492069,0.507931
physics,10,2000,2015,15,0.430895,0.569105
physics,10,2000,2016,16,0.417819,0.582181
physics,10,2000,2017,17,0.410227,0.589773
physics,10,2000,2018,18,0.431248,0.568752
physics,10,2000,2019,19,0.420069,0.579931
physics,10,2000,2020,20,0.437227,0.562773
physics,10,2000,2021,21,0.426466,0.573534
physics,10,2000,2022,22,0.387723,0.612277
physics,10,2000,2023,23,0.483561,0.516439
physics,10,2000,2024,24,0.493403,0.506597
physics,10,2000,2025,25,0.483561,0.516439
physics,11,2000,2000,0,1.0,0.0
physics,11,2000,2001,1,0.715653,0.284347
physics,11,2000,2002,2,0.592069,0.407931
physics,11,2000,2003,3,0.502443,0.497557
physics,11,2000,2004,4,0.484218,0.515782
physics,11,2000,2005,5,0.485009,0.514991
physics,11,2000,2006,6,0.510309,0.489691
physics,11,2000,2007,7,0.484218,0.515782
physics,11,2000,2008,8,0.484218,0.515782
physics,11,2000,2009,9,0.360806,0.639194
physics,11,2000,2010,10,0.33025,0.66975
physics,11,2000,2011,11,0.361254,0.638746
physics,11,2000,2012,12,0.342901,0.657099
physics,11,2000,2013,13,0.347684,0.652316
physics,11,2000,2014,14,0.447684,0.552316
physics,11,2000,2015,15,0.447684,0.552316
physics,11,2000,2016,16,0.342901,0.657099
physics,11,2000,2017,17,0.433059,0.566941
physics,11,2000,2018,18,0.342901,0.657099
physics,11,2000,2019,19,0.325467,0.674533
physics,11,2000,2020,20,0.319489,0.680511
physics,11,2000,2021,21,0.325467,0.674533
physics,11,2000,2022,22,0.325467,0.674533
physics,11,2000,2023,23,0.333059,0.666941
physics,11,2000,2024,24,0.333059,0.666941
physics,11,2000,2025,25,0.342901,0.657099
physics,12,2000,2000,0,1.0,0.0
physics,12,2000,2003,3,0.0,1.0
physics,12,2000,2005,5,0.0,1.0
physics,12,2000,2006,6,0.0,1.0
physics,12,2000,2007,7,0.0,1.0
physics,12,2000,2008,8,0.0,1.0
physics,12,2000,2009,9,0.0,1.0
physics,12,2000,2010,10,0.0,1.0
physics,12,2000,2014,14,0.0,1.0
physics,12,2000,2015,15,0.0,1.0
physics,12,2000,2016,16,0.0,1.0
physics,12,2000,2017,17,0.0,1.0
physics,12,2000,2018,18,0.0,1.0
physics,12,2000,2019,19,0.0,1.0
physics,12,2000,2020,20,0.0,1.0
physics,12,2000,2021,21,0.0,1.0
physics,12,2000,2022,22,0.0,1.0
physics,12,2000,2023,23,0.0,1.0
physics,12,2000,2024,24,0.0,1.0
physics,12,2000,2025,25,0.0,1.0
physics,13,2000,2000,0,1.0,0.0
physics,13,2000,2001,1,0.875176,0.124824
physics,13,2000,2002,2,0.733411,0.266589
physics,13,2000,2003,3,0.770736,0.229264
physics,13,2000,2004,4,0.739389,0.260611
physics,13,2000,2005,5,0.777683,0.222317
physics,13,2000,2006,6,0.711194,0.288806
physics,13,2000,2007,7,0.711194,0.288806
physics,13,2000,2008,8,0.611194,0.388806
physics,13,2000,2009,9,0.611194,0.388806
physics,13,2000,2010,10,0.711194,0.288806
physics,13,2000,2011,11,0.672452,0.327548
physics,13,2000,2012,12,0.711194,0.288806
physics,13,2000,2013,13,0.703602,0.296398
physics,13,2000,2014,14,0.703602,0.296398
physics,13,2000,2015,15,0.711194,0.288806
physics,13,2000,2016,16,0.684194,0.315806
physics,13,2000,2017,17,0.703602,0.296398
physics,13,2000,2018,18,0.603602,0.396398
physics,13,2000,2019,19,0.697624,0.302376
physics,13,2000,2020,20,0.684194,0.315806
physics,13,2000,2021,21,0.676602,0.323398
physics,13,2000,2022,22,0.665841,0.334159
physics,13,2000,2023,23,0.692841,0.307159
physics,13,2000,2024,24,0.684194,0.315806
physics,13,2000,2025,25,0.684194,0.315806
physics,14,2000,2000,0,1.0,0.0
physics,14,2000,2001,1,0.612166,0.387834
physics,14,2000,2002,2,0.129563,0.870437
physics,14,2000,2003,3,0.125284,0.874716
physics,14,2000,2004,4,0.125284,0.874716
physics,14,2000,2005,5,0.192221,0.807779
physics,14,2000,2006,6,0.190522,0.809478
physics,14,2000,2007,7,0.118801,0.881199
physics,14,2000,2008,8,0.098284,0.901716
physics,14,2000,2009,9,0.098284,0.901716
physics,14,2000,2010,10,0.098284,0.901716
physics,14,2000,2011,11,0.098284,0.901716
physics,14,2000,2012,12,0.147788,0.852212
physics,14,2000,2013,13,0.174788,0.825212
physics,14,2000,2014,14,0.178343,0.821657
physics,14,2000,2015,15,0.221869,0.778131
physics,14,2000,2016,16,0.175897,0.824103
physics,14,2000,2017,17,0.162775,0.837225
physics,14,2000,2018,18,0.190522,0.809478
physics,14,2000,2019,19,0.18068,0.81932
physics,14,2000,2020,20,0.219422,0.780578
physics,14,2000,2021,21,0.190522,0.809478
physics,14,2000,2022,22,0.229264,0.770736
physics,14,2000,2023,23,0.247489,0.752511
physics,14,2000,2024,24,0.274489,0.725511
physics,14,2000,2025,25,0.190522,0.809478
physics,15,2000,2000,0,1.0,0.0
physics,15,2000,2001,1,0.383814,0.616186
physics,15,2000,2002,2,0.173088,0.826912
physics,15,2000,2003,3,0.106599,0.893401
physics,15,2000,2004,4,0.057096,0.942904
physics,15,2000,2005,5,0.057096,0.942904
physics,15,2000,2006,6,0.159966,0.840034
physics,15,2000,2007,7,0.15538,0.84462
physics,15,2000,2008,8,0.137026,0.862974
physics,15,2000,2009,9,0.066937,0.933063
physics,15,2000,2010,10,0.088246,0.911754
physics,15,2000,2011,11,0.105679,0.894321
physics,15,2000,2012,12,0.100621,0.899379
physics,15,2000,2013,13,0.066937,0.933063
physics,15,2000,2014,14,0.066937,0.933063
physics,15,2000,2015,15,0.066937,0.933063
physics,15,2000,2016,16,0.080059,0.919941
physics,15,2000,2017,17,0.066937,0.933063
physics,15,2000,2018,18,0.080059,0.919941
physics,15,2000,2019,19,0.116441,0.883559
physics,15,2000,2020,20,0.105679,0.894321
physics,15,2000,2021,21,0.066937,0.933063
physics,15,2000,2022,22,0.080059,0.919941
physics,15,2000,2023,23,0.123584,0.876416
physics,15,2000,2024,24,0.080059,0.919941
physics,15,2000,2025,25,0.080059,0.919941
physics,16,2000,2000,0,1.0,0.0
physics,16,2000,2001,1,0.702879,0.297121
physics,16,2000,2002,2,0.392601,0.607399
physics,16,2000,2003,3,0.080059,0.919941
physics,16,2000,2005,5,0.080059,0.919941
physics,16,2000,2006,6,0.137026,0.862974
physics,16,2000,2007,7,0.15538,0.84462
physics,16,2000,2008,8,0.268568,0.731432
physics,16,2000,2009,9,0.237221,0.762779
physics,16,2000,2010,10,0.22738,0.77262
physics,16,2000,2011,11,0.174788,0.825212
physics,16,2000,2012,12,0.165221,0.834779
physics,16,2000,2013,13,0.178343,0.821657
physics,16,2000,2014,14,0.196568,0.803432
physics,16,2000,2015,15,0.165221,0.834779
physics,16,2000,2016,16,0.178343,0.821657
physics,16,2000,2017,17,0.223568,0.776432
physics,16,2000,2018,18,0.196568,0.803432
physics,16,2000,2019,19,0.196568,0.803432
physics,16,2000,2020,20,0.178343,0.821657
physics,16,2000,2021,21,0.178343,0.821657
physics,16,2000,2022,22,0.178343,0.821657
physics,16,2000,2023,23,0.165221,0.834779
physics,16,2000,2024,24,0.15538,0.84462
physics,16,2000,2025,25,0.178343,0.821657
physics,17,2000,2000,0,1.0,0.0
physics,17,2000,2001,1,0.837674,0.162326
physics,17,2000,2002,2,0.456943,0.543057
physics,17,2000,2003,3,0.098284,0.901716
physics,17,2000,2004,4,0.057096,0.942904
physics,17,2000,2005,5,0.049504,0.950496
physics,17,2000,2006,6,0.043525,0.956475
physics,17,2000,2007,7,0.038742,0.961258
physics,17,2000,2008,8,0.0,1.0
physics,17,2000,2009,9,0.038742,0.961258
physics,17,2000,2010,10,0.0,1.0
physics,17,2000,2011,11,0.0,1.0
physics,17,2000,2012,12,0.0,1.0
physics,17,2000,2013,13,0.043525,0.956475
physics,17,2000,2014,14,0.057096,0.942904
physics,17,2000,2015,15,0.095838,0.904162
physics,17,2000,2016,16,0.095838,0.904162
physics,17,2000,2017,17,0.057096,0.942904
physics,17,2000,2018,18,0.057096,0.942904
physics,17,2000,2019,19,0.049504,0.950496
physics,17,2000,2020,20,0.043525,0.956475
physics,17,2000,2021,21,0.043525,0.956475
physics,17,2000,2022,22,0.049504,0.950496
physics,17,2000,2023,23,0.049504,0.950496
physics,17,2000,2024,24,0.0,1.0
physics,17,2000,2025,25,0.038742,0.961258
physics,18,2000,2000,0,1.0,0.0
physics,18,2000,2001,1,0.432595,0.567405
physics,18,2000,2002,2,0.249317,0.750683
physics,18,2000,2004,4,0.168809,0.831191
physics,18,2000,2005,5,0.125284,0.874716
physics,18,2000,2006,6,0.125284,0.874716
physics,18,2000,2007,7,0.098284,0.901716
physics,18,2000,2008,8,0.125284,0.874716
physics,18,2000,2010,10,0.174788,0.825212
physics,18,2000,2011,11,0.174788,0.825212
physics,18,2000,2012,12,0.125284,0.874716
physics,18,2000,2013,13,0.125284,0.874716
physics,18,2000,2014,14,0.125284,0.874716
physics,18,2000,2015,15,0.125284,0.874716
physics,18,2000,2016,16,0.125284,0.874716
physics,18,2000,2017,17,0.125284,0.874716
physics,18,2000,2018,18,0.125284,0.874716
physics,18,2000,2019,19,0.125284,0.874716
physics,18,2000,2020,20,0.125284,0.874716
physics,18,2000,2021,21,0.125284,0.874716
physics,18,2000,2022,22,0.125284,0.874716
physics,18,2000,2023,23,0.125284,0.874716
physics,18,2000,2024,24,0.125284,0.874716
physics,18,2000,2025,25,0.125284,0.874716
physics,19,2000,2000,0,1.0,0.0
physics,19,2000,2001,1,0.656823,0.343177
physics,19,2000,2002,2,0.530811,0.469189
physics,19,2000,2003,3,0.499661,0.500339
physics,19,2000,2004,4,0.492069,0.507931
physics,19,2000,2005,5,0.499661,0.500339
physics,19,2000,2006,6,0.492069,0.507931
physics,19,2000,2007,7,0.478947,0.521053
physics,19,2000,2008,8,0.450752,0.549248
physics,19,2000,2009,9,0.458344,0.541656
physics,19,2000,2010,10,0.429443,0.570557
physics,19,2000,2011,11,0.458344,0.541656
physics,19,2000,2012,12,0.469105,0.530895
physics,19,2000,2013,13,0.478947,0.521053
physics,19,2000,2014,14,0.442565,0.557435
physics,19,2000,2015,15,0.481307,0.518693
physics,19,2000,2016,16,0.442565,0.557435
physics,19,2000,2017,17,0.442565,0.557435
physics,19,2000,2018,18,0.429443,0.570557
physics,19,2000,2019,19,0.442565,0.557435
physics,19,2000,2020,20,0.442565,0.557435
physics,19,2000,2021,21,0.442565,0.557435
physics,19,2000,2022,22,0.442565,0.557435
physics,19,2000,2023,23,0.442565,0.557435
physics,19,2000,2024,24,0.442565,0.557435
physics,19,2000,2025,25,0.442565,0.557435
physics,20,2000,2000,0,1.0,0.0
physics,20,2000,2001,1,0.788893,0.211107
physics,20,2000,2002,2,0.626201,0.373799
physics,20,2000,2003,3,0.629435,0.370565
physics,20,2000,2004,4,0.643006,0.356994
physics,20,2000,2005,5,0.58591,0.41409
physics,20,2000,2006,6,0.596672,0.403328
physics,20,2000,2007,7,0.646869,0.353131
physics,20,2000,2008,8,0.621697,0.378303
physics,20,2000,2009,9,0.709943,0.290057
physics,20,2000,2010,10,0.704711,0.295289
physics,20,2000,2011,11,0.675769,0.324231
physics,20,2000,2012,12,0.642086,0.357914
physics,20,2000,2013,13,0.639473,0.360527
physics,20,2000,2014,14,0.639473,0.360527
physics,20,2000,2015,15,0.711194,0.288806
physics,20,2000,2016,16,0.672452,0.327548
physics,20,2000,2017,17,0.666473,0.333527
physics,20,2000,2018,18,0.666473,0.333527
physics,20,2000,2019,19,0.684194,0.315806
physics,20,2000,2020,20,0.678216,0.321784
physics,20,2000,2021,21,0.639473,0.360527
physics,20,2000,2022,22,0.639473,0.360527
physics,20,2000,2023,23,0.666473,0.333527
physics,20,2000,2024,24,0.672452,0.327548
physics,20,2000,2025,25,0.689886,0.310114
physics,21,2000,2000,0,1.0,0.0
physics,21,2000,2001,1,0.633878,0.366122
physics,21,2000,2002,2,0.530811,0.469189
physics,21,2000,2003,3,0.442565,0.557435
physics,21,2000,2004,4,0.425131,0.574869
physics,21,2000,2005,5,0.442565,0.557435
physics,21,2000,2006,6,0.442565,0.557435
physics,21,2000,2007,7,0.415565,0.584435
physics,21,2000,2008,8,0.384218,0.615782
physics,21,2000,2009,9,0.415565,0.584435
physics,21,2000,2010,10,0.415565,0.584435
physics,21,2000,2011,11,0.442565,0.557435
physics,21,2000,2012,12,0.415565,0.584435
physics,21,2000,2013,13,0.415565,0.584435
physics,21,2000,2014,14,0.415565,0.584435
physics,21,2000,2015,15,0.442565,0.557435
physics,21,2000,2016,16,0.442565,0.557435
physics,21,2000,2017,17,0.442565,0.557435
physics,21,2000,2018,18,0.415565,0.584435
physics,21,2000,2019,19,0.442565,0.557435
physics,21,2000,2020,20,0.415565,0.584435
physics,21,2000,2021,21,0.415565,0.584435
physics,21,2000,2022,22,0.442565,0.557435
physics,21,2000,2023,23,0.442565,0.557435
physics,21,2000,2024,24,0.39734,0.60266
physics,21,2000,2025,25,0.415565,0.584435
physics,22,2000,2000,0,1.0,0.0
physics,22,2000,2001,1,0.597816,0.402184
physics,22,2000,2002,2,0.517886,0.482114
physics,22,2000,2003,3,0.46079,0.53921
physics,22,2000,2004,4,0.442565,0.557435
physics,22,2000,2005,5,0.429443,0.570557
physics,22,2000,2006,6,0.429443,0.570557
physics,22,2000,2007,7,0.406031,0.593969
physics,22,2000,2008,8,0.429443,0.570557
physics,22,2000,2009,9,0.450948,0.549052
physics,22,2000,2010,10,0.46079,0.53921
physics,22,2000,2011,11,0.46079,0.53921
physics,22,2000,2012,12,0.46079,0.53921
physics,22,2000,2013,13,0.442565,0.557435
physics,22,2000,2014,14,0.442565,0.557435
physics,22,2000,2015,15,0.442565,0.557435
physics,22,2000,2016,16,0.429443,0.570557
physics,22,2000,2017,17,0.442565,0.557435
physics,22,2000,2018,18,0.442565,0.557435
physics,22,2000,2019,19,0.442565,0.557435
physics,22,2000,2020,20,0.442565,0.557435
physics,22,2000,2021,21,0.429443,0.570557
physics,22,2000,2022,22,0.442565,0.557435
physics,22,2000,2023,23,0.442565,0.557435
physics,22,2000,2024,24,0.442565,0.557435
physics,22,2000,2025,25,0.442565,0.557435
physics,23,2000,2000,0,1.0,0.0
physics,23,2000,2001,1,0.694036,0.305964
physics,23,2000,2002,2,0.616337,0.383663
physics,23,2000,2003,3,0.616337,0.383663
physics,23,2000,2004,4,0.60579,0.39421
physics,23,2000,2005,5,0.616337,0.383663
physics,23,2000,2006,6,0.627099,0.372901
physics,23,2000,2007,7,0.688057,0.311943
physics,23,2000,2008,8,0.62112,0.37888
physics,23,2000,2009,9,0.62112,0.37888
physics,23,2000,2010,10,0.58499,0.41501
physics,23,2000,2011,11,0.575148,0.424852
physics,23,2000,2012,12,0.55937,0.44063
physics,23,2000,2013,13,0.616337,0.383663
physics,23,2000,2014,14,0.616337,0.383663
physics,23,2000,2015,15,0.62112,0.37888
physics,23,2000,2016,16,0.616337,0.383663
physics,23,2000,2017,17,0.616337,0.383663
physics,23,2000,2018,18,0.616337,0.383663
physics,23,2000,2019,19,0.616337,0.383663
physics,23,2000,2020,20,0.616337,0.383663
physics,23,2000,2021,21,0.616337,0.383663
physics,23,2000,2022,22,0.616337,0.383663
physics,23,2000,2023,23,0.616337,0.383663
