subject,window_from,window_to,transition,avg_sim,avg_drift,std_drift,n_topics
cs,2000–2005,2005–2010,2000–2005 → 2005–2010,0.3881415939086294,0.6118584060913705,0.1988419369056112,197
cs,2005–2010,2010–2015,2005–2010 → 2010–2015,0.47123793665158376,0.5287620633484162,0.2173508616225379,221
cs,2010–2015,2015–2020,2010–2015 → 2015–2020,0.5784475625,0.4215524375,0.2011958064722903,256
cs,2015–2020,2020–2025,2015–2020 → 2020–2025,0.7343688841698841,0.2656311158301158,0.15410101497958564,259
