subject,topic_id,window_from,window_to,transition,rbo_sim,drift,words_from,words_to
cs,27,2010–2015,2015–2020,2010–2015 → 2015–2020,0.799072,0.200928,"algorithm, arm, bandit, regret, policy, reward, online, multi_armed, expert, optimal, ucb, action, angler, bayes, blackwell_approachability, bound, contextual_bandit, fishing, glidepath, learnability, mathbf_mathbb, search, stochastic, strategy","algorithm, arm, bandit, multi_armed, online, regret, contextual_bandit, reward, ucb, bound, learning, optimal, agent, feedback, glidepath, policy, stochastic"
cs,27,2015–2020,2020–2025,2015–2020 → 2020–2025,0.900785,0.099215,"algorithm, arm, bandit, multi_armed, online, regret, contextual_bandit, reward, ucb, bound, learning, optimal, agent, feedback, glidepath, policy, stochastic","algorithm, arm, bandit, contextual_bandit, multi_armed, online, optimal, regret, reward, policy, agent, ucb"
cs,28,2000–2005,2005–2010,2000–2005 → 2005–2010,0.123055,0.876945,"language, asf, compiler, elog, formal, fragment, generator, grammar, hash_consing, instrumentation, lixto, rewrite, rule, sdf, testsuite, visual, web, wrapper, wrapping","code, ezhil, ibm1130, language, programming, rec, tamil, compiler, developer, distraction, documentation, fortran, immediate, karma, language1, literate, localhost, pidoc, pldoc, program, prolog, simulador, trustability"
cs,28,2005–2010,2010–2015,2005–2010 → 2010–2015,0.411034,0.588966,"code, ezhil, ibm1130, language, programming, rec, tamil, compiler, developer, distraction, documentation, fortran, immediate, karma, language1, literate, localhost, pidoc, pldoc, program, prolog, simulador, trustability","code, compiler, javascript, apis, language, software, api, compilation, arcgis, ascl, astrophysic, clp, developer, extension, ezhil, google_maps, ibm1130, ide, import, java, karma, lowing, openlayer, programmer, programming, prolog, rec, release, sketch, tamil, trustability, type"
cs,28,2010–2015,2015–2020,2010–2015 → 2015–2020,0.494494,0.505506,"code, compiler, javascript, apis, language, software, api, compilation, arcgis, ascl, astrophysic, clp, developer, extension, ezhil, google_maps, ibm1130, ide, import, java, karma, lowing, openlayer, programmer, programming, prolog, rec, release, sketch, tamil, trustability, type","code, language, program, software, programming, developer, javascript, programmer, comment, compiler, identifier, repository, annotation, apis, clone, compilation, crowdsummarizer, development, git, java, library, mcompiler, nate, sketch, snippet, syntax, tier, type, vocabulary"
cs,28,2015–2020,2020–2025,2015–2020 → 2020–2025,0.681658,0.318342,"code, language, program, software, programming, developer, javascript, programmer, comment, compiler, identifier, repository, annotation, apis, clone, compilation, crowdsummarizer, development, git, java, library, mcompiler, nate, sketch, snippet, syntax, tier, type, vocabulary","code, developer, language, program, programming, comment, dataset, software, generation, llm, clone, prompt, snippet, source, ast, benchmark, repository"
cs,29,2000–2005,2005–2010,2000–2005 → 2005–2010,0.335697,0.664303,"algorithm, point, quasiconvex, smoothed, coset, epsilon, function, karttunen, opt, prewhitening, programming, recurrence, satta, smolensky, syllabification, automatic_differentiation, bad, componentwise, convergence, curve, farth, finite, interior, multiplicative, package, prince, semidefinite_programming, snadiopt, snake, snopt, swaption","algorithm, estimation, max, mom, multiclass, mva, mwis, point, product, quasiconvex, cdot_cdot, computation, convexified, egh, epsilon, estimator, extreme, fitted, function, gradient_ascent, histogram, inconsistent, interval, iteration, linearization, markov, message, moment, mwi, nabla, opt, prediction, queue, reala, recursion, regression, relaxation, semidefinite_programming, sequence, smoothed, snake, ssim, stable, stochastic, subseteq, swaption, untractable, variational"
cs,29,2005–2010,2010–2015,2005–2010 → 2010–2015,0.351093,0.648907,"algorithm, estimation, max, mom, multiclass, mva, mwis, point, product, quasiconvex, cdot_cdot, computation, convexified, egh, epsilon, estimator, extreme, fitted, function, gradient_ascent, histogram, inconsistent, interval, iteration, linearization, markov, message, moment, mwi, nabla, opt, prediction, queue, reala, recursion, regression, relaxation, semidefinite_programming, sequence, smoothed, snake, ssim, stable, stochastic, subseteq, swaption, untractable, variational","algorithm, convergence, convex, egh, function, mom, optimization, stochastic, conjecture, curvature, hessian, iteration, manifold, nonsmooth, riemannian, sectional_curvature, coordinate_descent, gradient, gradient_ascent, gradient_descent, histogram, linearization, multiclass, mva, pire, proximal, smooth, ssim, stochastic_gradient, stochastic_gradient_descent"
cs,29,2010–2015,2015–2020,2010–2015 → 2015–2020,0.724878,0.275122,"algorithm, convergence, convex, egh, function, mom, optimization, stochastic, conjecture, curvature, hessian, iteration, manifold, nonsmooth, riemannian, sectional_curvature, coordinate_descent, gradient, gradient_ascent, gradient_descent, histogram, linearization, multiclass, mva, pire, proximal, smooth, ssim, stochastic_gradient, stochastic_gradient_descent","algorithm, convergence, convex, function, gradient, optimization, stochastic, stochastic_gradient_descent, stochastic_gradient, gradient_descent, nonconvex, rate, iteration, newton, non_convex, proximal"
cs,29,2015–2020,2020–2025,2015–2020 → 2020–2025,0.931829,0.068171,"algorithm, convergence, convex, function, gradient, optimization, stochastic, stochastic_gradient_descent, stochastic_gradient, gradient_descent, nonconvex, rate, iteration, newton, non_convex, proximal","algorithm, convergence, convex, function, gradient, optimization, stochastic, rate, sgd, nonconvex, non_convex, gradient_descent, stochastic_gradient, stochastic_gradient_descent"
cs,30,2000–2005,2005–2010,2000–2005 → 2005–2010,0.264095,0.735905,"polygon, polytope, algorithm, convex, point, delaunay_triangulation, flipturn, polyhedron, dissection, quadrilateral_mesh, unfolding, chain, circle, curvature, delaunay, frd, geometric, jones_constriction, mathbb, packing, partition, perfect, polygonal, polyhedra, polylog_polylog, polyomino, pseudocircle, quad, surface, triangle, triangulation, vec, vec_leq, vec_vec","algorithm, point, plane, approximation, voronoi_diagram, delaunay, euclidean, polygon, soap_film, surface, triangulation, alpha, bregman, cal_cal, casteljau, convex, curvature, disk, jones_constriction, log_log, obstacle, packing, perfect, polygonal, polytope, prismatoid, pseudocircle, rectangle, rotation, rp1, space, steiner_tree, terrain, tessellation, tile, tsp"
cs,30,2005–2010,2010–2015,2005–2010 → 2010–2015,0.598184,0.401816,"algorithm, point, plane, approximation, voronoi_diagram, delaunay, euclidean, polygon, soap_film, surface, triangulation, alpha, bregman, cal_cal, casteljau, convex, curvature, disk, jones_constriction, log_log, obstacle, packing, perfect, polygonal, polytope, prismatoid, pseudocircle, rectangle, rotation, rp1, space, steiner_tree, terrain, tessellation, tile, tsp","algorithm, plane, point, polygon, convex, rectangle, set, approximation, geometric, treemap, vertex, voronoi_diagram, covering, hyperplane, kmp, log_log, obstacle, polynomial, polytope, rubik_cube, splinegon, tangent, tile, tree, triangulation, tsp"
cs,30,2010–2015,2015–2020,2010–2015 → 2015–2020,0.717898,0.282102,"algorithm, plane, point, polygon, convex, rectangle, set, approximation, geometric, treemap, vertex, voronoi_diagram, covering, hyperplane, kmp, log_log, obstacle, polynomial, polytope, rubik_cube, splinegon, tangent, tile, tree, triangulation, tsp","algorithm, convex, plane, point, polygon, set, vertex, circle, log_log, triangulation, covering, curve, delaunay_triangulation, geometric, line, packing, rectangle, spanner, splinegon, tangent, triangle"
cs,30,2015–2020,2020–2025,2015–2020 → 2020–2025,0.797341,0.202659,"algorithm, convex, plane, point, polygon, set, vertex, circle, log_log, triangulation, covering, curve, delaunay_triangulation, geometric, line, packing, rectangle, spanner, splinegon, tangent, triangle","algorithm, plane, point, polygon, set, convex, vertex, mathbb_mathbb, log_log, curve, line, circle, frac, geometric, packing, rectangle, surface, triangle, varepsilon_varepsilon, voronoi_diagram"
cs,31,2000–2005,2005–2010,2000–2005 → 2005–2010,0.151732,0.848268,"1990, bandwidth, cellular, cluster, collective, communication, intra, radio, capacity, cdma, characterisation, competition, conversation, ftth, growth, half, handoff, intermittent, intra_inter, macrocell, market, microcell, price, pushy, regulatory, roaming, rural, service, telecommunications, uplink, uso, wireless","capacity, handoff, microcell, network, wireless, channel, communication, arq, collective, collision, diversity, femtocell, access, aps, cdma, cell, cellular, cluster, dmdt, hotspot, intra, jammer, macrocell, macrocell_femtocell, mobile, ndma, radio, rake_receiver, scheduling, sinr, throughput, tier, tsatsani, uplink, varpi, wlan"
cs,31,2005–2010,2010–2015,2005–2010 → 2010–2015,0.297954,0.702046,"capacity, handoff, microcell, network, wireless, channel, communication, arq, collective, collision, diversity, femtocell, access, aps, cdma, cell, cellular, cluster, dmdt, hotspot, intra, jammer, macrocell, macrocell_femtocell, mobile, ndma, radio, rake_receiver, scheduling, sinr, throughput, tier, tsatsani, uplink, varpi, wlan","cell, cellular, network, wireless, channel, femtocell, interference, antenna, station, mobile, access, downlink, handoff, handover, lte, macrocell, radio"
cs,31,2010–2015,2015–2020,2010–2015 → 2015–2020,0.745785,0.254215,"cell, cellular, network, wireless, channel, femtocell, interference, antenna, station, mobile, access, downlink, handoff, handover, lte, macrocell, radio","cell, cellular, interference, network, station, wireless, communication, downlink, lte, transmission, access, mmwave, antenna, channel, thz"
cs,31,2015–2020,2020–2025,2015–2020 → 2020–2025,0.770769,0.229231,"cell, cellular, interference, network, station, wireless, communication, downlink, lte, transmission, access, mmwave, antenna, channel, thz","cell, cellular, communication, network, wireless, transmission, channel, coverage, interference, station, access, d2d, handover, lte, radio, satellite, service, terrestrial, throughput, thz, traffic"
cs,32,2000–2005,2005–2010,2000–2005 → 2005–2010,0.369921,0.630079,"word, word_sense_disambiguation, wordnet, analogy, lexical, noun_modifier, corpus, duluth, exemplar, lra, nlg2, nlg3, relational, selectional_preference, verb, vsm, wsd, attributional, class, conceptual, edr, lazyboosting, naive_baye, pair, paraphrase, phrase, relation, semantic, sens, senseval, similarity, wordnet1","similarity, word, analogy, lra, noun_modifier, pair, relation, relational, vsm, 4394v1, attributional, contexts, distributional, grammatical, meaning, semantic, sentence, space, vector"
cs,32,2005–2010,2010–2015,2005–2010 → 2010–2015,0.227649,0.772351,"similarity, word, analogy, lra, noun_modifier, pair, relation, relational, vsm, 4394v1, attributional, contexts, distributional, grammatical, meaning, semantic, sentence, space, vector","sentence, space, word, vector, meaning, scale, wsd, 4394v1, composition, distributional, dog, domain, grammatical, house, relatedness, semantic, signal, text, carpenter_wood, coecke, compositional, contexts, kennel, nlp, processing, representation, similarity, theory"
cs,32,2010–2015,2015–2020,2010–2015 → 2015–2020,0.358135,0.641865,"sentence, space, word, vector, meaning, scale, wsd, 4394v1, composition, distributional, dog, domain, grammatical, house, relatedness, semantic, signal, text, carpenter_wood, coecke, compositional, contexts, kennel, nlp, processing, representation, similarity, theory","representation, semantic, sentence, vector, word, embedding, language, text, similarity, bert, document, space, domain, lexical, nlp, relatedness, wsd"
cs,32,2015–2020,2020–2025,2015–2020 → 2020–2025,0.564824,0.435176,"representation, semantic, sentence, vector, word, embedding, language, text, similarity, bert, document, space, domain, lexical, nlp, relatedness, wsd","embedding, language, representation, semantic, sentence, text, word, bert, nlp, similarity, dataset, llm, token, vector"
cs,33,2010–2015,2015–2020,2010–2015 → 2015–2020,0.528919,0.471081,"cnn, generative, gradient, image, network, objective, sample, sampling, training, visualization","generative, image, network, training, gan, generative_adversarial, adversarial, distribution, sample, cnn, discriminator, generator, objective, datum, gradient, sampling, visualization"
cs,33,2015–2020,2020–2025,2015–2020 → 2020–2025,0.613304,0.386696,"generative, image, network, training, gan, generative_adversarial, adversarial, distribution, sample, cnn, discriminator, generator, objective, datum, gradient, sampling, visualization","gan, generative, generative_adversarial, image, network, training, discriminator, generation, datum, generator, adversarial, dataset, diffusion"
cs,34,2010–2015,2015–2020,2010–2015 → 2015–2020,0.309107,0.690893,"image, imagespirit, label, object, parsing, adjective, boundary, human, labeling, leader, noun_adjective, pixel, readability, smart_phone, vice","image, document, markup, ocr, attention, coarse_fine, font, foreground, groundtruth, latex, metamer, scene, translation, visual, boundary, generation, i2i, imagespirit, label, labeling, layout, leader, object, parsing, presentational, readability, semantic, sentiment, text, vice"
cs,34,2015–2020,2020–2025,2015–2020 → 2020–2025,0.249236,0.750764,"image, document, markup, ocr, attention, coarse_fine, font, foreground, groundtruth, latex, metamer, scene, translation, visual, boundary, generation, i2i, imagespirit, label, labeling, layout, leader, object, parsing, presentational, readability, semantic, sentiment, text, vice","generation, image, layout, text, visual, editing, scene, diffusion, object, prompt, translation, generative, semantic, attribute, document, quality, sentiment, style"
cs,35,2000–2005,2005–2010,2000–2005 → 2005–2010,0.159017,0.840983,"dns, keyserver, openpgp, root, secret_sharing, company, email, paypal, pgp, pki, secret, verifiable, vss, certificate_revocation, chain, competition, contractual, destruction, domain, free_lunch, hash, icann, inconvenience, internet, master, micropayment, mnemonic, money, payment, policy, recipient, verification","electronic, email, payment, cash, paypal, pki, spam, bank, certificate_revocation, chain, clayton, coin, company, country, credit_card, debin, double_spending, hash, incorporation, keyserver, laurie, legitimate, micropayment, openpgp, party, peer_peer_p2p, prevention, processor, sender, spending"
cs,35,2005–2010,2010–2015,2005–2010 → 2010–2015,0.021647,0.978353,"electronic, email, payment, cash, paypal, pki, spam, bank, certificate_revocation, chain, clayton, coin, company, country, credit_card, debin, double_spending, hash, incorporation, keyserver, laurie, legitimate, micropayment, openpgp, party, peer_peer_p2p, prevention, processor, sender, spending","protocol, amanat, reputation, supplier, transaction, bitcoin, secret_sharing, currency, customer, intellectual_property, nfc, secret, trust, verification, blind, cheating, cognitive, coin, double_spending, miner, mixing, party, payment"
cs,35,2010–2015,2015–2020,2010–2015 → 2015–2020,0.370316,0.629684,"protocol, amanat, reputation, supplier, transaction, bitcoin, secret_sharing, currency, customer, intellectual_property, nfc, secret, trust, verification, blind, cheating, cognitive, coin, double_spending, miner, mixing, party, payment","bitcoin, protocol, transaction, blockchain, ledger, trust, currency, money, payment, security, smart_contract, coin, datum, double_spending, network, privacy, blind, decentralized, mixing"
cs,35,2015–2020,2020–2025,2015–2020 → 2020–2025,0.530485,0.469515,"bitcoin, protocol, transaction, blockchain, ledger, trust, currency, money, payment, security, smart_contract, coin, datum, double_spending, network, privacy, blind, decentralized, mixing","blockchain, protocol, security, smart_contract, transaction, bitcoin, ethereum, ledger, network, technology, datum, privacy, chain, decentralized"
cs,36,2000–2005,2005–2010,2000–2005 → 2005–2010,0.705501,0.294499,"degree, graph, power_law, network, centrality, internet, node, topology, vertex, club, distribution, faloutso, replica, statistical_mechanic, xnxn, digraph, faloutsos, free, random, rbns, scale, search, stretch, traceroute, vertex_cover","degree, graph, network, node, topology, internet, random, distribution, paz_paz, power_law, structure, synchronizability, connectivity, edge, encounter, free, gnutella, intervertex, matrix, property, scale, vertex"
cs,36,2005–2010,2010–2015,2005–2010 → 2010–2015,0.810449,0.189551,"degree, graph, network, node, topology, internet, random, distribution, paz_paz, power_law, structure, synchronizability, connectivity, edge, encounter, free, gnutella, intervertex, matrix, property, scale, vertex","degree, graph, network, node, random, structure, topology, centrality, link, property, social, distribution, connectivity, internet, multiplex, power_law, vertex"
cs,36,2010–2015,2015–2020,2010–2015 → 2015–2020,0.607614,0.392386,"degree, graph, network, node, random, structure, topology, centrality, link, property, social, distribution, connectivity, internet, multiplex, power_law, vertex","centrality, degree, graph, link, network, node, random, social, edge, multiplex, structure, vertex, algorithm, distribution, index, random_walk"
cs,36,2015–2020,2020–2025,2015–2020 → 2020–2025,0.842196,0.157804,"centrality, degree, graph, link, network, node, random, social, edge, multiplex, structure, vertex, algorithm, distribution, index, random_walk","centrality, degree, graph, network, node, random, edge, centrality_measure, vertex, social, structure, link, assortativity, motif, temporal"
cs,37,2010–2015,2015–2020,2010–2015 → 2015–2020,0.377337,0.622663,"pedestrian, driver, element, travel, anticipation, distraction, hall, intrusion, path, plan, quick, traveler, vehicle, agent, brake, car, chiral, coordinate, dynamic, euroncap, maneuver, microscopic, mixand, sensor, session, test, tolerance, traffic, vut, walk","driver, pedestrian, vehicle, car, trajectory, lane, maneuver, environment, euroncap, maeb, motion, prediction, test, vut, agent, carma, datum, distraction, human, ndd, safety, tolerance, traffic, warning"
cs,37,2015–2020,2020–2025,2015–2020 → 2020–2025,0.422178,0.577822,"driver, pedestrian, vehicle, car, trajectory, lane, maneuver, environment, euroncap, maeb, motion, prediction, test, vut, agent, carma, datum, distraction, human, ndd, safety, tolerance, traffic, warning","motion, pedestrian, prediction, traffic, trajectory, vehicle, agent, driver, road, autonomous_driving, human, lane, behavior, driving, scenario"
cs,38,2000–2005,2005–2010,2000–2005 → 2005–2010,0.336049,0.663951,"agent, interface, server, academy, action, briefcase, ecolab, language, neca, selection, today, trading, algorithm, autonomy, behaviour, brainstorm, btev, closure, emph, internal, management, mas, miner, polymorphic, production, request, rrl, scm, self, syntactic, syntax, trade, xml","agent, ecolab, graphical_interface, railsback, stupid, emergency, kind, pedagogic, robocuprescue, abm, academy, adaption, adaptivity, btev, characterisation, contest, couple, ecological, evolutionary, experimentation, fantastic, interpreter, jason, management, manager, mason, modelling, neca, organisation, perception, polymorphic, production, query, repast, risk, scm, self, service, strobe, swarm, vos, window"
cs,38,2005–2010,2010–2015,2005–2010 → 2010–2015,0.300917,0.699083,"agent, ecolab, graphical_interface, railsback, stupid, emergency, kind, pedagogic, robocuprescue, abm, academy, adaption, adaptivity, btev, characterisation, contest, couple, ecological, evolutionary, experimentation, fantastic, interpreter, jason, management, manager, mason, modelling, neca, organisation, perception, polymorphic, production, query, repast, risk, scm, self, service, strobe, swarm, vos, window","agent, amcis, autonomic, cnp, htn, jason, jshop2, mkm, mobile, monitoring, planner, robocuprescue, service, team, vos, win, adaption, contest, control, domain, drag_drop, emergency, evolutionary, icn, ide, industrial, irm4mls, jade, language, line, monitored, online, organisation, planning, programming, query, search_engine, semantelli, sosaa, web"
cs,38,2010–2015,2015–2020,2010–2015 → 2015–2020,0.304774,0.695226,"agent, amcis, autonomic, cnp, htn, jason, jshop2, mkm, mobile, monitoring, planner, robocuprescue, service, team, vos, win, adaption, contest, control, domain, drag_drop, emergency, evolutionary, icn, ide, industrial, irm4mls, jade, language, line, monitored, online, organisation, planning, programming, query, search_engine, semantelli, sosaa, web","agent, web, crowdtesting, robot, traffic, aose, aplib, brain, control, exeplan, manufacturing, mgp, planner, programming, service, signalgp, abide, drag_drop, elsa, executable, factory, icn, ide, industrial, instruction, interface, isense, jacamo, language, machine, mobile, tactician, transformation, vocabulary, win"
cs,38,2015–2020,2020–2025,2015–2020 → 2020–2025,0.346256,0.653744,"agent, web, crowdtesting, robot, traffic, aose, aplib, brain, control, exeplan, manufacturing, mgp, planner, programming, service, signalgp, abide, drag_drop, elsa, executable, factory, icn, ide, industrial, instruction, interface, isense, jacamo, language, machine, mobile, tactician, transformation, vocabulary, win","agent, environment, human, language, llm, robot, tool, blab, botsim, capability, multi, resh, service, team, agentic, aplib, automl, crowdtesting, design, domain, emas, iblt, jacamo, jaseci, planner, planning, programming, proxy, rdmsim, reasoning, skillsync, tactician, web"
cs,39,2000–2005,2005–2010,2000–2005 → 2005–2010,0.395858,0.604142,"channel, compression, distortion, alphabet, communication, complexity, information, kolmogorov_complexity, trem, aep, coefficient, individual, noi, pit, source, sufficient_condition, vep, capacity, condition, file, help, lemma, lempel_ziv_algorithm, limit, lossy, necessary, recording, theorems, theoretical, verd, way","capacity, channel, distortion, rate, source, gaussian, information, interference, region, code, coding, communication, feedback, receiver, trem, alphabet, complexity, compression, error, exponent, kolmogorov_complexity, transmitter"
cs,39,2005–2010,2010–2015,2005–2010 → 2010–2015,0.836678,0.163322,"capacity, channel, distortion, rate, source, gaussian, information, interference, region, code, coding, communication, feedback, receiver, trem, alphabet, complexity, compression, error, exponent, kolmogorov_complexity, transmitter","capacity, channel, distortion, gaussian, rate, source, feedback, region, code, receiver, message, achievable_rate, broadcast_channel, interference, scheme"
cs,39,2010–2015,2015–2020,2010–2015 → 2015–2020,0.886179,0.113821,"capacity, channel, distortion, gaussian, rate, source, feedback, region, code, receiver, message, achievable_rate, broadcast_channel, interference, scheme","capacity, channel, distortion, gaussian, rate, receiver, source, code, message, bound, error, region, achievable_rate, broadcast, feedback, information, sender, transmission"
cs,39,2015–2020,2020–2025,2015–2020 → 2020–2025,0.826352,0.173648,"capacity, channel, distortion, gaussian, rate, receiver, source, code, message, bound, error, region, achievable_rate, broadcast, feedback, information, sender, transmission","capacity, channel, distortion, error, rate, gaussian, bound, source, communication, information, code, feedback, receiver, converse, exponent, message, optimal, transmission"
cs,40,2000–2005,2005–2010,2000–2005 → 2005–2010,0.349388,0.650612,"protein, expresso, rna, snp, amino_acid, assay, biochemical, brian, cdna, eiav, folded, folding, gro, haye, hiv, hydrophilic, hydrophobic, microarray, molecule, monomer, novo_peptide, operation, pine, primer, rhode, rna_secondary, sbe, sbh, secondary, sequence, snps, structure, tandem_mass_spectrometry, toolbox","protein, sbh, sequence, amino_acid, genetic, molecular, origin, primer, sbe, sbgn, structure, tetrahedron, unraveling, amazing, artmap, assay, bacteria, bio_pepa, dna, drip, eiav, fascinating, gpcrs, gpm, hiv, kernel, language, nanotechnology, olfactory_receptor, or1d2, phenotype, program, ptp, reaction, receptor, rna, snp, snps, subcellular, tile, virus"
cs,40,2005–2010,2010–2015,2005–2010 → 2010–2015,0.363538,0.636462,"protein, sbh, sequence, amino_acid, genetic, molecular, origin, primer, sbe, sbgn, structure, tetrahedron, unraveling, amazing, artmap, assay, bacteria, bio_pepa, dna, drip, eiav, fascinating, gpcrs, gpm, hiv, kernel, language, nanotechnology, olfactory_receptor, or1d2, phenotype, program, ptp, reaction, receptor, rna, snp, snps, subcellular, tile, virus","protein, network, gene, rna, structure, algorithm, contact, cytoscape, molecular, sequence, sff, allele, amino_acid, aminoacid, bem, bio_pepa, codon, crn, cytoitmprobe, dna, electrostatic, energy, fast_multipole, gpcrs, grn, hydrophobic, inmaca, itm_probe, maca, odse, olfactory_receptor, or1d2, prn, receptor, residue, restraint, rmdb, sbgn, search, transcriptional"
cs,40,2010–2015,2015–2020,2010–2015 → 2015–2020,0.463889,0.536111,"protein, network, gene, rna, structure, algorithm, contact, cytoscape, molecular, sequence, sff, allele, amino_acid, aminoacid, bem, bio_pepa, codon, crn, cytoitmprobe, dna, electrostatic, energy, fast_multipole, gpcrs, grn, hydrophobic, inmaca, itm_probe, maca, odse, olfactory_receptor, or1d2, prn, receptor, residue, restraint, rmdb, sbgn, search, transcriptional","protein, structure, molecular, prediction, drug, gene, molecule, chemical, datum, graph, network, odse, reaction, algorithm, cancer, codon, conformation, crn, drug_discovery, idti_esboost, interaction, prn, residue, sequence"
cs,40,2015–2020,2020–2025,2015–2020 → 2020–2025,0.438464,0.561536,"protein, structure, molecular, prediction, drug, gene, molecule, chemical, datum, graph, network, odse, reaction, algorithm, cancer, codon, conformation, crn, drug_discovery, idti_esboost, interaction, prn, residue, sequence","chemical, drug, drug_discovery, graph, molecular, molecule, prediction, protein, structure, datum, design, property, sequence"
cs,41,2000–2005,2005–2010,2000–2005 → 2005–2010,0.428074,0.571926,"language, software, object, specification, diagram, gui, architectural, development, diaplan, program, simlab, statechart, uml, weave, abductive, activity, athena, cad, code, deploiement, design, devs, dsls, gisela, oocp, persistency, petri_net, requirement, service, tango, technocad_glassx, tool, uncertainty","software, design, language, requirement, activity, development, modeling, object, specification, uml, nfrs, service, architectural, business, concept, connector, dependability, devs, diagram, enterprise, formal, level, microgenerator, nfr, petri_net, product, programming, software_engineering, systemc, tool, toolbus"
cs,41,2005–2010,2010–2015,2005–2010 → 2010–2015,0.523897,0.476103,"software, design, language, requirement, activity, development, modeling, object, specification, uml, nfrs, service, architectural, business, concept, connector, dependability, devs, diagram, enterprise, formal, level, microgenerator, nfr, petri_net, product, programming, software_engineering, systemc, tool, toolbus","business, language, software, design, development, service, uml, formal, specification, modeling, requirement, cmmn, hol, interface, nfrs, product, semantic, software_engineering, tool, transformation, workshop"
cs,41,2010–2015,2015–2020,2010–2015 → 2015–2020,0.577164,0.422836,"business, language, software, design, development, service, uml, formal, specification, modeling, requirement, cmmn, hol, interface, nfrs, product, semantic, software_engineering, tool, transformation, workshop","development, language, software, formal, specification, modeling, requirement, bpmn, design, architecture, product, service, tool, uml, business, cmmn, hol, semantic, shader, soo, tbcg, workshop"
cs,41,2015–2020,2020–2025,2015–2020 → 2020–2025,0.530707,0.469293,"development, language, software, formal, specification, modeling, requirement, bpmn, design, architecture, product, service, tool, uml, business, cmmn, hol, semantic, shader, soo, tbcg, workshop","design, language, modeling, requirement, software, development, tool, specification, architecture, diagram, llm, scenario, uml, dicd, engineering, formal, safety, service"
cs,42,2000–2005,2005–2010,2000–2005 → 2005–2010,0.471136,0.528864,"asa, evolutionary, optimization, algorithm, genetic, organism, baldwin_effect, computer, evolvability, extremal, fitness, genome, gotool, quicksort, thread, avida, differentiation, evolution, fuzzy, hboa, lamarckian, lesson, multiobjective, mutation, nfl, niching, pitfall, population, rna, swarm","algorithm, evolutionary, genetic, optimization, fitness, search, evolvability, objective, population, fitness_landscape, niching, cns, evolution, evolutionary_squeaky, hboa, heuristic, hgasa, iga, lamarckian, multiobjective, ndash, nurse, programming, scuba, swarm"
cs,42,2005–2010,2010–2015,2005–2010 → 2010–2015,0.824412,0.175588,"algorithm, evolutionary, genetic, optimization, fitness, search, evolvability, objective, population, fitness_landscape, niching, cns, evolution, evolutionary_squeaky, hboa, heuristic, hgasa, iga, lamarckian, multiobjective, ndash, nurse, programming, scuba, swarm","algorithm, evolutionary, genetic, optimization, search, objective, fitness, population, heuristic, immune, programming, ant_colony, cell, cns, evolution, evolvability, function, mep, moea, mutation, postfix, pso, swarm, toggling"
cs,42,2010–2015,2015–2020,2010–2015 → 2015–2020,0.824713,0.175287,"algorithm, evolutionary, genetic, optimization, search, objective, fitness, population, heuristic, immune, programming, ant_colony, cell, cns, evolution, evolvability, function, mep, moea, mutation, postfix, pso, swarm, toggling","algorithm, evolutionary, genetic, optimization, population, search, objective, moea, function, mutation, pso, diversity, evolution, fitness, gls, heuristic, mep, multiobjective, pareto, particle_swarm, postfix"
cs,42,2015–2020,2020–2025,2015–2020 → 2020–2025,0.866481,0.133519,"algorithm, evolutionary, genetic, optimization, population, search, objective, moea, function, mutation, pso, diversity, evolution, fitness, gls, heuristic, mep, multiobjective, pareto, particle_swarm, postfix","algorithm, evolutionary, genetic, objective, optimization, population, search, moea, heuristic, metaheuristic, multi, mutation, fitness"
cs,43,2000–2005,2005–2010,2000–2005 → 2005–2010,0.148833,0.851167,"applet, computer, course, csiec, education, feel, florence, lab, nlomj, pictorial, plata, project, revolution, student, webteach, cbpp, centre, computer_science, dalhousie, desktop, educational, entrance, faculty, foreign, fun, grid, internet, lecture, mathematic, noosphere, palette, pedagogical, planetmath, school, teaching","educational, cognitive, cognizer, education, student, cbpp, cognition, csiec, hci, icls, mental, technology, tutor, annotation, attitude, blackboard, brain, cal, computer, course, cscr, dalhousie, developmental, educative, excellence, facebook, grid, inconceivable, knowing, language, learning, lecture, mathematic, noosphere, pedagogical, planetmath, principle, tablet, tool, vilab, vle"
cs,43,2005–2010,2010–2015,2005–2010 → 2010–2015,0.374482,0.625518,"educational, cognitive, cognizer, education, student, cbpp, cognition, csiec, hci, icls, mental, technology, tutor, annotation, attitude, blackboard, brain, cal, computer, course, cscr, dalhousie, developmental, educative, excellence, facebook, grid, inconceivable, knowing, language, learning, lecture, mathematic, noosphere, pedagogical, planetmath, principle, tablet, tool, vilab, vle","student, educational, learning, teaching, education, course, university, cognizer, eirex, facebook, instant, tutor, apprentissage, attitude, cal, cameo, classroom, cognitive, eml, engagement, fnu, homework, ict, loafing, online, programming, project, technology, tfpie, tool, volunteer"
cs,43,2010–2015,2015–2020,2010–2015 → 2015–2020,0.509876,0.490124,"student, educational, learning, teaching, education, course, university, cognizer, eirex, facebook, instant, tutor, apprentissage, attitude, cal, cameo, classroom, cognitive, eml, engagement, fnu, homework, ict, loafing, online, programming, project, technology, tfpie, tool, volunteer","course, education, student, teaching, learning, university, educational, mooc, project, teacher, bot, cameo, classroom, cs2, district, engagement, game, learner, loafing, online, skill, tutor, volunteer"
