subject,topic_id,avg_yoy_sim,min_yoy_sim,avg_yoy_drift,max_single_jump
cs,83,0.8545454545454546,0.4,0.14545454545454548,0.6
cs,84,0.8583333333333334,0.6,0.1416666666666667,0.4
cs,85,0.86,0.7,0.13999999999999999,0.3
cs,86,0.8384615384615385,0.4,0.16153846153846155,0.6
cs,87,0.8400000000000001,0.7,0.16,0.3
cs,88,0.8333333333333334,0.5,0.16666666666666666,0.5
cs,89,0.6714285714285714,0.1,0.32857142857142857,0.9
cs,90,0.8153846153846154,0.5,0.1846153846153846,0.5
cs,91,0.8,0.3,0.2,0.7
cs,92,0.77,0.2,0.22999999999999998,0.8
cs,93,0.8300000000000001,0.4,0.16999999999999998,0.6
cs,94,0.8818181818181817,0.6,0.11818181818181818,0.4
cs,95,0.6916666666666668,0.4,0.3083333333333333,0.6
cs,96,0.79,0.5,0.21000000000000002,0.5
cs,97,0.8,0.6,0.2,0.4
cs,98,0.7642857142857142,0.4,0.2357142857142857,0.6
cs,99,0.6842105263157895,0.4,0.3157894736842105,0.6
cs,100,0.85,0.6,0.15,0.4
cs,101,0.7000000000000001,0.2,0.3,0.8
cs,102,0.8545454545454546,0.4,0.14545454545454548,0.6
cs,103,0.7142857142857143,0.2,0.2857142857142857,0.8
cs,104,0.8800000000000001,0.7,0.12,0.3
cs,105,0.8285714285714285,0.5,0.17142857142857143,0.5
cs,106,0.6923076923076923,0.6,0.3076923076923077,0.4
cs,107,0.7428571428571429,0.4,0.2571428571428572,0.6
cs,108,0.7444444444444445,0.4,0.25555555555555554,0.6
cs,109,0.64,0.2,0.36,0.8
cs,110,0.8615384615384615,0.6,0.13846153846153847,0.4
cs,111,0.875,0.6,0.125,0.4
cs,112,0.8375,0.6,0.1625,0.4
cs,113,0.85,0.5,0.15,0.5
cs,114,0.85,0.6,0.15,0.4
cs,115,0.7444444444444445,0.5,0.25555555555555554,0.5
cs,116,0.8777777777777778,0.6,0.12222222222222223,0.4
cs,117,0.7,0.5,0.3,0.5
cs,118,0.7375,0.5,0.2625,0.5
cs,119,0.85,0.6,0.15,0.4
cs,120,0.7333333333333333,0.5,0.26666666666666666,0.5
cs,121,0.775,0.2,0.225,0.8
cs,122,0.8416666666666667,0.5,0.15833333333333335,0.5
cs,123,0.7000000000000001,0.5,0.3,0.5
cs,124,0.7533333333333334,0.4,0.24666666666666667,0.6
cs,125,0.73,0.1,0.27,0.9
cs,126,0.7461538461538461,0.4,0.25384615384615383,0.6
cs,127,0.8636363636363636,0.7,0.13636363636363635,0.3
cs,128,0.8071428571428572,0.3,0.19285714285714287,0.7
cs,129,0.8083333333333332,0.4,0.19166666666666665,0.6
cs,130,0.75,0.6,0.25,0.4
cs,131,0.7666666666666667,0.4,0.23333333333333334,0.6
cs,132,0.8181818181818182,0.6,0.18181818181818182,0.4
cs,133,0.8428571428571429,0.6,0.15714285714285717,0.4
cs,134,0.76,0.5,0.24,0.5
cs,135,0.8076923076923077,0.4,0.19230769230769232,0.6
cs,136,0.8272727272727273,0.5,0.17272727272727273,0.5
cs,137,0.7727272727272727,0.5,0.22727272727272727,0.5
