subject,topic_id,window_from,window_to,rbo_sim,endpoint_drift,n_words_first,n_words_last,n_kept,n_removed,n_added,pct_kept,words_first,words_last,words_kept,words_added,words_removed
physics,0,2000–2005,2020–2025,0.071989,0.928011,34,25,5,29,20,14.71,"energy, field, structure, beam, electron, density, distribution, dynamic, effect, non, particle, theory, transition, wave, atom, condition, datum, dimensional, experimental, flow, function, interaction, ion, measurement, nonlinear, order, phase, plasma, property, radiation, rate, scale, surface, weak","domain, optimization, prediction, fluid, atom, datum, distribution, frequency, point, power, rate, capability, dimensional, fast, noise, range, technology, change, correlation, coupling, diffusion, pattern, quality, spectra, spectral","atom, datum, dimensional, distribution, rate","capability, change, correlation, coupling, diffusion, domain, fast, fluid, frequency, noise, optimization, pattern, point, power, prediction, quality, range, spectra, spectral, technology","beam, condition, density, dynamic, effect, electron, energy, experimental, field, flow, function, interaction, ion, measurement, non, nonlinear, order, particle, phase, plasma"
physics,1,2000–2005,2020–2025,0.035332,0.964668,32,29,4,28,25,12.5,"energy, theory, wave, structure, atom, effect, field, quantum, beam, electron, interaction, phase, transition, control, datum, distribution, dynamic, experimental, local, measurement, mode, motion, optical, particle, physical, physics, principle, radiation, source, space, surface, temperature","gas, interaction, point, network, order, size, dimensional, environment, event, evolution, fundamental, laser, level, physics, standard, atom, boundary, channel, coherent, effective, force, liquid, magnetic_field, mean, pattern, physical, pressure, test, water","atom, interaction, physical, physics","boundary, channel, coherent, dimensional, effective, environment, event, evolution, force, fundamental, gas, laser, level, liquid, magnetic_field, mean, network, order, pattern, point","beam, control, datum, distribution, dynamic, effect, electron, energy, experimental, field, local, measurement, mode, motion, optical, particle, phase, principle, quantum, radiation"
physics,2,2000–2005,2020–2025,0.01909,0.98091,32,34,4,28,30,12.5,"energy, datum, field, effect, structure, theory, wave, beam, distribution, electron, ion, level, non, optical, particle, phase, transition, dimensional, dynamic, flow, fluctuation, fluid, frequency, line, matrix, measurement, motion, multi, physics, quantum, relativistic, type","liquid, dimensional, atomic, factor, formation, layer, noise, quantum, standard, algorithm, capability, point, signal, speed, accurate, atom, band, effective, electron, electronic, energy, function, information, loss, material, photon, possible, prediction, pulse, role, step, temporal, thermal, way","dimensional, electron, energy, quantum","accurate, algorithm, atom, atomic, band, capability, effective, electronic, factor, formation, function, information, layer, liquid, loss, material, noise, photon, point, possible","beam, datum, distribution, dynamic, effect, field, flow, fluctuation, fluid, frequency, ion, level, line, matrix, measurement, motion, multi, non, optical, particle"
physics,3,2000–2005,2020–2025,0.034508,0.965492,27,21,3,24,18,11.11,"energy, field, electron, effect, function, particle, phase, space, structure, theory, wave, atom, dynamic, laser, potential, transition, beam, control, datum, linear, mass, motion, non, optical, rate, scheme, velocity","point, frequency, pattern, regime, pressure, rate, spectral, calculation, force, space, tool, change, efficiency, light, mass, stability, effective, growth, mechanism, neural_network, signal","mass, rate, space","calculation, change, effective, efficiency, force, frequency, growth, light, mechanism, neural_network, pattern, point, pressure, regime, signal, spectral, stability, tool","atom, beam, control, datum, dynamic, effect, electron, energy, field, function, laser, linear, motion, non, optical, particle, phase, potential, scheme, structure"
physics,4,2000–2005,2020–2025,0.049759,0.950241,31,28,5,26,23,16.13,"energy, field, beam, dynamic, effect, electron, phase, quantum, structure, theory, wave, atom, frequency, particle, term, behavior, dimensional, distribution, epic, function, gas, interaction, light, mode, network, plasma, property, rate, scale, space, transition","calculation, classical, detector, function, spin, algorithm, channel, interaction, quantum, chemical, emission, information, insight, pressure, signal, theoretical, atom, band, contrast, dependent, electromagnetic, force, formation, magnetic_field, mechanism, pattern, structure, target","atom, function, interaction, quantum, structure","algorithm, band, calculation, channel, chemical, classical, contrast, dependent, detector, electromagnetic, emission, force, formation, information, insight, magnetic_field, mechanism, pattern, pressure, signal","beam, behavior, dimensional, distribution, dynamic, effect, electron, energy, epic, field, frequency, gas, light, mode, network, particle, phase, plasma, property, rate"
physics,5,2000–2005,2020–2025,0.011294,0.988706,29,31,2,27,29,6.9,"energy, field, theory, wave, effect, dynamic, electron, quantum, beam, distribution, particle, structure, atom, condition, density, frequency, function, interaction, light, magnetic_field, mode, nonlinear, optical, order, potential, relativistic, resonance, space, term","control, charge, frequency, change, interface, level, term, force, mechanical, mechanism, phenomenon, prediction, size, accurate, detector, development, efficiency, emission, environment, factor, formation, individual, line, phase, principle, ratio, resolution, response, scheme, speed, traditional","frequency, term","accurate, change, charge, control, detector, development, efficiency, emission, environment, factor, force, formation, individual, interface, level, line, mechanical, mechanism, phase, phenomenon","atom, beam, condition, density, distribution, dynamic, effect, electron, energy, field, function, interaction, light, magnetic_field, mode, nonlinear, optical, order, particle, potential"
physics,6,2000–2005,2020–2025,0.065557,0.934443,30,26,4,26,22,13.33,"theory, energy, wave, beam, effect, particle, field, atom, frequency, optical, quantum, space, structure, atomic, behavior, control, detector, distribution, dynamic, interaction, linac, measurement, medium, noise, numerical, phase, plasma, potential, previous, temperature","force, space, velocity, dynamic, interaction, design, electron, particle, point, boundary, calculation, nonlinear, pressure, ratio, source, turbulent, amplitude, band, channel, evolution, order, physical, resolution, resonance, speed, theoretical","dynamic, interaction, particle, space","amplitude, band, boundary, calculation, channel, design, electron, evolution, force, nonlinear, order, physical, point, pressure, ratio, resolution, resonance, source, speed, theoretical","atom, atomic, beam, behavior, control, detector, distribution, effect, energy, field, frequency, linac, measurement, medium, noise, numerical, optical, phase, plasma, potential"
physics,7,2000–2005,2020–2025,0.057717,0.942283,34,25,3,31,22,8.82,"field, theory, particle, wave, beam, dynamic, effect, energy, atom, datum, electron, structure, calculation, cavity, dimensional, experimental, flow, frequency, function, interaction, level, light, mass, network, optical, physics, potential, power, property, quantum, range, space, transition, velocity","event, change, linear, point, scheme, structure, active, dynamic, information, local, signal, specific, capability, evolution, mechanism, radiation, behavior, electronic, formation, mass, principle, size, technology, term, transport","dynamic, mass, structure","active, behavior, capability, change, electronic, event, evolution, formation, information, linear, local, mechanism, point, principle, radiation, scheme, signal, size, specific, technology","atom, beam, calculation, cavity, datum, dimensional, effect, electron, energy, experimental, field, flow, frequency, function, interaction, level, light, network, optical, particle"
physics,8,2000–2005,2020–2025,0.056501,0.943499,29,29,2,27,27,6.9,"electron, energy, field, function, theory, atom, dynamic, wave, beam, distribution, frequency, particle, phase, quantum, structure, classical, control, experimental, flow, ion, light, non, optical, plasma, potential, property, scale, single, space","image, imaging, direction, emission, possible, atom, optical, cavity, coupling, development, measurement, noise, pressure, resonance, response, edge, essential, growth, mass, phenomenon, power, ray, self, spatial, speed, term, thermal, training, variable","atom, optical","cavity, coupling, development, direction, edge, emission, essential, growth, image, imaging, mass, measurement, noise, phenomenon, possible, power, pressure, ray, resonance, response","beam, classical, control, distribution, dynamic, electron, energy, experimental, field, flow, frequency, function, ion, light, non, particle, phase, plasma, potential, property"
physics,9,2000–2005,2020–2025,0.154941,0.845059,30,25,8,22,17,26.67,"energy, field, particle, theory, beam, effect, electron, structure, wave, atom, datum, density, distribution, function, interaction, control, correlation, dynamic, fluid, frequency, light, molecule, non, optical, order, plasma, property, quantum, single, size","physics, design, local, electron, quantum, theory, algorithm, control, energy, imaging, pattern, formation, molecular, transport, calculation, coupling, datum, kinetic, light, limit, matrix, multi, order, radiation, robust","control, datum, electron, energy, light, order, quantum, theory","algorithm, calculation, coupling, design, formation, imaging, kinetic, limit, local, matrix, molecular, multi, pattern, physics, radiation, robust, transport","atom, beam, correlation, density, distribution, dynamic, effect, field, fluid, frequency, function, interaction, molecule, non, optical, particle, plasma, property, single, size"
physics,10,2000–2005,2020–2025,0.081514,0.918486,33,22,6,27,16,18.18,"field, beam, energy, theory, dynamic, quantum, frequency, interaction, particle, structure, transition, wave, atom, atomic, datum, density, dimensional, experimental, flow, function, level, light, non, order, phase, property, radiation, ratio, scale, self, single, source, space","distribution, dynamic, imaging, phase, factor, laser, stability, way, coefficient, magnetic_field, regime, point, pressure, diffusion, effective, level, mass, mean, non, ratio, resonance, source","dynamic, level, non, phase, ratio, source","coefficient, diffusion, distribution, effective, factor, imaging, laser, magnetic_field, mass, mean, point, pressure, regime, resonance, stability, way","atom, atomic, beam, datum, density, dimensional, energy, experimental, field, flow, frequency, function, interaction, light, order, particle, property, quantum, radiation, scale"
physics,11,2000–2005,2020–2025,0.135472,0.864528,31,27,3,28,24,9.68,"energy, field, particle, electron, atom, datum, effect, property, beam, function, light, structure, theory, wave, condition, constant, description, dimensional, distribution, geometry, laser, lifetime, mode, optical, photon, potential, propagation, quantum, space, term, transition","pulse, linear, particle, classical, molecule, force, level, region, response, test, information, insight, particular, wave, atom, behavior, calculation, change, detection, detector, effective, impact, material, neural_network, principle, quality, theoretical","atom, particle, wave","behavior, calculation, change, classical, detection, detector, effective, force, impact, information, insight, level, linear, material, molecule, neural_network, particular, principle, pulse, quality","beam, condition, constant, datum, description, dimensional, distribution, effect, electron, energy, field, function, geometry, laser, lifetime, light, mode, optical, photon, potential"
physics,12,2000–2005,2020–2025,0.02815,0.97185,29,18,2,27,16,6.9,"energy, electron, field, atom, beam, dynamic, frequency, particle, quantum, theory, calculation, effect, structure, wave, atomic, classical, distribution, function, gas, ion, network, observation, oscillation, phase, physics, plasma, property, scale, size","accuracy, photon, transition, transport, molecule, nonlinear, space, strong, flow, region, wave, charge, magnetic_field, source, theory, flux, gradient, self","theory, wave","accuracy, charge, flow, flux, gradient, magnetic_field, molecule, nonlinear, photon, region, self, source, space, strong, transition, transport","atom, atomic, beam, calculation, classical, distribution, dynamic, effect, electron, energy, field, frequency, function, gas, ion, network, observation, oscillation, particle, phase"
physics,13,2000–2005,2020–2025,0.014087,0.985913,30,24,2,28,22,6.67,"field, energy, particle, wave, atom, effect, function, structure, beam, dynamic, electron, phase, space, theory, velocity, calculation, control, dimensional, distribution, fluid, interaction, level, non, optical, order, plasma, property, quantum, radiation, transition","effective, physical, calculation, detector, free, turbulence, fundamental, limit, possible, change, characteristic, factor, flux, interface, loss, non, source, coupling, datum, evolution, formation, linear, scheme, spectral","calculation, non","change, characteristic, coupling, datum, detector, effective, evolution, factor, flux, formation, free, fundamental, interface, limit, linear, loss, physical, possible, scheme, source","atom, beam, control, dimensional, distribution, dynamic, effect, electron, energy, field, fluid, function, interaction, level, optical, order, particle, phase, plasma, property"
physics,14,2000–2005,2020–2025,0.021764,0.978236,28,24,3,25,21,10.71,"electron, energy, function, dynamic, effect, structure, theory, atom, datum, beam, correlation, particle, phase, experimental, field, flow, fluctuation, frequency, interaction, laser, molecular, numerical, potential, rate, space, transition, type, wave","computational, condition, phase, surface, quantum, rate, control, material, physics, point, device, difference, optimal, science, structural, transition, evolution, gas, line, multi, size, spectra, water, way","phase, rate, transition","computational, condition, control, device, difference, evolution, gas, line, material, multi, optimal, physics, point, quantum, science, size, spectra, structural, surface, water","atom, beam, correlation, datum, dynamic, effect, electron, energy, experimental, field, flow, fluctuation, frequency, function, interaction, laser, molecular, numerical, particle, potential"
physics,15,2000–2005,2020–2025,0.066785,0.933215,38,21,5,33,16,13.16,"energy, field, structure, wave, atom, beam, datum, density, dynamic, electron, flow, phase, property, theory, dimensional, distribution, effect, experimental, free, function, interaction, ion, laser, non, nonlinear, numerical, operator, optical, particle, physics, plasma, quantum, radiation, single, space, statistical, surface, velocity","non, pressure, theory, spectral, information, polarization, space, coupling, density, modeling, channel, flow, molecule, motion, wall, charge, region, signal, speed, temporal, tool","density, flow, non, space, theory","channel, charge, coupling, information, modeling, molecule, motion, polarization, pressure, region, signal, spectral, speed, temporal, tool, wall","atom, beam, datum, dimensional, distribution, dynamic, effect, electron, energy, experimental, field, free, function, interaction, ion, laser, nonlinear, numerical, operator, optical"
physics,16,2000–2005,2020–2025,0.050124,0.949876,30,32,2,28,30,6.67,"field, theory, energy, electron, beam, effect, wave, atom, dynamic, interaction, network, nonlinear, optical, potential, datum, distribution, form, light, measurement, particle, phase, plasma, point, property, quantum, relativistic, single, term, transition, velocity","information, molecule, network, layer, pressure, atomic, change, density, effect, formation, image, order, spatial, specific, stability, structural, structure, temperature, active, critical, detection, detector, device, evolution, gas, laser, mean, mechanism, role, understanding, variable, water","effect, network","active, atomic, change, critical, density, detection, detector, device, evolution, formation, gas, image, information, laser, layer, mean, mechanism, molecule, order, pressure","atom, beam, datum, distribution, dynamic, electron, energy, field, form, interaction, light, measurement, nonlinear, optical, particle, phase, plasma, point, potential, property"
physics,17,2000–2005,2020–2025,0.006301,0.993699,28,22,2,26,20,7.14,"energy, field, theory, wave, atom, beam, dynamic, effect, electron, function, property, space, interaction, particle, structure, control, datum, distribution, fluctuation, frequency, mass, numerical, optical, potential, quantum, temperature, term, transition","single, impact, resolution, atomic, linear, optical, temperature, free, layer, mean, scale, topological, molecular, profile, source, effective, efficient, image, photon, size, temporal, traditional","optical, temperature","atomic, effective, efficient, free, image, impact, layer, linear, mean, molecular, photon, profile, resolution, scale, single, size, source, temporal, topological, traditional","atom, beam, control, datum, distribution, dynamic, effect, electron, energy, field, fluctuation, frequency, function, interaction, mass, numerical, particle, potential, property, quantum"
physics,18,2000–2005,2020–2025,0.080995,0.919005,34,27,5,29,22,14.71,"energy, field, wave, beam, electron, function, particle, quantum, theory, distribution, phase, structure, atom, calculation, cluster, control, datum, dynamic, dynamical, experimental, flow, laser, local, mean, measurement, motion, network, nonlinear, physics, rate, scale, single, temperature, term","light, motion, phase, active, calculation, change, energy, imaging, pressure, type, correlation, evolution, information, length, molecular, particular, space, turbulent, atomic, electronic, event, mass, response, role, scale, science, thermal","calculation, energy, motion, phase, scale","active, atomic, change, correlation, electronic, event, evolution, imaging, information, length, light, mass, molecular, particular, pressure, response, role, science, space, thermal","atom, beam, cluster, control, datum, distribution, dynamic, dynamical, electron, experimental, field, flow, function, laser, local, mean, measurement, network, nonlinear, particle"
physics,19,2000–2005,2020–2025,0.05034,0.94966,28,21,5,23,16,17.86,"energy, datum, effect, electron, field, theory, rate, beam, distribution, flow, function, non, optical, particle, plasma, property, structure, atom, dynamic, gas, interaction, ion, laser, level, linear, network, physics, quantum","gas, multi, water, function, ion, pattern, wave, active, reconstruction, size, dynamic, environment, loss, molecular, neural_network, non, excitation, impact, mechanical, physical, solid","dynamic, function, gas, ion, non","active, environment, excitation, impact, loss, mechanical, molecular, multi, neural_network, pattern, physical, reconstruction, size, solid, water, wave","atom, beam, datum, distribution, effect, electron, energy, field, flow, interaction, laser, level, linear, network, optical, particle, physics, plasma, property, quantum"
physics,20,2000–2005,2020–2025,0.069205,0.930795,37,23,2,35,21,5.41,"field, particle, energy, wave, dynamic, electron, beam, effect, optical, theory, transition, atom, body, control, datum, distribution, gas, interaction, ion, light, magnetic, mean, motion, network, nonlinear, phase, photon, plasma, potential, property, rate, scale, sequence, source, structure, surface, velocity","dynamic, algorithm, imaging, pattern, laser, size, coupling, fundamental, kinetic, nonlinear, active, capability, change, free, layer, type, calculation, cost, electronic, factor, frequency, point, transport","dynamic, nonlinear","active, algorithm, calculation, capability, change, cost, coupling, electronic, factor, free, frequency, fundamental, imaging, kinetic, laser, layer, pattern, point, size, transport","atom, beam, body, control, datum, distribution, effect, electron, energy, field, gas, interaction, ion, light, magnetic, mean, motion, network, optical, particle"
physics,21,2000–2005,2020–2025,0.053792,0.946208,27,27,4,23,23,14.81,"field, energy, particle, theory, beam, dynamic, effect, structure, atom, electron, mode, quantum, scale, space, wave, amplitude, force, function, ground, interaction, ion, laser, magnetic_field, particular, plasma, surface, transition","correlation, cell, electron, space, pressure, coupling, free, temporal, wave, gas, global, light, noise, ratio, accurate, atomic, behavior, characteristic, image, ion, layer, length, line, molecular, radiation, resonance, strong","electron, ion, space, wave","accurate, atomic, behavior, cell, characteristic, correlation, coupling, free, gas, global, image, layer, length, light, line, molecular, noise, pressure, radiation, ratio","amplitude, atom, beam, dynamic, effect, energy, field, force, function, ground, interaction, laser, magnetic_field, mode, particle, particular, plasma, quantum, scale, structure"
physics,22,2000–2005,2020–2025,0.059578,0.940422,34,26,4,30,22,11.76,"energy, field, electron, function, property, structure, atom, beam, density, effect, interaction, laser, order, particle, potential, wave, calculation, control, datum, distribution, frequency, matrix, mode, motion, non, optical, physical, quantum, rate, scale, surface, symmetry, theory, variation","datum, density, fluid, impact, photonic, pressure, neural_network, source, active, behavior, direct, effect, efficiency, information, limit, power, response, size, speed, control, event, layer, prediction, solid, step, water","control, datum, density, effect","active, behavior, direct, efficiency, event, fluid, impact, information, layer, limit, neural_network, photonic, power, prediction, pressure, response, size, solid, source, speed","atom, beam, calculation, distribution, electron, energy, field, frequency, function, interaction, laser, matrix, mode, motion, non, optical, order, particle, physical, potential"
physics,23,2000–2005,2020–2025,0.20098,0.79902,33,24,3,30,21,9.09,"field, theory, effect, electron, energy, optical, particle, structure, wave, beam, datum, function, interaction, quantum, atom, control, distribution, dynamic, evolution, force, frequency, information, ion, laser, linear, measurement, numerical, phase, physics, plasma, potential, space, transition","change, effect, electron, magnetic, long, active, detector, length, light, region, scale, specific, gradient, polarization, velocity, channel, free, growth, information, mean, pattern, profile, source, type","effect, electron, information","active, change, channel, detector, free, gradient, growth, length, light, long, magnetic, mean, pattern, polarization, profile, region, scale, source, specific, type","atom, beam, control, datum, distribution, dynamic, energy, evolution, field, force, frequency, function, interaction, ion, laser, linear, measurement, numerical, optical, particle"
physics,24,2000–2005,2020–2025,0.003191,0.996809,29,25,1,28,24,3.45,"energy, field, particle, effect, structure, electron, function, theory, wave, beam, datum, light, non, quantum, atom, dynamic, fluctuation, gas, interaction, ion, laser, mode, network, pattern, physics, plasma, property, theoretical, velocity","response, scale, spatial, resolution, element, fundamental, growth, noise, scheme, form, kinetic, mean, mechanical, point, signal, technology, accurate, distinct, factor, information, magnetic_field, multi, observation, physics, turbulence",physics,"accurate, distinct, element, factor, form, fundamental, growth, information, kinetic, magnetic_field, mean, mechanical, multi, noise, observation, point, resolution, response, scale, scheme","atom, beam, datum, dynamic, effect, electron, energy, field, fluctuation, function, gas, interaction, ion, laser, light, mode, network, non, particle, pattern"
physics,25,2000–2005,2020–2025,0.044813,0.955187,32,22,6,26,16,18.75,"energy, wave, dynamic, effect, electron, field, function, particle, theory, beam, interaction, non, phase, velocity, cavity, configuration, correlation, density, design, frequency, geometry, level, light, motion, network, order, physical, potential, property, set, structure, temperature","magnetic_field, source, datum, light, region, temperature, term, cavity, condition, density, device, function, atom, technology, area, edge, formation, polarization, potential, spatial, theoretical, turbulent","cavity, density, function, light, potential, temperature","area, atom, condition, datum, device, edge, formation, magnetic_field, polarization, region, source, spatial, technology, term, theoretical, turbulent","beam, configuration, correlation, design, dynamic, effect, electron, energy, field, frequency, geometry, interaction, level, motion, network, non, order, particle, phase, physical"
physics,26,2000–2005,2020–2025,0.033945,0.966055,24,20,3,21,17,12.5,"energy, field, dynamic, theory, beam, effect, electron, particle, wave, frequency, mass, optical, property, atom, calculation, datum, distribution, function, measurement, phase, radiation, space, structure, temperature","layer, optical, structure, charge, information, key, plasma, way, change, emission, evolution, pattern, response, topological, detection, effect, image, science, velocity, wall","effect, optical, structure","change, charge, detection, emission, evolution, image, information, key, layer, pattern, plasma, response, science, topological, velocity, wall, way","atom, beam, calculation, datum, distribution, dynamic, electron, energy, field, frequency, function, mass, measurement, particle, phase, property, radiation, space, temperature, theory"
physics,27,2000–2005,2020–2025,0.09132,0.90868,30,28,3,27,25,10.0,"effect, energy, field, wave, theory, atom, structure, beam, distribution, electron, function, particle, property, quantum, atomic, density, dimensional, dynamic, electromagnetic, fluid, instability, light, local, network, optical, order, phase, plasma, transition, type","beam, detection, loss, scheme, condition, effect, optical, change, development, information, insight, liquid, motion, phenomenon, pulse, rate, solid, surface, array, calculation, evolution, imaging, mean, polarization, source, spectral, transport, variable","beam, effect, optical","array, calculation, change, condition, detection, development, evolution, imaging, information, insight, liquid, loss, mean, motion, phenomenon, polarization, pulse, rate, scheme, solid","atom, atomic, density, dimensional, distribution, dynamic, electromagnetic, electron, energy, field, fluid, function, instability, light, local, network, order, particle, phase, plasma"
physics,28,2000–2005,2020–2025,0.027958,0.972042,33,21,2,31,19,6.06,"field, energy, beam, effect, electron, theory, wave, distribution, dynamic, frequency, function, structure, transition, change, datum, flow, interaction, ion, magnetic_field, mode, non, nonlinear, optical, particle, phase, plasma, property, quantum, radiation, temperature, term, test, velocity","development, theoretical, generation, interaction, signal, structure, topological, evolution, linear, charge, free, kinetic, physics, specific, type, vortex, behavior, control, force, formation, scheme","interaction, structure","behavior, charge, control, development, evolution, force, formation, free, generation, kinetic, linear, physics, scheme, signal, specific, theoretical, topological, type, vortex","beam, change, datum, distribution, dynamic, effect, electron, energy, field, flow, frequency, function, ion, magnetic_field, mode, non, nonlinear, optical, particle, phase"
physics,29,2000–2005,2020–2025,0.030747,0.969253,31,29,3,28,26,9.68,"energy, field, effect, theory, beam, datum, function, interaction, particle, density, potential, quantum, structure, condition, dynamic, effective, electron, excitation, magnetic_field, motion, noise, nonlinear, order, plasma, property, rate, region, similar, space, transition, wave","information, signal, imaging, velocity, dependent, fundamental, potential, electronic, event, global, matrix, point, radiation, sample, scheme, turbulence, configuration, effective, evolution, force, formation, group, initial, kinetic, motion, propagation, role, sensor, temporal","effective, motion, potential","configuration, dependent, electronic, event, evolution, force, formation, fundamental, global, group, imaging, information, initial, kinetic, matrix, point, propagation, radiation, role, sample","beam, condition, datum, density, dynamic, effect, electron, energy, excitation, field, function, interaction, magnetic_field, noise, nonlinear, order, particle, plasma, property, quantum"
physics,30,2000–2005,2020–2025,0.024101,0.975899,27,26,2,25,24,7.41,"effect, energy, field, beam, structure, wave, dynamic, frequency, phase, theory, atom, particle, quantum, surface, control, detector, electron, experimental, flow, linear, mode, optical, plasma, potential, radiation, symmetry, transition","type, spectral, device, material, resolution, stability, calculation, fast, atom, correlation, detection, length, local, pressure, property, radiation, source, channel, classical, efficient, function, fundamental, motion, regime, spectra, water","atom, radiation","calculation, channel, classical, correlation, detection, device, efficient, fast, function, fundamental, length, local, material, motion, pressure, property, regime, resolution, source, spectra","beam, control, detector, dynamic, effect, electron, energy, experimental, field, flow, frequency, linear, mode, optical, particle, phase, plasma, potential, quantum, structure"
