subject,topic_id,avg_yoy_sim,min_yoy_sim,avg_yoy_drift,max_single_jump
physics,0,0.3013174,0.075948,0.6986825999999999,0.924052
physics,1,0.2983074,0.014636,0.7016925999999999,0.985364
physics,2,0.3008412,0.032069,0.6991588,0.967931
physics,3,0.26240824,0.008657,0.7375917599999999,0.991343
physics,4,0.2795278,0.014636,0.7204722,0.985364
physics,5,0.30475076,0.040727,0.69524924,0.959273
physics,6,0.29889156,0.071623,0.70110844,0.928377
physics,7,0.26602408,0.04833,0.73397592,0.95167
physics,8,0.35072319999999996,0.108146,0.6492768,0.891854
physics,9,0.28005124,0.014636,0.7199487600000001,0.985364
physics,10,0.30002752,0.034759,0.69997248,0.965241
physics,11,0.27901252,0.035944,0.72098748,0.964056
physics,12,0.33488411999999995,0.094458,0.66511588,0.905542
physics,13,0.33563583999999996,0.085644,0.66436416,0.914356
physics,14,0.26880612,0.054297,0.73119388,0.945703
physics,15,0.26229008,0.049066,0.73770992,0.950934
physics,16,0.32500687999999994,0.003874,0.67499312,0.996126
physics,17,0.31688456,0.104283,0.68311544,0.895717
physics,18,0.32181919999999997,0.008657,0.6781807999999999,0.991343
physics,19,0.31251268,0.044601,0.68748732,0.955399
physics,20,0.29198732,0.0,0.7080126800000001,1.0
physics,21,0.27185212,0.035944,0.7281478800000001,0.964056
physics,22,0.33745008,0.029272,0.66254992,0.970728
physics,23,0.32044936,0.045191,0.67955064,0.954809
physics,24,0.31417232,0.045191,0.68582768,0.954809
physics,25,0.29626979999999997,0.085918,0.7037302,0.914082
physics,26,0.31015048,0.032069,0.6898495200000001,0.967931
physics,27,0.28057424000000003,0.017314,0.71942576,0.982686
physics,28,0.31530024,0.041803,0.68469976,0.958197
physics,29,0.28008592,0.068484,0.7199140800000001,0.931516
physics,30,0.32353064000000004,0.075948,0.67646936,0.924052
physics,31,0.26175704,0.053849,0.73824296,0.946151
physics,32,0.29769252,0.072688,0.7023074800000001,0.927312
physics,33,0.25857475999999996,0.026102,0.74142524,0.973898
physics,34,0.30058404,0.026102,0.6994159600000001,0.973898
physics,35,0.29164092,0.045521,0.70835908,0.954479
physics,36,0.27145132,0.067749,0.72854868,0.932251
physics,37,0.26840224,0.01851,0.73159776,0.98149
physics,38,0.28518388,0.082055,0.7148161199999999,0.917945
physics,39,0.33137059999999996,0.161519,0.6686293999999999,0.838481
physics,40,0.24109464,0.014636,0.75890536,0.985364
physics,41,0.28628252,0.048475,0.71371748,0.951525
physics,42,0.29604268,0.054297,0.70395732,0.945703
physics,43,0.33106944,0.081926,0.6689305600000001,0.918074
physics,44,0.30312444,0.076076,0.6968755600000001,0.923924
physics,45,0.29752904,0.108017,0.70247096,0.891983
physics,46,0.27268636,0.046705,0.72731364,0.953295
physics,47,0.28254567999999997,0.027167,0.71745432,0.972833
physics,48,0.27846152,0.035944,0.72153848,0.964056
physics,49,0.25223735999999997,0.008657,0.7477626399999999,0.991343
physics,50,0.25953756,0.014636,0.74046244,0.985364
physics,51,0.32067735999999997,0.090712,0.6793226400000001,0.909288
physics,52,0.27660176,0.016406,0.72339824,0.983594
physics,53,0.27201476,0.026102,0.72798524,0.973898
physics,54,0.30518076,0.061597,0.69481924,0.938403
physics,55,0.42587435999999995,0.243434,0.57412564,0.756566
physics,56,0.29636608,0.063111,0.70363392,0.936889
physics,57,0.26998944,0.007748,0.7300105600000001,0.992252
physics,58,0.27159852,0.0,0.72840148,1.0
physics,59,0.26495788000000003,0.04833,0.7350421199999999,0.95167
