subject,word,category,span,total_years_present,span_start,total_years,coverage_pct,total_topic_hits,avg_topics_when_present,topic_counts_per_year,presence
math,learning,emerging,13,19,2013,26,73.1,66,3.47,"[0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 2, 0, 1, 3, 6, 3, 2, 3, 5, 7, 4, 7, 6, 6, 6]",·█·█·██··█·█·█████████████
math,problems,emerging,18,20,2008,26,76.9,78,3.9,"[0, 1, 1, 0, 0, 0, 0, 0, 2, 1, 1, 3, 6, 5, 3, 3, 6, 6, 5, 4, 5, 4, 6, 5, 5, 6]",·██·····██████████████████
math,varepsilon,emerging,14,17,2012,26,65.4,68,4.0,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0, 1, 2, 2, 6, 5, 6, 6, 4, 4, 3, 5, 8, 3, 7]",█·······██··██████████████
math,mathfrak,emerging,22,24,2004,26,92.3,110,4.58,"[0, 1, 1, 0, 1, 1, 1, 3, 1, 2, 1, 4, 2, 4, 7, 5, 6, 7, 8, 6, 10, 9, 8, 8, 5, 9]",·██·██████████████████████
math,model,emerging,26,26,2000,26,100.0,230,8.85,"[1, 1, 1, 3, 5, 2, 2, 5, 3, 6, 5, 11, 8, 7, 11, 14, 17, 16, 14, 12, 15, 17, 12, 14, 14, 14]",██████████████████████████
math,graph,emerging,26,26,2000,26,100.0,273,10.5,"[2, 2, 4, 6, 4, 7, 8, 9, 10, 9, 13, 11, 12, 14, 10, 13, 14, 14, 15, 14, 14, 13, 11, 14, 16, 14]",██████████████████████████
math,study,stable,1,1,2003,26,3.8,1,1.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",···█······················
math,non,stable,2,5,2005,26,19.2,5,1.0,"[0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",··█··██············█····█·
math,number,stable,23,24,2003,26,92.3,87,3.62,"[0, 1, 0, 5, 1, 1, 2, 3, 3, 3, 3, 4, 4, 5, 1, 3, 7, 7, 3, 6, 6, 5, 2, 4, 5, 3]",·█·███████████████████████
math,new,stable,2,3,2001,26,11.5,3,1.0,"[0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",·██····█··················
math,paper,stable,1,1,2007,26,3.8,1,1.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",·······█··················
math,results,stable,1,3,2002,26,11.5,3,1.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",··█········█···········█··
math,result,stable,1,1,2004,26,3.8,1,1.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",····█·····················
math,function,stable,23,25,2003,26,96.2,71,2.84,"[1, 3, 0, 3, 2, 2, 1, 3, 3, 2, 2, 4, 3, 3, 2, 2, 4, 3, 3, 3, 3, 6, 2, 3, 6, 2]",██·███████████████████████
math,prove,stable,0,0,-1,26,0.0,0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",··························
math,set,stable,23,24,2003,26,92.3,65,2.71,"[2, 0, 0, 2, 1, 2, 1, 1, 2, 2, 3, 5, 3, 4, 4, 4, 3, 1, 6, 4, 3, 2, 2, 2, 2, 4]",█··███████████████████████
math,type,stable,3,8,2011,26,30.8,8,1.0,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",··█··█···█·███·█·····█····
math,functions,stable,26,26,2000,26,100.0,209,8.04,"[6, 7, 6, 5, 6, 10, 5, 5, 9, 7, 6, 6, 7, 9, 10, 10, 11, 9, 8, 10, 9, 8, 8, 11, 8, 13]",██████████████████████████
math,finite,stable,22,24,2004,26,92.3,62,2.58,"[0, 2, 1, 0, 1, 1, 2, 2, 2, 2, 4, 2, 3, 3, 3, 3, 5, 4, 5, 2, 3, 3, 2, 2, 3, 2]",·██·██████████████████████
math,local,stable,1,7,2000,26,26.9,11,1.57,"[2, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 2, 0]",█··█····█··█····█·█·····█·
math,random,stable,26,26,2000,26,100.0,224,8.62,"[4, 3, 6, 7, 10, 7, 9, 9, 9, 8, 10, 8, 11, 8, 9, 8, 11, 10, 10, 9, 10, 8, 9, 11, 10, 10]",██████████████████████████
math,positive,stable,2,9,2014,26,34.6,9,1.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1]",···█······█·█·██·█···██··█
math,case,stable,0,0,-1,26,0.0,0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",··························
math,point,stable,16,19,2010,26,73.1,25,1.32,"[0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 2, 2, 2, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1]",·██····█··████████████████
math,spaces,stable,26,26,2000,26,100.0,168,6.46,"[1, 5, 4, 5, 4, 2, 5, 5, 7, 6, 6, 6, 6, 10, 5, 8, 10, 7, 7, 8, 7, 8, 9, 8, 11, 8]",██████████████████████████
math,systems,stable,26,26,2000,26,100.0,140,5.38,"[3, 4, 3, 3, 1, 4, 4, 6, 6, 6, 5, 4, 6, 9, 4, 3, 7, 6, 6, 7, 10, 6, 8, 5, 6, 8]",██████████████████████████
math,algebras,decaying,26,26,2000,26,100.0,240,9.23,"[11, 11, 7, 8, 8, 9, 10, 11, 10, 7, 9, 9, 9, 11, 11, 7, 9, 8, 10, 9, 9, 10, 7, 11, 9, 10]",██████████████████████████
math,algebra,decaying,26,26,2000,26,100.0,201,7.73,"[9, 8, 7, 7, 6, 6, 8, 7, 7, 10, 9, 6, 9, 8, 7, 10, 9, 7, 7, 7, 8, 8, 7, 9, 8, 7]",██████████████████████████
math,group,decaying,26,26,2000,26,100.0,267,10.27,"[8, 11, 10, 8, 5, 11, 9, 12, 11, 9, 12, 12, 9, 13, 10, 16, 10, 8, 9, 11, 9, 12, 11, 9, 12, 10]",██████████████████████████
math,manifolds,decaying,26,26,2000,26,100.0,208,8.0,"[8, 8, 7, 8, 6, 8, 6, 6, 6, 10, 9, 7, 9, 9, 7, 8, 9, 10, 8, 9, 9, 9, 7, 6, 9, 10]",██████████████████████████
math,lie,decaying,26,26,2000,26,100.0,100,3.85,"[4, 3, 3, 4, 2, 2, 5, 4, 4, 4, 5, 3, 3, 6, 4, 3, 3, 3, 4, 5, 4, 4, 6, 4, 5, 3]",██████████████████████████
math,quantum,decaying,26,26,2000,26,100.0,152,5.85,"[7, 6, 6, 7, 7, 7, 5, 7, 7, 4, 4, 6, 5, 6, 5, 6, 5, 4, 7, 5, 6, 5, 5, 6, 7, 7]",██████████████████████████
math,groups,decaying,26,26,2000,26,100.0,209,8.04,"[5, 4, 6, 5, 7, 7, 10, 7, 8, 11, 7, 10, 10, 9, 9, 8, 11, 9, 8, 11, 7, 8, 7, 8, 9, 8]",██████████████████████████
math,complex,decaying,26,26,2000,26,100.0,70,2.69,"[4, 2, 1, 1, 5, 2, 3, 4, 1, 2, 4, 2, 2, 2, 2, 2, 3, 6, 3, 1, 4, 3, 2, 3, 3, 3]",██████████████████████████
math,manifold,decaying,26,26,2000,26,100.0,152,5.85,"[7, 2, 10, 7, 3, 3, 4, 8, 4, 11, 6, 5, 6, 6, 7, 4, 5, 8, 9, 4, 5, 7, 6, 5, 4, 6]",██████████████████████████
math,cohomology,decaying,26,26,2000,26,100.0,113,4.35,"[8, 6, 4, 4, 2, 4, 2, 4, 4, 5, 3, 2, 4, 6, 5, 4, 4, 3, 5, 3, 5, 2, 4, 8, 5, 7]",██████████████████████████
math,theory,decaying,26,26,2000,26,100.0,59,2.27,"[1, 2, 1, 2, 3, 1, 3, 3, 2, 1, 3, 2, 3, 2, 3, 2, 4, 1, 3, 2, 1, 3, 4, 2, 2, 3]",██████████████████████████
math,space,decaying,25,25,2001,26,96.2,120,4.8,"[0, 2, 5, 2, 3, 6, 6, 4, 5, 4, 4, 3, 8, 6, 6, 7, 5, 3, 6, 7, 4, 5, 6, 4, 4, 5]",·█████████████████████████
math,algebraic,decaying,5,13,2006,26,50.0,17,1.31,"[1, 2, 1, 0, 0, 0, 2, 1, 3, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",███···█████·█··█·█···█···█
math,invariants,decaying,24,25,2002,26,96.2,54,2.16,"[2, 0, 3, 2, 3, 3, 1, 3, 1, 1, 3, 3, 2, 2, 1, 2, 2, 1, 2, 3, 3, 3, 2, 1, 3, 2]",█·████████████████████████
math,geometry,decaying,3,11,2012,26,42.3,15,1.36,"[1, 0, 1, 0, 1, 0, 4, 0, 2, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]",█·█·█·█·█···███·██······█·
math,symplectic,decaying,26,26,2000,26,100.0,66,2.54,"[2, 2, 2, 2, 1, 2, 1, 3, 2, 3, 1, 2, 4, 3, 3, 4, 2, 3, 3, 1, 4, 4, 2, 4, 4, 2]",██████████████████████████
math,hopf,decaying,26,26,2000,26,100.0,29,1.12,"[1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",██████████████████████████
math,invariant,decaying,5,14,2003,26,53.8,16,1.14,"[1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 3, 0, 1, 1, 0]",█··█████·█·█··█·██···█·██·
math,varieties,decaying,26,26,2000,26,100.0,147,5.65,"[5, 6, 6, 1, 6, 6, 4, 4, 6, 5, 4, 7, 6, 7, 5, 6, 7, 5, 5, 8, 6, 8, 5, 6, 7, 6]",██████████████████████████
math,let,decaying,3,8,2001,26,30.8,8,1.0,"[0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",·███····█·███·····█·······
