subject,word,category,span,total_years_present,span_start,total_years,coverage_pct,total_topic_hits,avg_topics_when_present,topic_counts_per_year,presence
physics,time,stable,17,21,2009,26,80.8,39,1.86,"[1, 0, 0, 1, 0, 2, 0, 2, 0, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 4, 3, 3, 4, 3, 1, 3]",█··█·█·█·█████████████████
physics,model,stable,9,17,2012,26,65.4,28,1.65,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 1, 0, 3, 2, 1, 2, 1, 1, 3, 3, 2, 0, 1, 1, 1, 2]",······██·██·█████████·████
physics,particle,stable,20,23,2006,26,88.5,67,2.91,"[1, 2, 0, 3, 0, 0, 1, 2, 1, 2, 2, 2, 5, 2, 4, 3, 3, 5, 4, 2, 4, 4, 3, 3, 4, 5]",██·█··████████████████████
physics,analysis,stable,1,3,2012,26,11.5,3,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",············█·········█·█·
physics,state,stable,10,18,2008,26,69.2,28,1.56,"[1, 0, 0, 0, 0, 0, 0, 0, 3, 1, 2, 2, 1, 1, 1, 2, 1, 1, 0, 2, 1, 2, 1, 2, 2, 2]",█·······██████████·███████
physics,states,stable,18,19,2008,26,73.1,48,2.53,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 1, 2, 2, 3, 4, 2, 2, 4, 3, 4, 3, 5, 3, 3, 2]",······█·██████████████████
physics,laser,stable,26,26,2000,26,100.0,230,8.85,"[6, 6, 5, 2, 7, 4, 8, 10, 7, 9, 6, 9, 10, 9, 11, 11, 11, 9, 10, 12, 12, 11, 12, 10, 12, 11]",██████████████████████████
physics,used,stable,0,0,-1,26,0.0,0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",··························
physics,dimensional,stable,1,1,2015,26,3.8,1,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",···············█··········
physics,present,stable,0,0,-1,26,0.0,0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",··························
