subject,topic_id,window_from,window_to,rbo_sim,endpoint_drift,n_words_first,n_words_last,n_kept,n_removed,n_added,pct_kept,words_first,words_last,words_kept,words_added,words_removed
math,12,2000–2005,2020–2025,0.183245,0.816755,33,11,5,28,6,15.15,"multivector, concepts, shah, steiner, convex, gradient, minimality, minimax, mumford, nonconvex, procedures, thoery, backtracking, compositon, descent, distortion, field, functionals, functions, generalized, log, method, nonlinear, optimization, parameter, putnam, quasiconvex, recurrences, respecting, sbv, spaces, theory, worst","algorithm, convergence, convex, gradient, method, nonconvex, optimization, problems, stochastic, methods, proximal","convex, gradient, method, nonconvex, optimization","algorithm, convergence, methods, problems, proximal, stochastic","backtracking, compositon, concepts, descent, distortion, field, functionals, functions, generalized, log, minimality, minimax, multivector, mumford, nonlinear, parameter, procedures, putnam, quasiconvex, recurrences"
math,13,2000–2005,2020–2025,0.530848,0.469152,30,14,6,24,8,20.0,"control, systems, nonlinear, output, controller, feedback, adaptation, adaptive, compensators, domination, laws, monotonic, parametrization, spr, stall, attitude, beam, cart, engine, input, inverted, lineal, lyapunov, matching, pendulum, prospective, regulation, state, surge, texpara","control, controller, feedback, nonlinear, optimal, state, systems, time, mpc, optimization, safety, controllers, design, stability","control, controller, feedback, nonlinear, state, systems","controllers, design, mpc, optimal, optimization, safety, stability, time","adaptation, adaptive, attitude, beam, cart, compensators, domination, engine, input, inverted, laws, lineal, lyapunov, matching, monotonic, output, parametrization, pendulum, prospective, regulation"
math,14,2000–2005,2020–2025,0.796384,0.203616,15,13,9,6,4,60.0,"curvature, hypersurfaces, mathbb, minimal, surfaces, space, surface, willmore, conformal, manifold, mean, riemannian, sphere, cmc, proj","curvature, hypersurfaces, mathbb, mean, minimal, riemannian, space, surface, surfaces, curves, boundary, hypersurface, times","curvature, hypersurfaces, mathbb, mean, minimal, riemannian, space, surface, surfaces","boundary, curves, hypersurface, times","cmc, conformal, manifold, proj, sphere, willmore"
math,15,2000–2005,2020–2025,0.423728,0.576272,28,11,9,19,2,32.14,"number, prime, primes, integers, log, integer, sum, diophantine, heuristic, leq, numbers, values, ab, bateman, conjecture, figures, frac, kelly1, kelly2, le, pdf, polynomial, ramanujan, th, triplets, twin, twins, vertics","frac, integers, leq, log, mathbb, numbers, prime, primes, sum, number, ell","frac, integers, leq, log, number, numbers, prime, primes, sum","ell, mathbb","ab, bateman, conjecture, diophantine, figures, heuristic, integer, kelly1, kelly2, le, pdf, polynomial, ramanujan, th, triplets, twin, twins, values, vertics"
math,16,2000–2005,2020–2025,0.368387,0.631613,24,13,9,15,4,37.5,"words, number, pattern, permutations, avoiding, patterns, permutation, trees, subsequence, 2j, continued, generating, longest, paths, bijection, catalan, emptyset, foata, friedman, increasing, length, return, tr, word","dyck, length, number, permutation, permutations, sequences, word, words, pattern, mathcal, patterns, parking, paths","length, number, paths, pattern, patterns, permutation, permutations, word, words","dyck, mathcal, parking, sequences","2j, avoiding, bijection, catalan, continued, emptyset, foata, friedman, generating, increasing, longest, return, subsequence, tr, trees"
math,17,2000–2005,2020–2025,0.792925,0.207075,20,13,8,12,5,40.0,"algebra, algebras, categories, category, modules, quiver, mathcal, corings, derived, dpic, functors, mod, noncommutative, cal, etale, grl, quillen, ring, subcategory, tilting","algebra, algebras, categories, category, mathcal, modules, tilting, quiver, mathbb, subcategories, triangulated, auslander, mathsf","algebra, algebras, categories, category, mathcal, modules, quiver, tilting","auslander, mathbb, mathsf, subcategories, triangulated","cal, corings, derived, dpic, etale, functors, grl, mod, noncommutative, quillen, ring, subcategory"
math,18,2000–2005,2020–2025,0.837244,0.162756,12,11,9,3,2,75.0,"complex, curvature, einstein, hler, kaehler, manifold, manifolds, metrics, kahler, metric, compact, hyperk","complex, curvature, einstein, hermitian, hler, holomorphic, manifold, manifolds, metrics, compact, metric","compact, complex, curvature, einstein, hler, manifold, manifolds, metric, metrics","hermitian, holomorphic","hyperk, kaehler, kahler"
math,19,2000–2005,2020–2025,0.761157,0.238843,15,14,8,7,6,53.33,"curvature, einstein, geometry, manifold, manifolds, metric, metrics, riemannian, bundle, lie, tensor, qkt, ricci, spinor, structures","curvature, einstein, lie, manifold, manifolds, metric, metrics, riemannian, conformal, nabla, lorentzian, connection, invariant, mathbb","curvature, einstein, lie, manifold, manifolds, metric, metrics, riemannian","conformal, connection, invariant, lorentzian, mathbb, nabla","bundle, geometry, qkt, ricci, spinor, structures, tensor"
math,20,2000–2005,2020–2025,0.74969,0.25031,20,13,10,10,3,50.0,"geodesic, hyperbolic, manifold, manifolds, boundary, geodesics, metric, surfaces, space, surface, dehn, bubble, descartes, dr, fibered, fillings, isospectral, length, thurston, volume","geodesic, geodesics, hyperbolic, manifolds, mathbb, metric, surface, surfaces, boundary, space, manifold, closed, teichm","boundary, geodesic, geodesics, hyperbolic, manifold, manifolds, metric, space, surface, surfaces","closed, mathbb, teichm","bubble, dehn, descartes, dr, fibered, fillings, isospectral, length, thurston, volume"
math,21,2000–2005,2020–2025,0.482189,0.517811,31,12,8,23,4,25.81,"equation, noise, stochastic, diffusion, forcing, ito, solutions, differential, equations, space, subthreshold, burgers, dalang, dx, frequencies, hoelder, initiale, invariant, loi, measure, moyal, mueller, nu, regularity, resonance, rough, semilinear, signal, solution, spde, uniqueness","differential, equation, equations, noise, solution, solutions, stochastic, time, diffusion, mathbb, sdes, processes","differential, diffusion, equation, equations, noise, solution, solutions, stochastic","mathbb, processes, sdes, time","burgers, dalang, dx, forcing, frequencies, hoelder, initiale, invariant, ito, loi, measure, moyal, mueller, nu, regularity, resonance, rough, semilinear, signal, space"
math,22,2000–2005,2020–2025,0.502592,0.497408,23,12,8,15,4,34.78,"categories, category, homotopy, monoidal, functors, algebras, mathcal, model, segal, functor, operad, operads, simplicial, comma, dihomotopy, enriched, equivalences, generalisees, kan, liaison, stasheff, theory, topoi","categorical, categories, category, functor, functors, infty, mathcal, monoidal, mathbf, mathsf, theory, enriched","categories, category, enriched, functor, functors, mathcal, monoidal, theory","categorical, infty, mathbf, mathsf","algebras, comma, dihomotopy, equivalences, generalisees, homotopy, kan, liaison, model, operad, operads, segal, simplicial, stasheff, topoi"
math,23,2000–2005,2020–2025,0.716918,0.283082,17,14,11,6,3,64.71,"bundle, bundles, moduli, projective, sheaves, smooth, vector, curves, curve, sheaf, higgs, hodge, line, otimes, semistable, stable, varieties","bundle, bundles, mathbb, mathcal, moduli, projective, sheaves, varieties, rank, smooth, semistable, vector, curves, sheaf","bundle, bundles, curves, moduli, projective, semistable, sheaf, sheaves, smooth, varieties, vector","mathbb, mathcal, rank","curve, higgs, hodge, line, otimes, stable"
math,24,2000–2005,2020–2025,0.554456,0.445544,18,13,9,9,4,50.0,"forms, functions, hecke, modular, cusp, eisenstein, series, weight, automorphic, maass, conjecture, selberg, adic, fourier, mahler, quadratic, ttt, unimodular","eisenstein, forms, functions, gl, hecke, ll, mathbb, modular, adic, weight, mathrm, series, automorphic","adic, automorphic, eisenstein, forms, functions, hecke, modular, series, weight","gl, ll, mathbb, mathrm","conjecture, cusp, fourier, maass, mahler, quadratic, selberg, ttt, unimodular"
math,25,2000–2005,2020–2025,0.445794,0.554206,21,13,9,12,4,42.86,"gaussian, matrices, matrix, random, distribution, probability, ensembles, bt, eigenvalue, ensemble, eigenvalues, entries, enumeration, goe, hermite, leq2n, metastable, non, szego, times, wigner","distribution, eigenvalues, gaussian, mathbb, mathbf, matrices, matrix, random, entries, covariance, eigenvalue, ensemble, spectral","distribution, eigenvalue, eigenvalues, ensemble, entries, gaussian, matrices, matrix, random","covariance, mathbb, mathbf, spectral","bt, ensembles, enumeration, goe, hermite, leq2n, metastable, non, probability, szego, times, wigner"
math,26,2000–2005,2020–2025,0.778694,0.221306,17,11,10,7,1,58.82,"adic, gl, group, groups, langlands, representations, mathbb, ell, representation, reductive, sp, characteristic, galois, gg, local, mathrm, pp","adic, gg, gl, group, groups, langlands, mathbb, mathrm, representations, automorphic, representation","adic, gg, gl, group, groups, langlands, mathbb, mathrm, representation, representations",automorphic,"characteristic, ell, galois, local, pp, reductive, sp"
math,27,2000–2005,2020–2025,0.488593,0.511407,22,13,6,16,7,27.27,"estimator, data, distribution, estimation, estimators, ifs, nonparametric, pricing, regression, accuracy, aggregation, asymptotic, consistent, infinitesimal, jack, jackknife, kernel, model, smooth, statistic, trimmed, variance","data, estimation, estimator, estimators, lasso, model, models, regression, sample, likelihood, covariance, high, selection","data, estimation, estimator, estimators, model, regression","covariance, high, lasso, likelihood, models, sample, selection","accuracy, aggregation, asymptotic, consistent, distribution, ifs, infinitesimal, jack, jackknife, kernel, nonparametric, pricing, smooth, statistic, trimmed, variance"
math,28,2000–2005,2020–2025,0.693662,0.306338,30,13,8,22,5,26.67,"diffusion, equation, solutions, time, equations, nonlinear, reaction, steady, ve, initial, isochronous, arnold, cdot, conservation, critical, energy, flow, holistic, laws, le, nabla, quenching, separatrices, shock, sivashinsky, systems, threshold, undercompressive, velocity, veu","diffusion, equation, equations, nabla, reaction, solutions, time, infty, nonlocal, initial, segel, solution, parabolic","diffusion, equation, equations, initial, nabla, reaction, solutions, time","infty, nonlocal, parabolic, segel, solution","arnold, cdot, conservation, critical, energy, flow, holistic, isochronous, laws, le, nonlinear, quenching, separatrices, shock, sivashinsky, steady, systems, threshold, undercompressive, ve"
math,29,2000–2005,2020–2025,0.718756,0.281244,16,10,9,7,1,56.25,"dinger, operator, operators, potentials, schr, spectral, eigenvalues, eigenfunctions, periodic, potential, spectrum, ell, hecke, dirac, quantum, scattering","dinger, eigenvalues, mathbb, operator, operators, potential, potentials, schr, spectral, spectrum","dinger, eigenvalues, operator, operators, potential, potentials, schr, spectral, spectrum",mathbb,"dirac, eigenfunctions, ell, hecke, periodic, quantum, scattering"
math,30,2000–2005,2020–2025,0.51339,0.48661,27,12,10,17,2,37.04,"navier, stokes, boundary, equations, solutions, incompressible, reynolds, viscous, fluid, nard, resolvent, velocity, compressible, couette, data, drag, dyadic, langley, layer, mikeli, nabla, norm, rayleigh, solution, stockholm, time, weak","boundary, compressible, equations, fluid, incompressible, navier, solutions, stokes, initial, velocity, infty, solution","boundary, compressible, equations, fluid, incompressible, navier, solution, solutions, stokes, velocity","infty, initial","couette, data, drag, dyadic, langley, layer, mikeli, nabla, nard, norm, rayleigh, resolvent, reynolds, stockholm, time, viscous, weak"
math,31,2000–2005,2020–2025,0.869952,0.130048,19,12,12,7,0,63.16,"abelian, curve, curves, genus, points, rational, varieties, mathbb, degree, adic, arithmetically, cac, field, galois, hyperelliptic, jacobian, mathcal, mumford, newton","abelian, curve, curves, genus, hyperelliptic, mathbb, points, rational, varieties, field, jacobian, mathcal","abelian, curve, curves, field, genus, hyperelliptic, jacobian, mathbb, mathcal, points, rational, varieties",,"adic, arithmetically, cac, degree, galois, mumford, newton"
math,32,2000–2005,2020–2025,0.534902,0.465098,19,14,11,8,3,57.89,"action, hamiltonian, lagrangian, manifold, manifolds, symplectic, group, cohomology, floer, cotangent, hofer, om, submanifolds, complex, equivariant, invariants, lefschetz, mathcal, semidensities","cohomology, floer, hamiltonian, lagrangian, manifold, manifolds, mathbb, symplectic, mathcal, action, group, homology, toric, submanifolds","action, cohomology, floer, group, hamiltonian, lagrangian, manifold, manifolds, mathcal, submanifolds, symplectic","homology, mathbb, toric","complex, cotangent, equivariant, hofer, invariants, lefschetz, om, semidensities"
math,33,2000–2005,2020–2025,0.342766,0.657234,30,14,10,20,4,33.33,"sets, space, spaces, topological, set, metric, borel, continuous, coreflection, hereditarily, om, omega, baire, compact, continua, countable, fine, fk, gamma, hausdorff, hindman, holsztynski, indecomposable, kappa, locally, meager, paracompact, pp, preserves, topology","compact, mathbb, mathcal, space, spaces, topological, topology, xx, countable, metric, sets, baire, mathfrak, set","baire, compact, countable, metric, set, sets, space, spaces, topological, topology","mathbb, mathcal, mathfrak, xx","borel, continua, continuous, coreflection, fine, fk, gamma, hausdorff, hereditarily, hindman, holsztynski, indecomposable, kappa, locally, meager, om, omega, paracompact, pp, preserves"
math,34,2000–2005,2020–2025,0.416791,0.583209,24,12,6,18,6,25.0,"graph, graphs, random, hamilton, time, trees, vertices, circuit, cover, circuits, distribution, ise, probability, tree, degree, diam, directed, dom, ehi, lam, ln, routing, spanning, visit","edge, graph, graphs, log, probability, random, vertex, vertices, degree, edges, mathcal, model","degree, graph, graphs, probability, random, vertices","edge, edges, log, mathcal, model, vertex","circuit, circuits, cover, diam, directed, distribution, dom, ehi, hamilton, ise, lam, ln, routing, spanning, time, tree, trees, visit"
math,35,2000–2005,2020–2025,0.566155,0.433845,22,12,9,13,3,40.91,"coloring, graph, graphs, colors, gg, vertices, chromatic, monochromatic, color, colourability, minimum, 3k, 4k, colouring, edges, endvertices, heterochromatic, kk, lawler, lengths, number, theta","chromatic, coloring, colors, edge, gg, graph, graphs, number, color, colorings, vertex, vertices","chromatic, color, coloring, colors, gg, graph, graphs, number, vertices","colorings, edge, vertex","3k, 4k, colourability, colouring, edges, endvertices, heterochromatic, kk, lawler, lengths, minimum, monochromatic, theta"
math,36,2000–2005,2020–2025,0.792111,0.207889,16,13,10,6,3,62.5,"algebra, algebras, lie, manifolds, poisson, quantization, symplectic, structures, quantum, algebroids, algebroid, brackets, cohomology, deformation, differential, group","algebra, algebras, algebroids, lie, poisson, structures, symplectic, algebroid, mathcal, bundle, manifolds, quantization, dcal","algebra, algebras, algebroid, algebroids, lie, manifolds, poisson, quantization, structures, symplectic","bundle, dcal, mathcal","brackets, cohomology, deformation, differential, group, quantum"
math,37,2000–2005,2020–2025,0.136497,0.863503,34,14,7,27,7,20.59,"op, approximated, averaged, chain, chains, markov, mcmc, measure, minorization, prediction, reversible, sampling, stochastic, unresolved, variance, algorithm, asset, burn, carlo, compensate, deconvolution, density, equations, estimator, euler, gibbs, instants, metropolis, monte, process, rejection, samplers, time, volatility","bayesian, carlo, langevin, markov, monte, posterior, sampling, stochastic, method, distribution, algorithm, diffusion, gaussian, mcmc","algorithm, carlo, markov, mcmc, monte, sampling, stochastic","bayesian, diffusion, distribution, gaussian, langevin, method, posterior","approximated, asset, averaged, burn, chain, chains, compensate, deconvolution, density, equations, estimator, euler, gibbs, instants, measure, metropolis, minorization, op, prediction, process"
math,38,2000–2005,2020–2025,0.720814,0.279186,26,14,10,16,4,38.46,"hilbert, mathcal, operator, operators, space, adjoint, commuting, banach, spaces, tt, bispectral, bounded, dilation, dilations, fh, hermitian, hyperinvariant, i2, linear, rd, self, selfadjoint, spectral, spectrum, tuple, valued","hilbert, mathbb, mathcal, operator, operators, space, spaces, spectral, adjoint, tt, infty, aa, banach, mathbf","adjoint, banach, hilbert, mathcal, operator, operators, space, spaces, spectral, tt","aa, infty, mathbb, mathbf","bispectral, bounded, commuting, dilation, dilations, fh, hermitian, hyperinvariant, i2, linear, rd, self, selfadjoint, spectrum, tuple, valued"
math,39,2000–2005,2020–2025,0.684702,0.315298,26,11,9,17,2,34.62,"brownian, motion, process, processes, stochastic, time, vy, infty, motions, levy, airy, arveson, bw, class, drift, exclusion, exponents, functionals, ge, markov, packs, particles, planar, transience, variances, wiener","brownian, markov, mathbb, motion, process, processes, stochastic, time, vy, infty, varepsilon","brownian, infty, markov, motion, process, processes, stochastic, time, vy","mathbb, varepsilon","airy, arveson, bw, class, drift, exclusion, exponents, functionals, ge, levy, motions, packs, particles, planar, transience, variances, wiener"
math,40,2000–2005,2020–2025,0.691108,0.308892,25,13,8,17,5,32.0,"banach, ell, space, spaces, infty, normed, xx, lip, isometric, kadec, operators, separable, amn, archimedean, bump, erstnev, lacunary, narrow, nearisometries, norm, pn, renorming, rolle, subsymmetric, ultrauniform","banach, ell, infty, mathbb, mathcal, space, spaces, convex, operators, xx, lipschitz, lip, vert","banach, ell, infty, lip, operators, space, spaces, xx","convex, lipschitz, mathbb, mathcal, vert","amn, archimedean, bump, erstnev, isometric, kadec, lacunary, narrow, nearisometries, norm, normed, pn, renorming, rolle, separable, subsymmetric, ultrauniform"
math,41,2000–2005,2020–2025,0.374862,0.625138,21,14,10,11,4,47.62,"random, time, walk, walks, probability, markov, walker, brownian, eps, lambda, chains, environment, limit, distribution, pitchfork, process, rudvalis, saw, slit, sqrt, trimestre","limit, markov, mathbb, process, random, time, walk, walks, distribution, environment, probability, chain, infty, log","distribution, environment, limit, markov, probability, process, random, time, walk, walks","chain, infty, log, mathbb","brownian, chains, eps, lambda, pitchfork, rudvalis, saw, slit, sqrt, trimestre, walker"
math,42,2000–2005,2020–2025,0.829427,0.170573,18,13,9,9,4,50.0,"field, fields, galois, group, mathbb, groups, number, extensions, mod, prime, quadratic, unramified, amitsur, arithmetic, class, division, eps, herstein","field, fields, galois, group, kk, mathbb, number, pp, groups, mathfrak, quadratic, mathcal, prime","field, fields, galois, group, groups, mathbb, number, prime, quadratic","kk, mathcal, mathfrak, pp","amitsur, arithmetic, class, division, eps, extensions, herstein, mod, unramified"
math,43,2000–2005,2020–2025,0.676349,0.323651,19,13,11,8,2,57.89,"complex, holomorphic, manifold, manifolds, mathbb, analytic, cr, maps, stein, hypersurface, real, surfaces, temperate, bc, cal, lagrangian, qs, singularities, subset","analytic, complex, holomorphic, manifold, manifolds, maps, mathbb, real, cr, mathcal, subset, overline, singularities","analytic, complex, cr, holomorphic, manifold, manifolds, maps, mathbb, real, singularities, subset","mathcal, overline","bc, cal, hypersurface, lagrangian, qs, stein, surfaces, temperate"
math,44,2000–2005,2020–2025,0.695763,0.304237,20,12,12,8,0,60.0,"birational, fano, log, projective, singularities, varieties, mathbb, terminal, threefolds, xx, canonical, conjecture, corti, divisor, folds, jet, kodaira, pukhlikov, smooth, variety","fano, log, mathbb, projective, singularities, threefolds, varieties, variety, xx, canonical, smooth, conjecture","canonical, conjecture, fano, log, mathbb, projective, singularities, smooth, threefolds, varieties, variety, xx",,"birational, corti, divisor, folds, jet, kodaira, pukhlikov, terminal"
math,45,2000–2005,2020–2025,0.770721,0.229279,18,12,10,8,2,55.56,"complexes, groups, homotopy, simplicial, topological, group, homology, spaces, category, betan, complex, space, cw, ed, filling, fundamental, homeomorphism, steprans","complexes, group, groups, homology, homotopy, simplicial, space, spaces, topological, mathbb, category, tc","category, complexes, group, groups, homology, homotopy, simplicial, space, spaces, topological","mathbb, tc","betan, complex, cw, ed, filling, fundamental, homeomorphism, steprans"
math,46,2000–2005,2020–2025,0.339028,0.660972,34,11,6,28,5,17.65,"inequalities, sobolev, inequality, functions, hardy, poincar, constants, interpolating, mathbb, multivariate, nabla, norms, pointwise, 2n, appearing, astrophysics, bbb, coarea, concentration, dx, hypercontractivity, inf, infty, logarithmic, mappings, monopole, om, ostrowski, potential, product, removability, replaced, sharp, symmetrizations","frac, fractional, hardy, inequalities, inequality, infty, mathbb, sobolev, spaces, int, mathcal","hardy, inequalities, inequality, infty, mathbb, sobolev","frac, fractional, int, mathcal, spaces","2n, appearing, astrophysics, bbb, coarea, concentration, constants, dx, functions, hypercontractivity, inf, interpolating, logarithmic, mappings, monopole, multivariate, nabla, norms, om, ostrowski"
math,47,2000–2005,2020–2025,0.569773,0.430227,25,15,7,18,8,28.0,"functions, polynomials, schur, symmetric, algebra, cal, pw, tableaux, askey, combinatorial, identities, jack, ribbon, wilson, coinvariants, dlt, formula, matrices, planar, scaled, sf, sl, szego, type, zrank","functions, macdonald, polynomial, polynomials, schur, symmetric, tableaux, combinatorial, mathcal, mathbb, algebra, skew, left, right, young","algebra, combinatorial, functions, polynomials, schur, symmetric, tableaux","left, macdonald, mathbb, mathcal, polynomial, right, skew, young","askey, cal, coinvariants, dlt, formula, identities, jack, matrices, planar, pw, ribbon, scaled, sf, sl, szego, type, wilson, zrank"
math,48,2000–2005,2020–2025,0.821732,0.178268,22,12,10,12,2,45.45,"boundary, dirichlet, domains, eigenvalue, eigenvalues, laplacian, neumann, det, domain, eigenfunction, isophasal, operator, spectrum, 4m, bottle, ij, manifold, mathbb, problem, resonances, riemannian, scattering","boundary, dirichlet, domains, eigenfunctions, eigenvalue, eigenvalues, laplacian, neumann, steklov, mathbb, problem, domain","boundary, dirichlet, domain, domains, eigenvalue, eigenvalues, laplacian, mathbb, neumann, problem","eigenfunctions, steklov","4m, bottle, det, eigenfunction, ij, isophasal, manifold, operator, resonances, riemannian, scattering, spectrum"
math,49,2000–2005,2020–2025,0.539564,0.460436,23,12,9,14,3,39.13,"graphs, eigenvalue, graph, laplacian, digraph, eigenvalues, matrix, total, vertices, gg, kirchhoff, matrices, spectral, erased, ld, length, loop, nonnegative, planar, positivity, vu, walks, weights","adjacency, eigenvalue, eigenvalues, gg, graph, graphs, laplacian, matrix, spectral, vertices, mathcal, frac","eigenvalue, eigenvalues, gg, graph, graphs, laplacian, matrix, spectral, vertices","adjacency, frac, mathcal","digraph, erased, kirchhoff, ld, length, loop, matrices, nonnegative, planar, positivity, total, vu, walks, weights"
math,50,2000–2005,2020–2025,0.176821,0.823179,17,13,3,14,10,17.65,"learning, sigmoid, superpositions, adjustment, disturbances, dms, guaranteeing, jitter, managed, network, neural, numerical, procedure, pulse, randomization, specially, superposition","data, deep, learning, network, networks, neural, pdes, training, informed, pinns, equations, method, model","learning, network, neural","data, deep, equations, informed, method, model, networks, pdes, pinns, training","adjustment, disturbances, dms, guaranteeing, jitter, managed, numerical, procedure, pulse, randomization, sigmoid, specially, superposition, superpositions"
