subject,topic_id,window_from,window_to,rbo_sim,endpoint_drift,n_words_first,n_words_last,n_kept,n_removed,n_added,pct_kept,words_first,words_last,words_kept,words_added,words_removed
math,28,2000–2005,2020–2025,0.017876,0.982124,23,14,2,21,12,8.7,"combustion, computational, fd, interpolations, numeric, pdes, schema, coarse, contours, differences, displayed, fine, flow, integrated, level, mesh, navier, numerical, richtmyer, solution, stokes, stream, wrong","error, mesh, method, methods, numerical, order, time, galerkin, schemes, discretization, accuracy, convergence, discontinuous, element","mesh, numerical","accuracy, convergence, discontinuous, discretization, element, error, galerkin, method, methods, order, schemes, time","coarse, combustion, computational, contours, differences, displayed, fd, fine, flow, integrated, interpolations, level, navier, numeric, pdes, richtmyer, schema, solution, stokes, stream"
math,29,2000–2005,2020–2025,0.211081,0.788919,21,19,5,16,14,23.81,"powers, primes, rieman, prime, sum, avoids, formed, log, pdf, regions, replace, calculations, integers, le, liminf, modulo, nn, primality, progressions, unlike, xy","frac, le, leq, log, prime, primes, number, sum, function, numbers, align, big, ell, left, lfloor, pm, right, sieve, sqrt","le, log, prime, primes, sum","align, big, ell, frac, function, left, leq, lfloor, number, numbers, pm, right, sieve, sqrt","avoids, calculations, formed, integers, liminf, modulo, nn, pdf, powers, primality, progressions, regions, replace, rieman, unlike, xy"
math,30,2000–2005,2020–2025,0.128781,0.871219,26,16,9,17,7,34.62,"chains, coagulation, coalescent, fragmentation, fragmentations, invariant, measures, probability, process, processes, random, repetitions, sampled, twice, bertoin, branching, discretization, locus, markov, merging, offspring, parts, population, selected, time, tree","branching, population, process, processes, time, galton, random, distribution, watson, tree, ancestral, fitness, model, coalescent, individuals, offspring","branching, coalescent, offspring, population, process, processes, random, time, tree","ancestral, distribution, fitness, galton, individuals, model, watson","bertoin, chains, coagulation, discretization, fragmentation, fragmentations, invariant, locus, markov, measures, merging, parts, probability, repetitions, sampled, selected, twice"
math,31,2000–2005,2020–2025,0.11156,0.88844,39,26,4,35,22,10.26,"equivariant, smallbbb, article, cohomology, encyclopedia, euler, finite, folds, hbar, invariants, lam, lescop, mathematical, overview, physics, tinybbb, type, written, 1s, 6s, arakelov, bc, cal, dk, galleries, gromov, hat, lagrangian, lefschetz, lx, mathcal, mirror, mv, ordering, quantum, quot, rm, strata, witten","invariants, mathbb, symplectic, equivariant, mirror, toric, varieties, symmetry, boldsymbol, conjecture, mathcal, arithmetic, autoequivalences, aw, dimaps, flag, group, imath, ltimes, mathrm, mathsf, motivic, mullineux, univ, varphi, widehat","equivariant, invariants, mathcal, mirror","arithmetic, autoequivalences, aw, boldsymbol, conjecture, dimaps, flag, group, imath, ltimes, mathbb, mathrm, mathsf, motivic, mullineux, symmetry, symplectic, toric, univ, varieties","1s, 6s, arakelov, article, bc, cal, cohomology, dk, encyclopedia, euler, finite, folds, galleries, gromov, hat, hbar, lagrangian, lam, lefschetz, lescop"
math,32,2000–2005,2020–2025,0.372953,0.627047,31,17,6,25,11,19.35,"curve, curves, diophantine, ample, bbb, division, genus, points, elliptic, integers, pbar, pmod, rational, schreier, tenth, arithmetic, arithmetical, backslash, elevated, equiv, fermat, kohnen, maximal, modular, np, quasihomogeneous, rank, sets, slope, towers, zaidenberg","curves, diophantine, elliptic, mathbb, number, points, rational, conjecture, height, arithmetic, ell, abelian, chabauty, mathcal, mordell, quadratic, ta","arithmetic, curves, diophantine, elliptic, points, rational","abelian, chabauty, conjecture, ell, height, mathbb, mathcal, mordell, number, quadratic, ta","ample, arithmetical, backslash, bbb, curve, division, elevated, equiv, fermat, genus, integers, kohnen, maximal, modular, np, pbar, pmod, quasihomogeneous, rank, schreier"
math,33,2000–2005,2020–2025,0.198817,0.801183,33,28,3,30,25,9.09,"group, groups, nielsen, abelian, complexity, det, dimx, dimy, gamma, isometric, manifolds, milnor, asdim, asymptotic, codimension, coincidence, cyclic, delzant, division, hnn, homotopies, infinity, integer, mathbb, matrix, nonpolycyclic, omega, plo, preimage, quasi, sided, solvable, suppose","finite, gg, group, groups, mathbb, rank, dimension, lamplighter, sofic, alperin, backslash, compact, gl, glasner, irreversibility, log, mathcal, mathrm, matrices, mean, nilspace, nilspaces, problem, rdim, representation, spaces, times, wavelet","group, groups, mathbb","alperin, backslash, compact, dimension, finite, gg, gl, glasner, irreversibility, lamplighter, log, mathcal, mathrm, matrices, mean, nilspace, nilspaces, problem, rank, rdim","abelian, asdim, asymptotic, codimension, coincidence, complexity, cyclic, delzant, det, dimx, dimy, division, gamma, hnn, homotopies, infinity, integer, isometric, manifolds, matrix"
math,34,2000–2005,2020–2025,0.025024,0.974976,10,15,1,9,14,10.0,"ball, bound, copositive, l1, lp, nesterov, objectives, quadratic, sdp, superiority","convex, method, optimization, problems, nonconvex, primal, problem, programming, semidefinite, constraints, sdp, algorithm, constraint, convergence, proposed",sdp,"algorithm, constraint, constraints, convergence, convex, method, nonconvex, optimization, primal, problem, problems, programming, proposed, semidefinite","ball, bound, copositive, l1, lp, nesterov, objectives, quadratic, superiority"
math,35,2000–2005,2020–2025,0.434796,0.565204,31,22,4,27,18,12.9,"group, groups, galois, cohomology, field, wf, arithmetically, etale, fq, hat, hol, linking, ring, working, ascending, bigoplus, brasselet, bsl, chapter, character, cp, ext, gal, hnn, holomorph, indeces, let, modules, reductive, seade, vee","galois, group, groups, mathbb, mathrm, cohomology, gl, kk, profinite, gg, ku, pp, wedge, ell, kisin, operatorname, overline, po, pro, ramification, tilde, underline","cohomology, galois, group, groups","ell, gg, gl, kisin, kk, ku, mathbb, mathrm, operatorname, overline, po, pp, pro, profinite, ramification, tilde, underline, wedge","arithmetically, ascending, bigoplus, brasselet, bsl, chapter, character, cp, etale, ext, field, fq, gal, hat, hnn, hol, holomorph, indeces, let, linking"
math,36,2000–2005,2020–2025,0.542926,0.457074,26,17,10,16,7,38.46,"hamiltonian, manifolds, symplectic, manifold, action, group, lie, om, complex, hofer, kaehler, actions, amc, cal, compact, contractions, floer, hbox, hkt, hyperkaehler, hz, orbits, quasifolds, quotients, structures, zehnder","group, hamiltonian, lie, manifolds, symplectic, action, mathbb, lagrangian, systems, complex, manifold, mathfrak, actions, groups, ham, structures, submanifolds","action, actions, complex, group, hamiltonian, lie, manifold, manifolds, structures, symplectic","groups, ham, lagrangian, mathbb, mathfrak, submanifolds, systems","amc, cal, compact, contractions, floer, hbox, hkt, hofer, hyperkaehler, hz, kaehler, om, orbits, quasifolds, quotients, zehnder"
math,37,2000–2005,2020–2025,0.646801,0.353199,30,19,9,21,10,30.0,"cohomology, hodge, manifolds, complex, forms, structures, differential, frobeniusian, poisson, algebra, characters, coinvariant, est, exterior, gelfand, geometry, harm, harmonic, hom, kaehler, kahler, lielie, manifold, morse, nijenhuis, novikov, orbifold, rham, symplectically, variational","cohomology, complex, hodge, manifolds, differential, rham, mathcal, forms, hler, overline, partial, manifold, structures, bullet, dolbeault, floer, homology, symplectic, te","cohomology, complex, differential, forms, hodge, manifold, manifolds, rham, structures","bullet, dolbeault, floer, hler, homology, mathcal, overline, partial, symplectic, te","algebra, characters, coinvariant, est, exterior, frobeniusian, gelfand, geometry, harm, harmonic, hom, kaehler, kahler, lielie, morse, nijenhuis, novikov, orbifold, poisson, symplectically"
math,38,2000–2005,2020–2025,0.10831,0.89169,24,15,3,21,12,12.5,"3k, 4k, coloring, graph, lawler, sets, chromatic, dom, exact, listed, bnm, caro, complexes, geq, graphs, independent, matching, nm, size, tt, turan, vertices, wedge, yuster","dominating, domination, gg, graph, graphs, kk, minimum, vertex, vertices, bipartite, edge, frac, mathcal, number, set","graph, graphs, vertices","bipartite, dominating, domination, edge, frac, gg, kk, mathcal, minimum, number, set, vertex","3k, 4k, bnm, caro, chromatic, coloring, complexes, dom, exact, geq, independent, lawler, listed, matching, nm, sets, size, tt, turan, wedge"
math,39,2000–2005,2020–2025,0.493595,0.506405,24,16,9,15,7,37.5,"homology, knot, knots, skein, jones, khovanov, colored, link, links, quandle, comtes, invariant, virtual, 0k, 2h, bk, cap, cohomology, diagrams, morse, operations, sq, su, vassiliev","floer, homology, khovanov, knot, knots, link, links, virtual, invariants, mathbb, jones, diagrams, instanton, kk, polynomial, rips","diagrams, homology, jones, khovanov, knot, knots, link, links, virtual","floer, instanton, invariants, kk, mathbb, polynomial, rips","0k, 2h, bk, cap, cohomology, colored, comtes, invariant, morse, operations, quandle, skein, sq, su, vassiliev"
math,40,2000–2005,2020–2025,0.681677,0.318323,30,21,10,20,11,33.33,"contact, manifold, manifolds, dehn, fillings, stein, surfaces, tight, webster, harnack, la, structures, tanaka, books, cl, cr, crcr, curvature, fillable, filling, forme, handlebodies, horizontal, novikov, omegalt, propre, symplectic, valeur, weinstein, whitney","contact, manifold, manifolds, reeb, stein, fillable, surface, surfaces, fillings, structures, mathbb, symplectic, boundary, g2, girl, legendrian, mathrm, overtwisted, pin, sutured, tight","contact, fillable, fillings, manifold, manifolds, stein, structures, surfaces, symplectic, tight","boundary, g2, girl, legendrian, mathbb, mathrm, overtwisted, pin, reeb, surface, sutured","books, cl, cr, crcr, curvature, dehn, filling, forme, handlebodies, harnack, horizontal, la, novikov, omegalt, propre, tanaka, valeur, webster, weinstein, whitney"
math,41,2000–2005,2020–2025,0.263434,0.736566,31,17,9,22,8,29.03,"brownian, web, coalescing, convergence, stochastic, arratia, girsanov, martingale, processes, random, time, werner, anticipating, averaging, controllability, dirichlet, fbw, forcing, formally, frequencies, ginzburg, landau, later, lying, markov, measure, motions, pde, process, scales, uniqueness","martingale, martingales, process, processes, stochastic, time, brownian, markov, random, stopping, convergence, measures, motion, noise, probability, varepsilon, vrjp","brownian, convergence, markov, martingale, process, processes, random, stochastic, time","martingales, measures, motion, noise, probability, stopping, varepsilon, vrjp","anticipating, arratia, averaging, coalescing, controllability, dirichlet, fbw, forcing, formally, frequencies, ginzburg, girsanov, landau, later, lying, measure, motions, pde, scales, uniqueness"
math,42,2000–2005,2020–2025,0.353085,0.646915,33,25,6,27,19,18.18,"zeta, multiple, values, functions, sums, hep, des, multivariables, nous, nt, ohno, validated, alternating, arakelov, associator, associees, bernoulli, binomial, changhee, clausen, cond, function, integers, negatifs, ph, polylogarithms, polynomes, polynomials, qq, quantum, relation, uplets, zetas","functions, mathbb, multiple, values, zeta, function, shuffle, bf, series, sum, 2n, adic, align, cyclotomic, eisenstein, fields, hurwitz, kaneko, mathcal, mathfrak, operatorname, qq, schur, tt, zagier","function, functions, multiple, qq, values, zeta","2n, adic, align, bf, cyclotomic, eisenstein, fields, hurwitz, kaneko, mathbb, mathcal, mathfrak, operatorname, schur, series, shuffle, sum, tt, zagier","alternating, arakelov, associator, associees, bernoulli, binomial, changhee, clausen, cond, des, hep, integers, multivariables, negatifs, nous, nt, ohno, ph, polylogarithms, polynomes"
math,43,2000–2005,2020–2025,0.31983,0.68017,40,14,8,32,6,20.0,"mathcal, group, groups, cup, abelian, combable, eb, finitely, gg, tilting, 1w, artin, backslash, bbb, betti, cap, cf, cfl, crystallographic, curtis, finite, flags, frak, gaboriau, ind, indecomposable, lengths, leq, lueck, oplus, pgl, recognizable, rr, sim, subgroups, thirty, translation, unperforated, unsolvable, wiegand","finite, finitely, gg, group, groups, mathbb, mathcal, pp, mathrm, abelian, subgroup, definable, profinite, subgroups","abelian, finite, finitely, gg, group, groups, mathcal, subgroups","definable, mathbb, mathrm, pp, profinite, subgroup","1w, artin, backslash, bbb, betti, cap, cf, cfl, combable, crystallographic, cup, curtis, eb, flags, frak, gaboriau, ind, indecomposable, lengths, leq"
math,44,2000–2005,2020–2025,0.366852,0.633148,29,18,6,23,12,20.69,"algebras, lie, rinehart, algebra, associative, batalin, bialgebra, vilkovisky, coassociative, construction, exterior, gerstenhaber, jacobi, renormalisation, algebroids, cooperad, dialgebras, dorfman, fand, gel, hu, index, leibniz, linear, neutrosophic, plus, quadri, smarandache, triple","algebra, algebras, leibniz, lie, mathbb, mathfrak, rota, baxter, bihom, graded, hom, mathcal, rinehart, associative, bifold, compatible, dendriform, ternary","algebra, algebras, associative, leibniz, lie, rinehart","baxter, bifold, bihom, compatible, dendriform, graded, hom, mathbb, mathcal, mathfrak, rota, ternary","algebroids, batalin, bialgebra, coassociative, construction, cooperad, dialgebras, dorfman, exterior, fand, gel, gerstenhaber, hu, index, jacobi, linear, neutrosophic, plus, quadri, renormalisation"
