subject,topic_id,window_from,window_to,transition,rbo_sim,drift,words_from,words_to
math,15,2000–2005,2005–2010,2000–2005 → 2005–2010,0.48745,0.51255,"categories, axiomatic, derived, functors, homotopy, ideals, stable, additive, bousfield, homological, homology, nilpotence, reduces, arches, banks, beijing, bimorphism, bridges, category, choice, contravariant, dependent, enrichments, fair, franke, icm, localisation, mainstream, movability, objects, pro, representability, spectra, subcategories, survey, triangulated, usual","categories, category, triangulated, homotopy, derived, dg, functors, spectra, functor, stable, ast, astc, axiomatic, bgl, bigoplus, ch, compactly, corigid, cubical, dgas, enrichments, factorisation, fair, injectivity, objects, restriction, subcategories, thom, triples, ttf"
math,15,2005–2010,2010–2015,2005–2010 → 2010–2015,0.729546,0.270454,"categories, category, triangulated, homotopy, derived, dg, functors, spectra, functor, stable, ast, astc, axiomatic, bgl, bigoplus, ch, compactly, corigid, cubical, dgas, enrichments, factorisation, fair, injectivity, objects, restriction, subcategories, thom, triples, ttf","categories, category, functors, triangulated, derived, homotopy, objects, representability, astc, centers, functor, abelian, ast, auslander, cellularization, cs, cubical, model, protoadditive, qcoh, recollements, reiten, spectra, subcategories, topos, wallman"
math,15,2010–2015,2015–2020,2010–2015 → 2015–2020,0.671769,0.328231,"categories, category, functors, triangulated, derived, homotopy, objects, representability, astc, centers, functor, abelian, ast, auslander, cellularization, cs, cubical, model, protoadditive, qcoh, recollements, reiten, spectra, subcategories, topos, wallman","categories, category, triangulated, functor, functors, auslander, abelian, homotopy, spectra, exact, mathcal, reiten, underline, categorical, cs, encodings, hspace, impredicative, mathbb, mathbf, mathrm, sh, text, textsf"
math,15,2015–2020,2020–2025,2015–2020 → 2020–2025,0.713049,0.286951,"categories, category, triangulated, functor, functors, auslander, abelian, homotopy, spectra, exact, mathcal, reiten, underline, categorical, cs, encodings, hspace, impredicative, mathbb, mathbf, mathrm, sh, text, textsf","categories, category, functors, mathcal, triangulated, functor, mathrm, homotopy, infty, abelian, exangulated, mathbf, mathscr, bolda, extriangulated, mathbb, perf, subcategories"
math,16,2000–2005,2005–2010,2000–2005 → 2005–2010,0.156148,0.843852,"witten, mirror, widetilde, gromov, brane, branes, bz, category, chiral, curve, dictionary, mm, orientifolds, string, compactifications, elliptic, flag, iwase, kono, kontsevich, lagrangian, mimura, model, mwgt, necks, nz, seiberg, spin, symmetry, theories, theory, twist, twisted, worldsheet","string, model, theory, orbifold, bz, gauge, minitwistor, mirror, spin, symmetry, witten, algebra, algebras, branes, categories, category, chiral, cohomology, conformal, delta, dkg, duality, fivebrane, gl, heterotic, iwase, kono, kzb, massless, mimura, minrep, moishezon, mwgt, osp, rm, spaces, supermultiplet, supermultiplets, supersymmetric, twistor, unitary"
math,16,2005–2010,2010–2015,2005–2010 → 2010–2015,0.526302,0.473698,"string, model, theory, orbifold, bz, gauge, minitwistor, mirror, spin, symmetry, witten, algebra, algebras, branes, categories, category, chiral, cohomology, conformal, delta, dkg, duality, fivebrane, gl, heterotic, iwase, kono, kzb, massless, mimura, minrep, moishezon, mwgt, osp, rm, spaces, supermultiplet, supermultiplets, supersymmetric, twistor, unitary","string, theory, branes, witten, gauge, mirror, twisted, massless, mathbb, orbifold, structures, wu, adinkras, ashtekar, belyi, brunnian, conformal, instanton, mathcal, mathfrak, mathsf, minrep, moduli, osp, refined, spin, strings, supergravity, supermultiplet, supermultiplets, theories, topological, unitary"
math,16,2010–2015,2015–2020,2010–2015 → 2015–2020,0.311323,0.688677,"string, theory, branes, witten, gauge, mirror, twisted, massless, mathbb, orbifold, structures, wu, adinkras, ashtekar, belyi, brunnian, conformal, instanton, mathcal, mathfrak, mathsf, minrep, moduli, osp, refined, spin, strings, supergravity, supermultiplet, supermultiplets, theories, topological, unitary","mathbb, mathcal, gauge, string, theories, witten, symmetry, theory, mathfrak, quantum, anomalies, brane, brst, check, conformal, gauging, mathrm, mirror, orbifold, spin, strings, su, topological, vec, widehat"
math,16,2015–2020,2020–2025,2015–2020 → 2020–2025,0.634251,0.365749,"mathbb, mathcal, gauge, string, theories, witten, symmetry, theory, mathfrak, quantum, anomalies, brane, brst, check, conformal, gauging, mathrm, mirror, orbifold, spin, strings, su, topological, vec, widehat","gauge, mathbb, mathcal, theories, symmetry, theory, mathfrak, quantum, spin, branes, cal, string, anomalies, bps, bundles, categories, circ, coulomb, overline, su, syk, witten"
math,17,2000–2005,2005–2010,2000–2005 → 2005–2010,0.426671,0.573329,"modular, abelian, conjecture, curves, forms, galois, genus, meromorphic, moduli, nieto, barth, ell, gouvea, quintic, bosonic, ca, cm, cx, eisenstein, endoscopy, group, heegner, heights, maps, mazur, mirror, mod, monster, moonshine, quadratic, siegel, theories, varieties","curves, forms, modular, elliptic, genus, conjecture, siegel, abelian, cm, cusp, quadratic, spectra, anticyclotomic, cohomology, fa, galois, group, hecke, heegner, ihara, iwasawa, kolyvagin, moduli, morava, prime, selmer, shimura, varieties, weight"
math,17,2005–2010,2010–2015,2005–2010 → 2010–2015,0.735493,0.264507,"curves, forms, modular, elliptic, genus, conjecture, siegel, abelian, cm, cusp, quadratic, spectra, anticyclotomic, cohomology, fa, galois, group, hecke, heegner, ihara, iwasawa, kolyvagin, moduli, morava, prime, selmer, shimura, varieties, weight","curves, forms, modular, shimura, abelian, genus, elliptic, conjecture, selmer, eichler, moduli, 3p, azy, cohomology, congruence, galois, ihara, jacobi, mathbb, moonshine, surfaces, torsion, varieties"
math,17,2010–2015,2015–2020,2010–2015 → 2015–2020,0.755276,0.244724,"curves, forms, modular, shimura, abelian, genus, elliptic, conjecture, selmer, eichler, moduli, 3p, azy, cohomology, congruence, galois, ihara, jacobi, mathbb, moonshine, surfaces, torsion, varieties","curves, forms, mathbb, modular, abelian, conjecture, selmer, elliptic, pp, shimura, automorphic, genus, varieties, 3p, adic, cp, eichler, hurwitz, iwasawa, periods, surfaces"
math,17,2015–2020,2020–2025,2015–2020 → 2020–2025,0.694853,0.305147,"curves, forms, mathbb, modular, abelian, conjecture, selmer, elliptic, pp, shimura, automorphic, genus, varieties, 3p, adic, cp, eichler, hurwitz, iwasawa, periods, surfaces","conjecture, curves, forms, mathbb, modular, selmer, shimura, abelian, elliptic, curve, varieties, adic, pp, cm, mathrm"
math,18,2000–2005,2005–2010,2000–2005 → 2005–2010,0.481327,0.518673,"galois, group, groups, ell, field, gal, newton, polygon, abelian, bala, carter, polygons, unipotent, bf, bg, classifying, drinfel, finite, hyperelliptic, mathbf, octahedral, pgl, reciprocity, reversing, symmetries, varieties, vigneras","finite, galois, group, groups, ell, goth, representations, characters, field, gg, ggg, mathbb, prime, varieties, abelian, bbb, boldsymbol, character, classifying, endomorphism, gf, la, mathbf, rcft, semiabelian, shalika, unipotent"
math,18,2005–2010,2010–2015,2005–2010 → 2010–2015,0.595756,0.404244,"finite, galois, group, groups, ell, goth, representations, characters, field, gg, ggg, mathbb, prime, varieties, abelian, bbb, boldsymbol, character, classifying, endomorphism, gf, la, mathbf, rcft, semiabelian, shalika, unipotent","galois, group, groups, field, representations, ell, mathbb, finite, varieties, ggg, mathbf, mathrm, algebraic, bbbk, bbf, bm, characters, gg, gl, irreducible, la, mathfrak, psl, unipotent"
math,18,2010–2015,2015–2020,2010–2015 → 2015–2020,0.794186,0.205814,"galois, group, groups, field, representations, ell, mathbb, finite, varieties, ggg, mathbf, mathrm, algebraic, bbbk, bbf, bm, characters, gg, gl, irreducible, la, mathfrak, psl, unipotent","galois, group, groups, mathbb, gg, representations, ell, gl, mathrm, unipotent, field, finite, pp, bm, check, mathbf, psl, varieties"
math,18,2015–2020,2020–2025,2015–2020 → 2020–2025,0.797895,0.202105,"galois, group, groups, mathbb, gg, representations, ell, gl, mathrm, unipotent, field, finite, pp, bm, check, mathbf, psl, varieties","galois, gg, group, groups, mathbb, mathrm, gl, pp, representations, ell, field, bf, finite, mathbf, operatorname, pgl, rm"
math,19,2000–2005,2005–2010,2000–2005 → 2005–2010,0.494074,0.505926,"group, surfaces, curves, surface, k3, moduli, ak, bbb, genus, covers, cubic, curve, restrained, space, aut, automorphism, bp, cornalba, danielewski, extremal, hyperelliptic, quadruple, ramification, smooth, tautological","curves, genus, surface, surfaces, group, moduli, birational, groups, hyperelliptic, k3, rational, bbz, bf, curve, bicanonical, bp, epw, plane, projective"
math,19,2005–2010,2010–2015,2005–2010 → 2010–2015,0.80101,0.19899,"curves, genus, surface, surfaces, group, moduli, birational, groups, hyperelliptic, k3, rational, bbz, bf, curve, bicanonical, bp, epw, plane, projective","curves, genus, group, surface, surfaces, k3, moduli, automorphism, hyperelliptic, groups, mathbb, mathcal, rational, automorphisms, birational, conic, gizatullin, hyperbolic, pezzo, pg, projective"
math,19,2010–2015,2015–2020,2010–2015 → 2015–2020,0.780557,0.219443,"curves, genus, group, surface, surfaces, k3, moduli, automorphism, hyperelliptic, groups, mathbb, mathcal, rational, automorphisms, birational, conic, gizatullin, hyperbolic, pezzo, pg, projective","curves, genus, group, mathbb, mathcal, surface, surfaces, moduli, 2g, curve, hyperelliptic, projective, automorphism, dh, k3, leqslant, overline, pezzo, rational"
math,19,2015–2020,2020–2025,2015–2020 → 2020–2025,0.76234,0.23766,"curves, genus, group, mathbb, mathcal, surface, surfaces, moduli, 2g, curve, hyperelliptic, projective, automorphism, dh, k3, leqslant, overline, pezzo, rational","curves, group, hyperelliptic, mathbb, mathcal, surface, surfaces, genus, k3, groups, mathrm, ell, leqslant, moduli, projective"
math,20,2000–2005,2005–2010,2000–2005 → 2005–2010,0.508643,0.491357,"random, density, dinger, discrepancy, drunkard, ids, integrated, lim, moderate, moving, potentials, schr, walk, aging, average, conservative, deviations, glauber, kawasaki, lpy, rate, sinai, spectral, time, to0","random, dinger, schr, density, estimates, big, brownian, conductances, decay, deviations, heat, ids, magnetic, operators, 2u, alloy, attractor, ax, cdot, degenerating, estimate, hardy, infty, integrated, kernel, moderate, motions, moving, qi, rate, spectral, time, walks, wegner"
math,20,2005–2010,2010–2015,2005–2010 → 2010–2015,0.557898,0.442102,"random, dinger, schr, density, estimates, big, brownian, conductances, decay, deviations, heat, ids, magnetic, operators, 2u, alloy, attractor, ax, cdot, degenerating, estimate, hardy, infty, integrated, kernel, moderate, motions, moving, qi, rate, spectral, time, walks, wegner","dinger, estimates, random, schr, operators, decay, density, erw, heat, infty, log, mathbb, big, conductances, delta, domains, frac, functions, half, korobov, measure, potentials, qi, saw, scaling, skellam, sle, states, time, walks, wepable"
math,20,2010–2015,2015–2020,2010–2015 → 2015–2020,0.686586,0.313414,"dinger, estimates, random, schr, operators, decay, density, erw, heat, infty, log, mathbb, big, conductances, delta, domains, frac, functions, half, korobov, measure, potentials, qi, saw, scaling, skellam, sle, states, time, walks, wepable","dinger, estimates, mathbb, random, schr, infty, frac, cdot, functions, log, potentials, ckn, cw, decay, equation, heat, int, kernel, le, measure, nabla, operators, wepable"
math,20,2015–2020,2020–2025,2015–2020 → 2020–2025,0.796952,0.203048,"dinger, estimates, mathbb, random, schr, infty, frac, cdot, functions, log, potentials, ckn, cw, decay, equation, heat, int, kernel, le, measure, nabla, operators, wepable","dinger, estimates, frac, mathbb, random, schr, equation, infty, potentials, decay, big, cdot, grazing, grushin, int, limit, log, measure, modulated, time"
math,21,2000–2005,2005–2010,2000–2005 → 2005–2010,0.458018,0.541982,"random, walk, walker, gessel, goe, hull, intersecting, measures, model, packing, past, speed, tilings, virag, angel, avoiding, aztec, ballistic, balls, benjamini, brownian, bus, car, deposition, fredholm, gaussian, grain, growth, limit, limiting, packed, process, regime, renyi, rhombus, saw, scenery, spatial, thermodynamic","random, walk, limit, processes, time, poisson, process, distribution, scenery, walker, amit, anan, boltzmann, bus, car, chaos, compound, deviations, environment, ergodic, goe, grain, hulls, loewner, mathbb, model, peliti, valleys"
math,21,2005–2010,2010–2015,2005–2010 → 2010–2015,0.558301,0.441699,"random, walk, limit, processes, time, poisson, process, distribution, scenery, walker, amit, anan, boltzmann, bus, car, chaos, compound, deviations, environment, ergodic, goe, grain, hulls, loewner, mathbb, model, peliti, valleys","distribution, limit, random, walk, process, poisson, processes, time, environment, mathbb, scaling, boltzmann, brownian, cactus, chaos, ergodic, exceedances, gaussian, gv, hyperbolic, infty, point, probability, radius, statistics, walks"
math,21,2010–2015,2015–2020,2010–2015 → 2015–2020,0.746608,0.253392,"distribution, limit, random, walk, process, poisson, processes, time, environment, mathbb, scaling, boltzmann, brownian, cactus, chaos, ergodic, exceedances, gaussian, gv, hyperbolic, infty, point, probability, radius, statistics, walks","distribution, limit, mathbb, process, random, walk, gaussian, processes, poisson, ell, mathbf, bike, brownian, convergence, dpps, probability, quenched, scaling, time"
math,21,2015–2020,2020–2025,2015–2020 → 2020–2025,0.807726,0.192274,"distribution, limit, mathbb, process, random, walk, gaussian, processes, poisson, ell, mathbf, bike, brownian, convergence, dpps, probability, quenched, scaling, time","distribution, gaussian, limit, mathbb, process, random, walk, processes, ell, walks, convergence, time, poisson, scaling, varepsilon"
math,22,2000–2005,2005–2010,2000–2005 → 2005–2010,0.779975,0.220025,"curvature, einstein, metric, metrics, kaehler, kahler, manifolds, ricci, dkp, flow, ew, hler, conformally, ij, lagrangian, mabuchi, overset, xd","curvature, einstein, flow, metrics, ricci, hler, kahler, manifolds, conformal, kaehler, metric, ij, manifold, overset"
math,22,2005–2010,2010–2015,2005–2010 → 2010–2015,0.849204,0.150796,"curvature, einstein, flow, metrics, ricci, hler, kahler, manifolds, conformal, kaehler, metric, ij, manifold, overset","curvature, einstein, flow, hler, manifolds, metrics, ricci, metric, kahler, riemannian, manifold, conformal, equations, solutions"
math,22,2010–2015,2015–2020,2010–2015 → 2015–2020,0.933788,0.066212,"curvature, einstein, flow, hler, manifolds, metrics, ricci, metric, kahler, riemannian, manifold, conformal, equations, solutions","curvature, einstein, flow, hler, manifolds, metrics, ricci, metric, riemannian, kahler, manifold, mathrm, scalar, su"
math,22,2015–2020,2020–2025,2015–2020 → 2020–2025,0.840197,0.159803,"curvature, einstein, flow, hler, manifolds, metrics, ricci, metric, riemannian, kahler, manifold, mathrm, scalar, su","curvature, einstein, hler, manifolds, metrics, ricci, conformal, flow, metric, riemannian, manifold, mathbb, soliton, su"
math,23,2000–2005,2005–2010,2000–2005 → 2005–2010,0.551704,0.448296,"algebra, lie, algebras, frak, superalgebra, superalgebras, enveloping, osp, schur, basis, ca, cal, kostant, presentation, amitsur, bar, basic, brackets, km, levitzki, mathfrak, su, truncated, uce","algebras, lie, superalgebra, superalgebras, algebra, osp, simple, mathfrak, brackets, frak, akivis, bar, bigwedge, cal, cartan, ceheisceheis, derivations, forms, hbox, mathbf, mathcal, ps, seaweed, subalgebras, supertrace, tilde"
math,23,2005–2010,2010–2015,2005–2010 → 2010–2015,0.742573,0.257427,"algebras, lie, superalgebra, superalgebras, algebra, osp, simple, mathfrak, brackets, frak, akivis, bar, bigwedge, cal, cartan, ceheisceheis, derivations, forms, hbox, mathbf, mathcal, ps, seaweed, subalgebras, supertrace, tilde","algebras, lie, superalgebra, superalgebras, algebra, derivations, mathfrak, chief, supergroup, braces, cheng, cocycle, dimensions, graded, hbox, kac, mathbf, modules, multiloop, osp, otimes, overrightarrow, poincare, rtlsgs, simple, subalgebras, super, superbialgebras, supergroups, widehat"
math,23,2010–2015,2015–2020,2010–2015 → 2015–2020,0.589451,0.410549,"algebras, lie, superalgebra, superalgebras, algebra, derivations, mathfrak, chief, supergroup, braces, cheng, cocycle, dimensions, graded, hbox, kac, mathbf, modules, multiloop, osp, otimes, overrightarrow, poincare, rtlsgs, simple, subalgebras, super, superbialgebras, supergroups, widehat","algebra, algebras, lie, mathfrak, superalgebra, superalgebras, osp, subalgebras, derivations, frak, graded, hat, chief, coclosed, gradings, mathbf, mathcal, modules, oplus, pe, super, widehat"
math,23,2015–2020,2020–2025,2015–2020 → 2020–2025,0.835533,0.164467,"algebra, algebras, lie, mathfrak, superalgebra, superalgebras, osp, subalgebras, derivations, frak, graded, hat, chief, coclosed, gradings, mathbf, mathcal, modules, oplus, pe, super, widehat","algebra, algebras, lie, mathfrak, superalgebra, superalgebras, osp, gl, mathcal, frak, hom, mathrm, modules, pe, pseudoforms, sfp, sl, subalgebra, super, supersymmetric"
math,24,2000–2005,2005–2010,2000–2005 → 2005–2010,0.337513,0.662487,"kodaira, projective, complex, dimension, bundles, hodge, holomorphic, bbb, bundle, cohomology, dominable, fibre, smooth, surfaces, bold, cc, cic, curves, degeneration, families, fibration, jet, kbm, linkage, manifolds, multiplicity, polar, sheaf, splice, subextremal, viehweg","hodge, cohomology, kodaira, bundle, manifolds, projective, varieties, algebraic, curves, lefschetz, yy, adot, analytique, bbb, bundles, cic, complex, dimension, fiber, fibrations, generic, hler, holomorphic, irreductible, k3, kuga, kummer, multiplicity, smooth, smoothings, splice, stein, subextremal, surfaces, transcendental, variety"
math,24,2005–2010,2010–2015,2005–2010 → 2010–2015,0.56893,0.43107,"hodge, cohomology, kodaira, bundle, manifolds, projective, varieties, algebraic, curves, lefschetz, yy, adot, analytique, bbb, bundles, cic, complex, dimension, fiber, fibrations, generic, hler, holomorphic, irreductible, k3, kuga, kummer, multiplicity, smooth, smoothings, splice, stein, subextremal, surfaces, transcendental, variety","cohomology, hodge, holomorphic, bundle, complex, kodaira, manifold, manifolds, projective, hler, bundles, hypersurfaces, singularities, adot, calabi, chern, ekedahl, lefschetz, mbm, milnor, trisymplectic, vanishing, witt"
math,24,2010–2015,2015–2020,2010–2015 → 2015–2020,0.621572,0.378428,"cohomology, hodge, holomorphic, bundle, complex, kodaira, manifold, manifolds, projective, hler, bundles, hypersurfaces, singularities, adot, calabi, chern, ekedahl, lefschetz, mbm, milnor, trisymplectic, vanishing, witt","bundle, cohomology, complex, hodge, holomorphic, manifolds, projective, varieties, bundles, singularities, manifold, bar, check, dimension, hler, hypersurfaces, kahler, mathbb, milnor, smooth"
math,24,2015–2020,2020–2025,2015–2020 → 2020–2025,0.464775,0.535225,"bundle, cohomology, complex, hodge, holomorphic, manifolds, projective, varieties, bundles, singularities, manifold, bar, check, dimension, hler, hypersurfaces, kahler, mathbb, milnor, smooth","hodge, holomorphic, varieties, cohomology, kodaira, bundles, hler, complex, k3, projective, singularities, manifold, manifolds, smooth, astheno, bundle, curves, dimension, vaisman, xx"
math,25,2000–2005,2005–2010,2000–2005 → 2005–2010,0.321183,0.678817,"hyperbolic, metric, geodesics, valuation, boundary, dr, geodesic, homology, punctured, tori, hyperbolicity, lamination, mu, teich, teichmueller, associates, esf, gromov, im, ller, norm, rth, simple, surface, teichm, teichmuller, tits, torus","boundary, geodesic, hyperbolic, ller, teichm, teichmuller, geodesics, surfaces, lamination, siegel, surface, thurston, bicycle, esf, grafting, holomorphic, laminations, lengthens, metric, petersson, rth, space, teichmueller, theorem, weil"
math,25,2005–2010,2010–2015,2005–2010 → 2010–2015,0.511472,0.488528,"boundary, geodesic, hyperbolic, ller, teichm, teichmuller, geodesics, surfaces, lamination, siegel, surface, thurston, bicycle, esf, grafting, holomorphic, laminations, lengthens, metric, petersson, rth, space, teichmueller, theorem, weil","hyperbolic, ller, teichm, geodesic, metric, petersson, space, teichmuller, geodesics, surfaces, boundary, ls, weil, bdd, fenchel, grafting, laminations, length, quasiconformal, systole, thurston"
math,25,2010–2015,2015–2020,2010–2015 → 2015–2020,0.599227,0.400773,"hyperbolic, ller, teichm, geodesic, metric, petersson, space, teichmuller, geodesics, surfaces, boundary, ls, weil, bdd, fenchel, grafting, laminations, length, quasiconformal, systole, thurston","boundary, hyperbolic, ller, metric, teichm, geodesic, geodesics, laminations, mathbb, space, surfaces, varphi, bdd, convex, mc, surface, teichmuller, thurston, visual, volume"
math,25,2015–2020,2020–2025,2015–2020 → 2020–2025,0.77233,0.22767,"boundary, hyperbolic, ller, metric, teichm, geodesic, geodesics, laminations, mathbb, space, surfaces, varphi, bdd, convex, mc, surface, teichmuller, thurston, visual, volume","boundary, geodesic, hyperbolic, ller, metric, teichm, surfaces, geodesics, mathbb, thurston, qg, convex, geod, laminations, maps, mathcal, measured, partial, space, varphi"
math,26,2000–2005,2005–2010,2000–2005 → 2005–2010,0.393475,0.606525,"walks, random, probability, walk, computing, gnrn, lambda, metastable, rates, stationary, time, undecidable, walker, chaos, composition, deviation, displacement, distribution, environment, erased, exit, exp, goe, graph, kth, lyapunov, lyopem, markov, multiplexed, removeable, return, self, semistandard, state, structures, walkers","markov, random, walk, walks, environment, chain, time, chains, composition, hat, process, recurrence, rotor, structures, chips, directed, erased, exp, gnrn, loop, probability, propp, removeable, self, stationary, transient"
math,26,2005–2010,2010–2015,2005–2010 → 2010–2015,0.511432,0.488568,"markov, random, walk, walks, environment, chain, time, chains, composition, hat, process, recurrence, rotor, structures, chips, directed, erased, exp, gnrn, loop, probability, propp, removeable, self, stationary, transient","chains, markov, random, time, walk, walks, probability, distribution, graph, graphs, chain, conlon, cutoff, environment, hitting, kemeny, mathbb, mother, processes, record, reinforced, reversibility, rotor, tempered"
math,26,2010–2015,2015–2020,2010–2015 → 2015–2020,0.889836,0.110164,"chains, markov, random, time, walk, walks, probability, distribution, graph, graphs, chain, conlon, cutoff, environment, hitting, kemeny, mathbb, mother, processes, record, reinforced, reversibility, rotor, tempered","chains, markov, random, time, walk, walks, process, probability, chain, graphs, environment, graph, branching, cutoff, extinction, meander, processes"
math,26,2015–2020,2020–2025,2015–2020 → 2020–2025,0.702954,0.297046,"chains, markov, random, time, walk, walks, process, probability, chain, graphs, environment, graph, branching, cutoff, extinction, meander, processes","markov, random, time, walk, walks, graphs, process, chain, probability, chains, graph, mathbb, mixing, processes, ell, environment, meander, rcrs"
math,27,2000–2005,2005–2010,2000–2005 → 2005–2010,0.286597,0.713403,"macaulay, cohen, fa, gamma, kappa, module, popescu, rees, ring, rings, scr, aleph, algebras, eisenbud, gorenstein, macaulayfication, modules, resolution, schreyer, spec, algebra, buchsbaum, cd, commutative, exterior, r1mf, singularities, wehrung","gorenstein, module, modules, ring, macaulay, rings, cohen, algebras, biss, ext, fa, rm, tilting, auslander, bbbk, category, hereditary, lexsegment, noetherian, r1mf, resolution, rr"
math,27,2005–2010,2010–2015,2005–2010 → 2010–2015,0.623605,0.376395,"gorenstein, module, modules, ring, macaulay, rings, cohen, algebras, biss, ext, fa, rm, tilting, auslander, bbbk, category, hereditary, lexsegment, noetherian, r1mf, resolution, rr","module, modules, ring, rings, cohen, gorenstein, macaulay, rr, fa, algebras, category, commutative, depth, finitely, fm, injective, projective, py, rickart, tilting"
math,27,2010–2015,2015–2020,2010–2015 → 2015–2020,0.528203,0.471797,"module, modules, ring, rings, cohen, gorenstein, macaulay, rr, fa, algebras, category, commutative, depth, finitely, fm, injective, projective, py, rickart, tilting","cohen, gorenstein, macaulay, modules, ring, rings, module, rr, mathfrak, operatorname, commutative, fa, finitely, frak, injective, mathcal, mathrm, mod, tilting"
math,27,2015–2020,2020–2025,2015–2020 → 2020–2025,0.56574,0.43426,"cohen, gorenstein, macaulay, modules, ring, rings, module, rr, mathfrak, operatorname, commutative, fa, finitely, frak, injective, mathcal, mathrm, mod, tilting","gorenstein, modules, ring, rings, mathcal, mathfrak, rr, mathrm, module, macaulay, noetherian, cohen, ext, injective, mod, rm, ss"
math,28,2000–2005,2005–2010,2000–2005 → 2005–2010,0.07847,0.92153,"combustion, computational, fd, interpolations, numeric, pdes, schema, coarse, contours, differences, displayed, fine, flow, integrated, level, mesh, navier, numerical, richtmyer, solution, stokes, stream, wrong","discretization, numerical, correction, pressure, time, barotropic, compressible, navier, scheme, solution, stokes, viscoplasticity, accuracy, cfd, combustion, computational, error, fd, fluid, incompressibility, interpolations, numeric, pdes, posteriori, richtmyer, schema, schemes, stability, taylor, unconditionnally, wrong"
math,28,2005–2010,2010–2015,2005–2010 → 2010–2015,0.312848,0.687152,"discretization, numerical, correction, pressure, time, barotropic, compressible, navier, scheme, solution, stokes, viscoplasticity, accuracy, cfd, combustion, computational, error, fd, fluid, incompressibility, interpolations, numeric, pdes, posteriori, richtmyer, schema, schemes, stability, taylor, unconditionnally, wrong","error, numerical, time, schemes, galerkin, discretizations, equations, mesh, methods, stokes, accuracy, discretization, order, sbp, element, finite, fluid, jet, method, navier, posteriori, quadrature, scheme, viscoplasticity"
math,28,2010–2015,2015–2020,2010–2015 → 2015–2020,0.633243,0.366757,"error, numerical, time, schemes, galerkin, discretizations, equations, mesh, methods, stokes, accuracy, discretization, order, sbp, element, finite, fluid, jet, method, navier, posteriori, quadrature, scheme, viscoplasticity","error, mesh, method, numerical, methods, order, time, accuracy, adaptive, equations, galerkin, stokes, discretization, element, discontinuous, schemes"
math,28,2015–2020,2020–2025,2015–2020 → 2020–2025,0.906698,0.093302,"error, mesh, method, numerical, methods, order, time, accuracy, adaptive, equations, galerkin, stokes, discretization, element, discontinuous, schemes","error, mesh, method, methods, numerical, order, time, galerkin, schemes, discretization, accuracy, convergence, discontinuous, element"
math,29,2000–2005,2005–2010,2000–2005 → 2005–2010,0.282078,0.717922,"powers, primes, rieman, prime, sum, avoids, formed, log, pdf, regions, replace, calculations, integers, le, liminf, modulo, nn, primality, progressions, unlike, xy","log, prime, primes, gaps, le, progressions, frac, lcm, leq, primality, 2r, arithmetic, c1, coprime, factoring, ga, gallagher, goldston, integers, kg, liminf, ln, loglogx, logx, modulo, numbers, pintz, powers, prod, pseudosquares, rieman, robin, rsa, yildirim, zeta"
math,29,2005–2010,2010–2015,2005–2010 → 2010–2015,0.731439,0.268561,"log, prime, primes, gaps, le, progressions, frac, lcm, leq, primality, 2r, arithmetic, c1, coprime, factoring, ga, gallagher, goldston, integers, kg, liminf, ln, loglogx, logx, modulo, numbers, pintz, powers, prod, pseudosquares, rieman, robin, rsa, yildirim, zeta","log, prime, primes, frac, gaps, function, le, sieve, sopfr, gallagher, leq, numbers, 2dt, bigl, bigr, c1, carmichael, ga, int, lfloor, loglogx, logx, number, rfloor, sqrt, tfrac, vfi, zsigmondy"
math,29,2010–2015,2015–2020,2010–2015 → 2015–2020,0.572403,0.427597,"log, prime, primes, frac, gaps, function, le, sieve, sopfr, gallagher, leq, numbers, 2dt, bigl, bigr, c1, carmichael, ga, int, lfloor, loglogx, logx, number, rfloor, sqrt, tfrac, vfi, zsigmondy","frac, log, prime, primes, le, leq, number, numbers, ell, function, lfloor, arithmetic, geq, left, ll, progressions, rfloor, right, sieve, sqrt, sum, totients, zsigmondy"
math,29,2015–2020,2020–2025,2015–2020 → 2020–2025,0.757947,0.242053,"frac, log, prime, primes, le, leq, number, numbers, ell, function, lfloor, arithmetic, geq, left, ll, progressions, rfloor, right, sieve, sqrt, sum, totients, zsigmondy","frac, le, leq, log, prime, primes, number, sum, function, numbers, align, big, ell, left, lfloor, pm, right, sieve, sqrt"
math,30,2000–2005,2005–2010,2000–2005 → 2005–2010,0.265417,0.734583,"chains, coagulation, coalescent, fragmentation, fragmentations, invariant, measures, probability, process, processes, random, repetitions, sampled, twice, bertoin, branching, discretization, locus, markov, merging, offspring, parts, population, selected, time, tree","branching, process, random, coalescent, population, processes, fragmentation, galton, fragmentations, offspring, tree, trees, watson, alleles, cell, distribution, forest, individuals, lushnikov, markov, neutral, parasites, speciation, time"
math,30,2005–2010,2010–2015,2005–2010 → 2010–2015,0.653156,0.346844,"branching, process, random, coalescent, population, processes, fragmentation, galton, fragmentations, offspring, tree, trees, watson, alleles, cell, distribution, forest, individuals, lushnikov, markov, neutral, parasites, speciation, time","branching, individuals, population, process, processes, random, coalescent, time, coalescents, galton, particles, trait, alleles, distribution, fragmentation, immigration, patch, populations, trees, watson"
