subject,word,category,span,total_years_present,span_start,total_years,coverage_pct,total_topic_hits,avg_topics_when_present,topic_counts_per_year,presence
math,free,stable,25,25,2001,26,96.2,46,1.84,"[0, 3, 1, 2, 1, 1, 3, 1, 4, 2, 1, 1, 2, 4, 1, 2, 1, 1, 3, 2, 2, 2, 1, 2, 1, 2]",·█████████████████████████
math,type,stable,7,14,2012,26,53.8,16,1.14,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 2, 1, 1, 1, 0, 2, 1, 0, 0, 1, 1]",··█····█·█··███████·██··██
math,local,stable,15,20,2006,26,76.9,23,1.15,"[1, 0, 0, 0, 0, 0, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 0, 2, 1, 1, 1]",█·····███████████████·████
math,finite,stable,22,23,2004,26,88.5,46,2.0,"[0, 0, 1, 0, 2, 2, 2, 3, 1, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",··█·██████████████████████
math,consider,stable,0,0,-1,26,0.0,0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",··························
math,generalized,stable,1,3,2011,26,11.5,3,1.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",···········█···········█·█
math,matrix,stable,24,25,2002,26,96.2,76,3.04,"[2, 0, 1, 1, 2, 1, 3, 3, 3, 5, 3, 4, 4, 3, 3, 3, 4, 3, 4, 3, 3, 3, 4, 4, 3, 4]",█·████████████████████████
math,algebra,decaying,26,26,2000,26,100.0,187,7.19,"[5, 6, 6, 7, 6, 10, 5, 8, 9, 8, 7, 8, 8, 7, 8, 8, 10, 7, 6, 7, 7, 6, 5, 8, 8, 7]",██████████████████████████
math,algebras,decaying,26,26,2000,26,100.0,176,6.77,"[5, 4, 6, 9, 7, 6, 7, 9, 8, 7, 8, 7, 6, 7, 7, 6, 7, 8, 6, 7, 6, 7, 7, 6, 7, 6]",██████████████████████████
math,group,decaying,26,26,2000,26,100.0,105,4.04,"[3, 4, 3, 3, 3, 4, 4, 5, 4, 4, 4, 4, 4, 4, 3, 5, 5, 4, 4, 5, 5, 4, 4, 4, 5, 4]",██████████████████████████
math,manifolds,decaying,26,26,2000,26,100.0,122,4.69,"[4, 4, 6, 6, 4, 5, 6, 3, 2, 5, 3, 2, 3, 6, 5, 6, 5, 4, 5, 5, 5, 6, 5, 6, 6, 5]",██████████████████████████
math,lie,decaying,26,26,2000,26,100.0,106,4.08,"[4, 3, 3, 5, 3, 4, 4, 5, 4, 4, 4, 4, 5, 4, 3, 5, 4, 4, 4, 4, 4, 4, 5, 4, 5, 4]",██████████████████████████
math,quantum,decaying,26,26,2000,26,100.0,113,4.35,"[5, 5, 4, 5, 5, 6, 4, 5, 5, 4, 3, 6, 3, 6, 4, 3, 4, 4, 4, 3, 4, 5, 3, 3, 4, 6]",██████████████████████████
math,groups,decaying,26,26,2000,26,100.0,84,3.23,"[1, 2, 1, 3, 4, 3, 4, 3, 4, 3, 4, 4, 3, 3, 3, 3, 3, 3, 4, 4, 4, 3, 3, 4, 4, 4]",██████████████████████████
math,cohomology,decaying,26,26,2000,26,100.0,53,2.04,"[1, 2, 3, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 1, 3, 3, 2, 2]",██████████████████████████
math,theory,decaying,12,24,2014,26,92.3,46,1.92,"[2, 1, 2, 1, 1, 1, 0, 3, 1, 2, 2, 1, 3, 0, 3, 3, 1, 1, 2, 1, 2, 3, 3, 3, 2, 2]",██████·██████·████████████
math,space,decaying,26,26,2000,26,100.0,82,3.15,"[3, 2, 3, 2, 3, 4, 4, 2, 2, 5, 5, 2, 4, 4, 5, 3, 4, 3, 2, 4, 3, 3, 4, 2, 2, 2]",██████████████████████████
math,manifold,decaying,24,25,2002,26,96.2,66,2.64,"[3, 0, 2, 2, 3, 2, 2, 4, 1, 3, 2, 4, 2, 2, 2, 3, 3, 3, 3, 3, 2, 4, 3, 3, 2, 3]",█·████████████████████████
math,complex,decaying,8,9,2003,26,34.6,11,1.22,"[0, 0, 0, 1, 1, 1, 2, 2, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",···████████···█···········
math,symplectic,decaying,26,26,2000,26,100.0,52,2.0,"[2, 2, 3, 2, 2, 2, 1, 2, 2, 2, 1, 2, 1, 2, 1, 3, 2, 1, 3, 2, 2, 2, 2, 3, 3, 2]",██████████████████████████
math,let,decaying,4,5,2000,26,19.2,5,1.0,"[1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",████·█····················
math,invariants,decaying,26,26,2000,26,100.0,56,2.15,"[2, 2, 2, 2, 2, 2, 2, 2, 3, 1, 2, 2, 2, 3, 2, 2, 2, 2, 2, 3, 2, 3, 2, 2, 3, 2]",██████████████████████████
math,projective,decaying,16,24,2010,26,92.3,30,1.25,"[1, 1, 2, 0, 2, 1, 1, 2, 1, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1]",███·█████·████████████████
math,hopf,decaying,26,26,2000,26,100.0,34,1.31,"[1, 1, 2, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1]",██████████████████████████
math,algebraic,decaying,4,11,2015,26,42.3,11,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0]",·█······█···██·████··██·█·
math,surfaces,decaying,26,26,2000,26,100.0,66,2.54,"[2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 3, 2, 2, 3, 3, 3, 3, 4, 2, 3, 2, 2, 3, 3, 3, 4]",██████████████████████████
math,moduli,decaying,26,26,2000,26,100.0,39,1.5,"[1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 3, 1, 2, 3, 1, 2, 1, 2, 2, 2, 1, 1, 1]",██████████████████████████
