subject,word,category,span,total_years_present,span_start,total_years,coverage_pct,total_topic_hits,avg_topics_when_present,topic_counts_per_year,presence
physics,experimental,stable,1,1,2007,26,3.8,1,1.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",·······█··················
physics,magnetic,stable,26,26,2000,26,100.0,238,9.15,"[7, 4, 5, 7, 5, 4, 11, 7, 7, 8, 12, 11, 10, 8, 10, 9, 14, 10, 11, 9, 13, 10, 11, 11, 11, 13]",██████████████████████████
physics,light,stable,26,26,2000,26,100.0,155,5.96,"[3, 2, 1, 1, 2, 2, 3, 3, 4, 5, 4, 4, 4, 7, 7, 6, 10, 10, 10, 8, 8, 12, 10, 8, 10, 11]",██████████████████████████
physics,plasma,stable,26,26,2000,26,100.0,220,8.46,"[6, 6, 5, 5, 8, 8, 9, 5, 7, 6, 9, 11, 10, 9, 11, 8, 8, 10, 9, 9, 10, 10, 11, 9, 12, 9]",██████████████████████████
physics,electron,stable,26,26,2000,26,100.0,301,11.58,"[5, 5, 8, 5, 10, 9, 14, 7, 8, 8, 10, 10, 12, 13, 15, 19, 16, 13, 19, 13, 13, 13, 13, 13, 16, 14]",██████████████████████████
physics,new,stable,1,2,2003,26,7.7,3,1.5,"[0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",···█·█····················
physics,shown,decaying,0,0,-1,26,0.0,0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",··························
physics,theory,decaying,26,26,2000,26,100.0,84,3.23,"[1, 5, 1, 3, 3, 2, 3, 1, 3, 4, 2, 6, 4, 4, 4, 3, 4, 2, 4, 4, 3, 3, 3, 5, 5, 2]",██████████████████████████
physics,relativity,decaying,26,26,2000,26,100.0,63,2.42,"[4, 3, 2, 3, 4, 2, 3, 3, 1, 3, 2, 2, 2, 3, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2]",██████████████████████████
physics,relativistic,decaying,26,26,2000,26,100.0,101,3.88,"[4, 5, 1, 7, 5, 3, 5, 2, 4, 4, 4, 3, 3, 3, 6, 3, 6, 6, 5, 3, 4, 4, 2, 4, 3, 2]",██████████████████████████
physics,atoms,decaying,26,26,2000,26,100.0,120,4.62,"[2, 4, 7, 8, 5, 5, 5, 5, 7, 7, 6, 4, 3, 4, 5, 4, 6, 7, 3, 4, 4, 4, 3, 2, 4, 2]",██████████████████████████
physics,discussed,decaying,0,0,-1,26,0.0,0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",··························
physics,equation,decaying,26,26,2000,26,100.0,85,3.27,"[1, 5, 1, 3, 2, 4, 7, 3, 1, 2, 4, 4, 3, 5, 3, 4, 4, 3, 4, 4, 4, 3, 2, 4, 3, 2]",██████████████████████████
physics,beam,decaying,26,26,2000,26,100.0,189,7.27,"[6, 6, 4, 4, 6, 5, 8, 2, 7, 4, 7, 5, 9, 9, 10, 8, 7, 12, 9, 7, 9, 9, 8, 9, 9, 10]",██████████████████████████
physics,presented,decaying,1,1,2000,26,3.8,1,1.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",█·························
physics,clusters,decaying,26,26,2000,26,100.0,31,1.19,"[2, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",██████████████████████████
physics,equations,decaying,26,26,2000,26,100.0,104,4.0,"[3, 4, 4, 1, 3, 4, 3, 3, 5, 5, 5, 3, 2, 4, 4, 6, 4, 4, 4, 5, 6, 3, 5, 5, 5, 4]",██████████████████████████
physics,law,decaying,8,19,2000,26,73.1,26,1.37,"[1, 4, 1, 1, 2, 1, 1, 1, 0, 1, 1, 1, 2, 1, 3, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0]",████████·████████·██··█···
physics,lorentz,decaying,13,20,2005,26,76.9,26,1.3,"[2, 2, 0, 1, 0, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 0, 0, 2, 1, 1, 0, 0, 1]",██·█·█████████████··███··█
physics,special,decaying,6,18,2011,26,69.2,18,1.0,"[1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1]",███··█████·██████·██····██
physics,gravitational,decaying,26,26,2000,26,100.0,106,4.08,"[4, 5, 4, 4, 2, 5, 4, 3, 4, 5, 5, 1, 6, 2, 6, 3, 6, 5, 5, 4, 3, 4, 4, 4, 3, 5]",██████████████████████████
physics,dna,decaying,26,26,2000,26,100.0,49,1.88,"[1, 1, 2, 3, 2, 2, 2, 3, 4, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 1, 2, 1, 1]",██████████████████████████
physics,linac,decaying,4,16,2012,26,61.5,19,1.19,"[4, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1]",█·█···██·█··████·████·██·█
physics,atom,decaying,26,26,2000,26,100.0,98,3.77,"[3, 3, 4, 4, 2, 4, 4, 4, 4, 4, 3, 4, 6, 3, 3, 4, 6, 3, 3, 4, 3, 4, 5, 3, 5, 3]",██████████████████████████
physics,radiation,decaying,19,25,2007,26,96.2,84,3.36,"[3, 2, 7, 5, 4, 4, 0, 2, 1, 1, 4, 7, 1, 2, 4, 4, 4, 4, 3, 3, 2, 3, 2, 4, 5, 3]",██████·███████████████████
physics,simple,decaying,0,0,-1,26,0.0,0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",··························
