subject,topic_id,avg_yoy_sim,min_yoy_sim,avg_yoy_drift,max_single_jump
physics,0,0.384,0.1,0.616,0.9
physics,1,0.2733333333333333,0.0,0.7266666666666667,1.0
physics,2,0.276,0.0,0.7240000000000001,1.0
physics,3,0.3,0.0,0.7,1.0
physics,4,0.488,0.0,0.512,1.0
physics,5,0.32,0.0,0.6799999999999999,1.0
physics,6,0.24,0.1,0.76,0.9
physics,7,0.0782608695652174,0.0,0.9217391304347826,1.0
physics,8,0.16666666666666666,0.0,0.8333333333333334,1.0
physics,9,0.10833333333333334,0.0,0.8916666666666666,1.0
physics,10,0.3,0.0,0.7000000000000001,1.0
physics,11,0.33125,0.1,0.66875,0.9
physics,12,0.20869565217391303,0.0,0.7913043478260869,1.0
physics,13,0.44799999999999995,0.0,0.5519999999999999,1.0
physics,14,0.33913043478260874,0.0,0.6608695652173913,1.0
physics,15,0.324,0.1,0.6759999999999999,0.9
physics,16,0.38799999999999996,0.0,0.612,1.0
physics,17,0.395,0.1,0.605,0.9
physics,18,0.196,0.0,0.804,1.0
physics,19,0.26956521739130435,0.0,0.7304347826086957,1.0
physics,20,0.228,0.0,0.772,1.0
physics,21,0.23181818181818184,0.0,0.7681818181818181,1.0
physics,22,0.5473684210526316,0.0,0.4526315789473684,1.0
physics,23,0.04,0.0,0.96,1.0
physics,24,0.28800000000000003,0.0,0.7120000000000001,1.0
physics,25,0.3263157894736842,0.0,0.6736842105263158,1.0
physics,26,0.21904761904761902,0.0,0.7809523809523808,1.0
physics,27,0.16499999999999998,0.0,0.835,1.0
physics,28,0.48,0.2,0.52,0.8
physics,29,0.43913043478260866,0.1,0.5608695652173913,0.9
physics,30,0.08,0.0,0.92,1.0
physics,31,0.42666666666666664,0.0,0.5733333333333334,1.0
physics,32,0.3318181818181818,0.1,0.6681818181818182,0.9
physics,33,0.5272727272727272,0.1,0.4727272727272727,0.9
physics,34,0.4,0.0,0.6,1.0
physics,35,0.6227272727272727,0.0,0.3772727272727273,1.0
physics,36,0.23333333333333334,0.0,0.7666666666666667,1.0
physics,37,0.13043478260869565,0.0,0.8695652173913043,1.0
physics,38,0.1761904761904762,0.0,0.8238095238095239,1.0
physics,39,0.28695652173913044,0.0,0.7130434782608696,1.0
physics,40,0.516,0.1,0.484,0.9
physics,41,0.3130434782608696,0.0,0.6869565217391305,1.0
physics,42,0.36666666666666664,0.2,0.6333333333333333,0.8
physics,43,0.2736842105263158,0.0,0.7263157894736842,1.0
physics,44,0.3368421052631579,0.0,0.6631578947368421,1.0
physics,45,0.11904761904761904,0.0,0.8809523809523809,1.0
physics,46,0.1952380952380952,0.0,0.8047619047619047,1.0
physics,47,0.256,0.0,0.7440000000000001,1.0
physics,48,0.4954545454545455,0.0,0.5045454545454545,1.0
physics,49,0.36,0.0,0.64,1.0
physics,50,0.36,0.0,0.64,1.0
physics,51,0.18095238095238095,0.0,0.819047619047619,1.0
physics,52,0.46,0.1,0.5399999999999999,0.9
physics,53,0.23000000000000004,0.0,0.77,1.0
physics,54,0.41764705882352937,0.3,0.5823529411764706,0.7
physics,55,0.21666666666666667,0.0,0.7833333333333333,1.0
physics,56,0.525,0.2,0.475,0.8
physics,57,0.24285714285714283,0.0,0.7571428571428571,1.0
physics,58,0.4555555555555555,0.0,0.5444444444444445,1.0
physics,59,0.1318181818181818,0.0,0.8681818181818183,1.0
physics,60,0.44799999999999995,0.2,0.552,0.8
physics,61,0.2782608695652174,0.0,0.7217391304347827,1.0
physics,62,0.38799999999999996,0.0,0.612,1.0
physics,63,0.35625,0.1,0.64375,0.9
physics,64,0.32083333333333336,0.0,0.6791666666666667,1.0
physics,65,0.23043478260869565,0.0,0.7695652173913043,1.0
physics,66,0.21600000000000003,0.0,0.784,1.0
physics,67,0.364,0.0,0.636,1.0
physics,68,0.256,0.0,0.7440000000000001,1.0
physics,69,0.41739130434782606,0.0,0.5826086956521739,1.0
physics,70,0.17500000000000002,0.0,0.825,1.0
physics,71,0.40476190476190477,0.1,0.5952380952380952,0.9
