subject,topic_id,avg_yoy_sim,min_yoy_sim,avg_yoy_drift,max_single_jump
cs,0,0.33886775999999996,0.003874,0.66113224,0.996126
cs,1,0.39449912,0.235416,0.60550088,0.764584
cs,2,0.32247608333333333,0.063416,0.6775239166666668,0.936584
cs,3,0.25030215,0.0,0.74969785,1.0
cs,4,0.30323932,0.112812,0.69676068,0.887188
cs,5,0.3207382631578947,0.0,0.6792617368421052,1.0
cs,6,0.191372375,0.0,0.8086276250000001,1.0
cs,7,0.33077853333333335,0.003874,0.6692214666666666,0.996126
cs,8,0.49790140000000005,0.198833,0.5020986,0.801167
cs,9,0.16061636,0.0,0.8393836399999999,1.0
cs,10,0.22998152631578947,0.0,0.7700184736842105,1.0
cs,11,0.36177638461538464,0.029272,0.6382236153846155,0.970728
cs,12,0.3422863333333333,0.0,0.6577136666666666,1.0
cs,13,0.3678507619047619,0.085009,0.632149238095238,0.914991
cs,14,0.378039375,0.0,0.621960625,1.0
cs,15,0.15583962499999998,0.0,0.844160375,1.0
cs,16,0.14720535294117648,0.0,0.8527946470588235,1.0
cs,17,0.26522032,0.0,0.73477968,1.0
cs,18,0.33961066666666667,0.282658,0.6603893333333334,0.717342
cs,19,0.2898806428571429,0.0,0.7101193571428571,1.0
cs,20,0.223068375,0.0,0.776931625,1.0
cs,21,0.26811358823529413,0.0,0.7318864117647059,1.0
cs,22,0.3055926153846154,0.0,0.6944073846153846,1.0
cs,23,0.33511853846153844,0.0,0.6648814615384615,1.0
cs,24,0.2509883333333333,0.0,0.7490116666666666,1.0
cs,25,0.3207422,0.0,0.6792578,1.0
cs,26,0.26943893750000003,0.0,0.7305610625,1.0
cs,27,0.11755499999999999,0.0,0.8824449999999999,1.0
cs,28,0.3796697142857143,0.0,0.6203302857142857,1.0
cs,29,0.1588977727272727,0.0,0.8411022272727273,1.0
cs,30,0.29186644444444443,0.0,0.7081335555555556,1.0
cs,31,0.3851534705882353,0.105052,0.6148465294117648,0.894948
cs,32,0.2828129090909091,0.0,0.7171870909090909,1.0
cs,33,0.3101609375,0.0,0.6898390625,1.0
cs,34,0.3158781875,0.022228,0.6841218125,0.977772
cs,35,0.22865844,0.0,0.7713415600000001,1.0
cs,36,0.11905431999999999,0.0,0.88094568,1.0
cs,37,0.26589135294117644,0.0,0.7341086470588235,1.0
cs,38,0.19228314285714285,0.0,0.807716857142857,1.0
cs,39,0.1702933,0.0,0.8297067,1.0
cs,40,0.26592023076923077,0.0,0.7340797692307692,1.0
cs,41,0.3807785294117647,0.0,0.6192214705882353,1.0
cs,42,0.10564064285714285,0.0,0.8943593571428572,1.0
cs,43,0.2368008823529412,0.0,0.7631991176470588,1.0
cs,44,0.16814944,0.0,0.83185056,1.0
cs,45,0.36758285714285716,0.090416,0.6324171428571429,0.909584
cs,46,0.17368555555555554,0.0,0.8263144444444445,1.0
cs,47,0.2652355263157895,0.0,0.7347644736842106,1.0
cs,48,0.33522630769230766,0.0,0.6647736923076923,1.0
cs,49,0.21817041666666667,0.0,0.7818295833333333,1.0
cs,50,0.3407988571428571,0.0,0.6592011428571428,1.0
cs,51,0.36559345454545455,0.0,0.6344065454545454,1.0
cs,52,0.20911857142857143,0.049066,0.7908814285714286,0.950934
cs,53,0.3803354,0.099074,0.6196646,0.900926
