subject,topic_id,window_from,window_to,rbo_sim,endpoint_drift,n_words_first,n_words_last,n_kept,n_removed,n_added,pct_kept,words_first,words_last,words_kept,words_added,words_removed
cs,13,2000–2005,2020–2025,0.148611,0.851389,16,25,5,11,20,31.25,"capacity, channels, fading, transmit, antenna, antennas, channel, mimo, orthogonal, psk, qstbc, receiver, snr, textnormal, transmitter, trellis","channel, mimo, massive, otfs, precoding, antenna, noma, cell, downlink, interference, modulation, multiple, ofdm, pilot, power, rsma, afdm, chirp, mmimo, multiplexing, oam, oddm, orthogonal, slp, transmit","antenna, channel, mimo, orthogonal, transmit","afdm, cell, chirp, downlink, interference, massive, mmimo, modulation, multiple, multiplexing, noma, oam, oddm, ofdm, otfs, pilot, power, precoding, rsma, slp","antennas, capacity, channels, fading, psk, qstbc, receiver, snr, textnormal, transmitter, trellis"
cs,15,2000–2005,2020–2025,0.044291,0.955709,20,24,2,18,22,10.0,"accelerated, adaptable, animation, catadioptric, hardware, illumination, locate, modulate, plane, rasterization, rendering, sensistivity, shadow, spatiotemporal, stencil, stenciled, telephony, visual, volume, volumes","rendering, scene, view, 3d, scenes, nerf, radiance, light, reconstruction, gaussian, illumination, splatting, 3dgs, fields, geometry, gs, images, implicit, lighting, neural, reflectance, relighting, spherical, synthesis","illumination, rendering","3d, 3dgs, fields, gaussian, geometry, gs, images, implicit, light, lighting, nerf, neural, radiance, reconstruction, reflectance, relighting, scene, scenes, spherical, splatting","accelerated, adaptable, animation, catadioptric, hardware, locate, modulate, plane, rasterization, sensistivity, shadow, spatiotemporal, stencil, stenciled, telephony, visual, volume, volumes"
cs,16,2000–2005,2020–2025,0.0,1.0,10,23,0,10,23,0.0,"bivalve, bivalvia, identification, immunological, larvae, maturities, planktonic, scallop, seed, shellfish","crop, imagery, species, images, remote, sar, plant, underwater, satellite, sensing, agricultural, bigearthnet, classification, dataset, deep, detection, grapevine, land, leaves, monitoring, segmentation, sentinel, wheat",,"agricultural, bigearthnet, classification, crop, dataset, deep, detection, grapevine, imagery, images, land, leaves, monitoring, plant, remote, sar, satellite, segmentation, sensing, sentinel","bivalve, bivalvia, identification, immunological, larvae, maturities, planktonic, scallop, seed, shellfish"
cs,17,2000–2005,2020–2025,0.114939,0.885061,49,23,4,45,19,8.16,"degree, topology, internet, bgp, law, networks, attachment, ba, centrality, chemicals, club, complex, const, correlations, cutoff, disassortative, distribution, equivalent, faloutsos, free, gamma, governed, growth, hereafter, hyperlinks, ig, laws, links, mechanics, node, note, out, percolation, phenomenon, power, preferential, push, quoted, reviewing, rich, routers, scale, statistical, tier, topologies, traceroute, ultraresilience, web, whois","communities, community, network, networks, node, nodes, centrality, graph, degree, centralities, centralization, detection, graphs, hypergraphs, layer, link, louvain, modularity, pagerank, random, social, transitivity, troika","centrality, degree, networks, node","centralities, centralization, communities, community, detection, graph, graphs, hypergraphs, layer, link, louvain, modularity, network, nodes, pagerank, random, social, transitivity, troika","attachment, ba, bgp, chemicals, club, complex, const, correlations, cutoff, disassortative, distribution, equivalent, faloutsos, free, gamma, governed, growth, hereafter, hyperlinks, ig"
cs,19,2000–2005,2020–2025,0.0,1.0,10,20,0,10,20,0.0,"artist, blend, damaged, fur, grass, hair, hairstyle, makeover, patches, photorealistic","3d, body, human, motion, pose, avatar, clothing, estimation, garment, shape, avatars, diffusion, generation, mesh, person, clothed, garments, motions, rendering, smpl",,"3d, avatar, avatars, body, clothed, clothing, diffusion, estimation, garment, garments, generation, human, mesh, motion, motions, person, pose, rendering, shape, smpl","artist, blend, damaged, fur, grass, hair, hairstyle, makeover, patches, photorealistic"
cs,20,2000–2005,2020–2025,0.056713,0.943287,19,17,3,16,14,15.79,"feedforward, ann, anns, backpropagation, brief, diffused, discussed, dummies, fired, generalization, induction, might, networks, neural, nonlinear, people, presented, weight, who","activation, layer, networks, neural, relu, deep, descent, gradient, width, functions, generalization, normalization, function, grokking, network, ntk, varphi","generalization, networks, neural","activation, deep, descent, function, functions, gradient, grokking, layer, network, normalization, ntk, relu, varphi, width","ann, anns, backpropagation, brief, diffused, discussed, dummies, feedforward, fired, induction, might, nonlinear, people, presented, weight, who"
cs,21,2000–2005,2020–2025,0.123736,0.876264,38,23,4,34,19,10.53,"speech, word, accuracy, against, articulatory, competitive, csr, determining, discovery, dutch, elitist, flemish, formants, graphemes, hmm, hypotheses, incremental, inversion, lattice, oov, phoneme, phonetic, plotted, principled, procedure, pronunciation, repairs, size, sounds, statistical, target, tests, trading, transcribed, unsupervised, vocabulary, vowel, vowels","asr, recognition, speech, automatic, end, languages, acoustic, ctc, multilingual, wer, e2e, language, translation, whisper, blank, encoder, librispeech, phoneme, pronunciation, rescoring, rnn, st, word","phoneme, pronunciation, speech, word","acoustic, asr, automatic, blank, ctc, e2e, encoder, end, language, languages, librispeech, multilingual, recognition, rescoring, rnn, st, translation, wer, whisper","accuracy, against, articulatory, competitive, csr, determining, discovery, dutch, elitist, flemish, formants, graphemes, hmm, hypotheses, incremental, inversion, lattice, oov, phonetic, plotted"
cs,22,2000–2005,2020–2025,0.0438,0.9562,20,17,2,18,15,10.0,"calculations, carrier, clusters, differentiated, extension, gnss, gps, impoverished, integer, ionospheric, localization, localizes, mcl, nonvanishing, positioning, posterior, realizations, robot, samples, symmetrical","inertial, lidar, localization, odometry, slam, map, mapping, pose, visual, calibration, camera, gnss, vpr, imu, navigation, place, vo","gnss, localization","calibration, camera, imu, inertial, lidar, map, mapping, navigation, odometry, place, pose, slam, visual, vo, vpr","calculations, carrier, clusters, differentiated, extension, gps, impoverished, integer, ionospheric, localizes, mcl, nonvanishing, positioning, posterior, realizations, robot, samples, symmetrical"
cs,23,2000–2005,2020–2025,0.519571,0.480429,43,21,5,38,16,11.63,"answering, question, answer, analyse, answers, asr, competitions, diagnosing, documents, engine, enrichment, exams, expansion, extraction, extrans, frontend, gram, hood, informative, lookup, manpages, matches, nlqa, ntcir, overlap, parsed, phrases, ponse, qa, qaviar, rmrs, speech, structure, subproblems, textes, thesauri, topic, transcription, trec, typing, wh, wordnet, words","answering, question, knowledge, qa, answer, commonsense, questions, answers, reasoning, retrieval, augmented, context, llms, mrc, rag, reading, comprehension, cqa, generation, hop, passage","answer, answering, answers, qa, question","augmented, commonsense, comprehension, context, cqa, generation, hop, knowledge, llms, mrc, passage, questions, rag, reading, reasoning, retrieval","analyse, asr, competitions, diagnosing, documents, engine, enrichment, exams, expansion, extraction, extrans, frontend, gram, hood, informative, lookup, manpages, matches, nlqa, ntcir"
cs,24,2000–2005,2020–2025,0.098434,0.901566,29,25,3,26,22,10.34,"series, alps, argmin, boosting, dow, elaboration, events, friedman, functionals, heterogeneous, heteroskedastic, home, jones, mining, multivariate, panel, partitions, patterns, predictable, priori, procedure, profile, season, selection, telecare, time, touristic, trentino, winter","forecasting, imputation, multivariate, series, time, missing, data, temporal, change, models, attention, autoai, autoregressive, datasets, dependencies, dtw, fibs, forecast, forecasts, m5, mts, mtsf, prediction, transformer, tsf","multivariate, series, time","attention, autoai, autoregressive, change, data, datasets, dependencies, dtw, fibs, forecast, forecasting, forecasts, imputation, m5, missing, models, mts, mtsf, prediction, temporal","alps, argmin, boosting, dow, elaboration, events, friedman, functionals, heterogeneous, heteroskedastic, home, jones, mining, panel, partitions, patterns, predictable, priori, procedure, profile"
cs,25,2000–2005,2020–2025,0.505028,0.494972,52,29,7,45,22,13.46,"codes, code, distance, mds, reed, adic, algebraic, bch, bi, cc, check, clifford, controllable, convolutional, coset, curves, cyclic, cyclicity, decoding, definitions, duality, elliptic, enumerators, fff, fix, generalized, genus, geometry, gilbert, goethals, goppa, half, infinite, kerdock, knill, nath, near, observable, parity, perp, piret, preparata, redundancy, solomon, stabilizer, stego, stopping, support, uncontrollability, unobservability, varshamov, xing","codes, code, linear, mathbb, reed, cyclic, mathcal, binary, lcd, list, mathrm, solomon, bch, bound, constacyclic, construction, dots, dual, ell, family, gf, hamming, length, mds, minimum, pgl, pomset, rank, weight","bch, code, codes, cyclic, mds, reed, solomon","binary, bound, constacyclic, construction, dots, dual, ell, family, gf, hamming, lcd, length, linear, list, mathbb, mathcal, mathrm, minimum, pgl, pomset","adic, algebraic, bi, cc, check, clifford, controllable, convolutional, coset, curves, cyclicity, decoding, definitions, distance, duality, elliptic, enumerators, fff, fix, generalized"
cs,26,2000–2005,2020–2025,0.071556,0.928444,10,24,2,8,22,20.0,"bio, button, dashboard, fingerprint, iridology, iris, scenario, security, starter, suggest","biometric, deepfake, face, detection, recognition, fingerprint, forgery, morphing, attack, authentication, deepfakes, facial, fake, images, adversarial, anonymization, detectors, faces, forensic, identity, image, iris, presentation, spoofing","fingerprint, iris","adversarial, anonymization, attack, authentication, biometric, deepfake, deepfakes, detection, detectors, face, faces, facial, fake, forensic, forgery, identity, image, images, morphing, presentation","bio, button, dashboard, iridology, scenario, security, starter, suggest"
cs,27,2000–2005,2020–2025,0.034888,0.965112,52,28,4,48,24,7.69,"knot, rbf, bkm, boundary, nonsingular, triangles, biharmonic, bits, blending, burners, charged, circles, collocation, compression, conformal, convection, curvature, curvatures, differential, discretizing, dispersion, dq, fiberboard, fluid, fluids, gauss, graphics, hermite, laplace, lgca, mesh, meshes, mkm, particles, pinwheel, principal, quadrilateral, quads, radial, reciprocity, rendering, rspace, solution, strip, strips, symmetric, taubin, triangle, triangulated, type, waveguide, wu","element, material, mesh, finite, numerical, constitutive, method, stress, boundary, fracture, materials, mechanical, meshes, optimization, surface, crack, fe, fluid, formulations, galerkin, hexahedral, microstructures, multiscale, particle, plastic, strain, surfaces, topology","boundary, fluid, mesh, meshes","constitutive, crack, element, fe, finite, formulations, fracture, galerkin, hexahedral, material, materials, mechanical, method, microstructures, multiscale, numerical, optimization, particle, plastic, strain","biharmonic, bits, bkm, blending, burners, charged, circles, collocation, compression, conformal, convection, curvature, curvatures, differential, discretizing, dispersion, dq, fiberboard, fluids, gauss"
cs,29,2000–2005,2020–2025,0.02187,0.97813,37,26,2,35,24,5.41,"disabled, guidebook, visitors, access, accessibility, audio, browsers, cellular, companions, condor, conversation, cultural, eavesdropped, eavesdropping, electronic, guidebooks, guidelines, headphones, heritage, historic, house, intermittent, museum, museums, normally, played, radios, sotto, talk, tap, technologically, tips, touchscreen, virtual, voce, websites, withdrawn","reality, virtual, vr, immersive, ar, experience, haptic, user, participants, interaction, accessibility, body, cybersickness, feedback, game, gesture, metaverse, moxie, pointing, rehabilitation, scrolling, tactile, temples, touch, users, xr","accessibility, virtual","ar, body, cybersickness, experience, feedback, game, gesture, haptic, immersive, interaction, metaverse, moxie, participants, pointing, reality, rehabilitation, scrolling, tactile, temples, touch","access, audio, browsers, cellular, companions, condor, conversation, cultural, disabled, eavesdropped, eavesdropping, electronic, guidebook, guidebooks, guidelines, headphones, heritage, historic, house, intermittent"
cs,30,2000–2005,2020–2025,0.0,1.0,19,17,0,19,17,0.0,"dynamic, bem, borders, convexity, discretization, drbem, elastodynamic, energy, filter, formulation, functional, hamiltonian, inverse, programming, quantity, reciprocity, simplicity, singular, snake","differential, equations, neural, pdes, physics, informed, pde, pinns, equation, operator, ode, pinn, deeponet, numerical, partial, physical, pmd",,"deeponet, differential, equation, equations, informed, neural, numerical, ode, operator, partial, pde, pdes, physical, physics, pinn, pinns, pmd","bem, borders, convexity, discretization, drbem, dynamic, elastodynamic, energy, filter, formulation, functional, hamiltonian, inverse, programming, quantity, reciprocity, simplicity, singular, snake"
cs,31,2000–2005,2020–2025,0.270646,0.729354,19,25,2,17,23,10.53,"face, bessel, computerized, contour, correlation, detection, dissimilarity, fast, fbt, feret, fourier, frequency, orl, polar, recognition, snakes, speed, templates, verification","face, faces, facial, recognition, identity, images, image, age, attribute, landmark, demographic, editing, fiqa, fr, gan, gender, id, mask, nir, portrait, quality, resolution, restoration, swapping, wild","face, recognition","age, attribute, demographic, editing, faces, facial, fiqa, fr, gan, gender, id, identity, image, images, landmark, mask, nir, portrait, quality, resolution","bessel, computerized, contour, correlation, detection, dissimilarity, fast, fbt, feret, fourier, frequency, orl, polar, snakes, speed, templates, verification"
cs,33,2000–2005,2020–2025,0.079182,0.920818,30,22,2,28,20,6.67,"actual, axiomatizations, axiomatized, axiomatizing, blame, causal, causality, cause, causes, counterfactuals, definition, definitions, degree, epistemic, equations, explanation, explanations, galles, halpern, handles, him, pearl, responsibility, someone, structural, successively, theories, unique, victory, wins","causal, effect, observational, variables, treatment, counterfactual, effects, inference, discovery, causality, confounding, interventions, ate, bes, cate, covariates, data, granger, identifiability, latent, outcome, sru","causal, causality","ate, bes, cate, confounding, counterfactual, covariates, data, discovery, effect, effects, granger, identifiability, inference, interventions, latent, observational, outcome, sru, treatment, variables","actual, axiomatizations, axiomatized, axiomatizing, blame, cause, causes, counterfactuals, definition, definitions, degree, epistemic, equations, explanation, explanations, galles, halpern, handles, him, pearl"
cs,34,2000–2005,2020–2025,0.262311,0.737689,10,19,3,7,16,30.0,"callfriend, conversational, emotion, emotional, engagement, hmm, ldc, speech, states, svm","emotion, emotional, emotions, facial, recognition, expression, multimodal, affective, expressions, speech, au, fer, ser, eeg, features, fusion, modality, sentiment, wild","emotion, emotional, speech","affective, au, eeg, emotions, expression, expressions, facial, features, fer, fusion, modality, multimodal, recognition, sentiment, ser, wild","callfriend, conversational, engagement, hmm, ldc, states, svm"
cs,35,2000–2005,2020–2025,0.360752,0.639248,57,23,8,49,15,14.04,"scientific, citation, academy, aprngs, arc, archive, areas, articles, citations, collaboratories, comment, commented, conceptions, create, cscw, dijkstra, doreian, edsger, eqrank, equipment, free, funders, genius, green, his, hummon, inappropriateness, intellectuality, journal, journals, letter, letters, nonacyclicity, oa, patents, pnas, position, publishing, rating, research, reviewed, revolution, scientists, socio, som, spires, splc, spnp, stin, stins, take, topics, unitary, unrelated, weights, would, wybe","citation, scientific, citations, research, science, journals, papers, publications, academic, authors, journal, preprints, publication, articles, cited, disruption, funding, index, publishing, retracted, scopus, team, women","articles, citation, citations, journal, journals, publishing, research, scientific","academic, authors, cited, disruption, funding, index, papers, preprints, publication, publications, retracted, science, scopus, team, women","academy, aprngs, arc, archive, areas, collaboratories, comment, commented, conceptions, create, cscw, dijkstra, doreian, edsger, eqrank, equipment, free, funders, genius, green"
cs,36,2000–2005,2020–2025,0.241495,0.758505,55,39,7,48,32,12.73,"polynomial, rational, sequences, 1p, algebraic, bent, bezout, bilinear, bq, cdot, ceil, circuits, computing, conjecture, conquer, conservation, counting, diophantus, divide, extensions, fermat, fields, frankl, gates, generalized, graham, hilb, homogeneous, irrational, kf, laws, leq, linear, lk, log, methodology, mod, monodromy, multiplications, nullspace, partial, places, pollack, polynomials, ppoly, product, pthree, qtr, recurrences, shub, smale, theorem, tower, towers, zeta","polynomials, functions, mathbb, polynomial, algebraic, bent, apn, equations, sequences, adic, bbb, bner, boldsymbol, cal, characteristic, circuits, coefficients, cosh, dh, differential, dots, fsrs, ftwo, galois, gf, gr, groebner, ideal, ideals, log, mathfrak, negabent, noncommutative, pit, posslp, sol, tate, textrm, tropical","algebraic, bent, circuits, log, polynomial, polynomials, sequences","adic, apn, bbb, bner, boldsymbol, cal, characteristic, coefficients, cosh, dh, differential, dots, equations, fsrs, ftwo, functions, galois, gf, gr, groebner","1p, bezout, bilinear, bq, cdot, ceil, computing, conjecture, conquer, conservation, counting, diophantus, divide, extensions, fermat, fields, frankl, gates, generalized, graham"
cs,37,2000–2005,2020–2025,0.279037,0.720963,35,21,3,32,18,8.57,"dialog, dialogue, interaction, act, acts, availability, chatbot, conversational, dialogs, disguised, excerpting, fia, foreign, initiative, interfaces, keywords, meta, misconceptions, mixed, negotiation, output, partial, perspicuous, pronouns, revision, scripted, scripts, semantic, sentence, speech, spoken, teaching, unsolicited, usefully, voicexml","conversational, dialogue, conversation, dialog, dialogues, intent, response, conversations, oriented, utterances, llm, responses, tod, utterance, generation, human, llms, persona, task, turn, user","conversational, dialog, dialogue","conversation, conversations, dialogues, generation, human, intent, llm, llms, oriented, persona, response, responses, task, tod, turn, user, utterance, utterances","act, acts, availability, chatbot, dialogs, disguised, excerpting, fia, foreign, initiative, interaction, interfaces, keywords, meta, misconceptions, mixed, negotiation, output, partial, perspicuous"
cs,38,2000–2005,2020–2025,0.025006,0.974994,29,25,1,28,24,3.45,"manipulator, ball, bionic, board, collision, degrees, eap, elasticity, fixed, gait, galton, gyroscopically, gyrover, hamiltonian, joints, muscles, nail, neighborhoods, nominal, orbits, pendulum, polymers, present, rotational, saddle, simulations, surface, torques, various","control, locomotion, robot, robots, soft, legged, quadruped, bipedal, controller, gait, humanoid, terrain, walking, actuators, body, cerebellar, compliant, continuum, footstep, gaits, origami, pspb, robotic, stiffness, tensegrity",gait,"actuators, bipedal, body, cerebellar, compliant, continuum, control, controller, footstep, gaits, humanoid, legged, locomotion, origami, pspb, quadruped, robot, robotic, robots, soft","ball, bionic, board, collision, degrees, eap, elasticity, fixed, galton, gyroscopically, gyrover, hamiltonian, joints, manipulator, muscles, nail, neighborhoods, nominal, orbits, pendulum"
cs,39,2000–2005,2020–2025,0.020787,0.979213,10,29,1,9,28,10.0,"76o57, 8o29, butterfly, kerala, longitude, mars, noticing, peninsula, rainfall, storms","forecasting, precipitation, weather, climate, air, forecasts, seismic, extreme, fire, flood, rainfall, water, wildfire, atmospheric, downscaling, earth, eddy, forecast, gmdh, lst, meteorological, monitoring, ocean, pollution, prediction, resolution, streamflow, temperature, wildfires",rainfall,"air, atmospheric, climate, downscaling, earth, eddy, extreme, fire, flood, forecast, forecasting, forecasts, gmdh, lst, meteorological, monitoring, ocean, pollution, precipitation, prediction","76o57, 8o29, butterfly, kerala, longitude, mars, noticing, peninsula, storms"
cs,41,2000–2005,2020–2025,0.009265,0.990735,10,18,1,9,17,10.0,"analytic, cells, disclosed, invariant, leak, sensitive, suppressed, suppressing, table, tabulated","differential, differentially, dp, privacy, private, utility, data, synthetic, varepsilon, clipping, shuffle, tabular, ch, frac, ldp, lift, mechanism, sensitive",sensitive,"ch, clipping, data, differential, differentially, dp, frac, ldp, lift, mechanism, privacy, private, shuffle, synthetic, tabular, utility, varepsilon","analytic, cells, disclosed, invariant, leak, suppressed, suppressing, table, tabulated"
cs,42,2000–2005,2020–2025,0.273676,0.726324,43,39,4,39,35,9.3,"agents, agent, academy, aop, aose, behalf, birth, brainstorm, briefcase, collaborative, describe, diamonds, dynamically, ecolab, emph, enabling, environmental, execute, interactions, interface, invariants, languages, loaded, mas, merge, miner, mobile, neca, protocols, prototyping, queues, representation, requests, roaming, roles, rrl, select, server, services, today, trade, trading, upkeeping","agent, gui, agents, llms, tasks, web, app, apps, language, llm, planning, screen, ui, accessibility, agentic, ai, automation, gpt, guis, interface, jacamo, jam, layers, lpar, mad, merging, metadata, mobile, programming, psdoodle, reasoning, rpa, screen2vec, screens, skill, skills, tool, uilm, vash","agent, agents, interface, mobile","accessibility, agentic, ai, app, apps, automation, gpt, gui, guis, jacamo, jam, language, layers, llm, llms, lpar, mad, merging, metadata, planning","academy, aop, aose, behalf, birth, brainstorm, briefcase, collaborative, describe, diamonds, dynamically, ecolab, emph, enabling, environmental, execute, interactions, invariants, languages, loaded"
cs,43,2000–2005,2020–2025,0.140931,0.859069,27,28,2,25,26,7.41,"frames, instructional, videos, audio, augmented, board, chapter, course, courses, dissimilarities, h75, icons, interface, lecture, lectures, media, phrases, podium, presentation, recognizer, segmented, sheet, speaker, textbook, track, transcript, transcripts","video, videos, visual, temporal, captioning, grounding, text, event, frames, modal, moment, multimodal, retrieval, understanding, avsd, captions, description, descriptions, frame, language, long, mllms, question, reasoning, rescribe, sentence, story, storytelling","frames, videos","avsd, captioning, captions, description, descriptions, event, frame, grounding, language, long, mllms, modal, moment, multimodal, question, reasoning, rescribe, retrieval, sentence, story","audio, augmented, board, chapter, course, courses, dissimilarities, h75, icons, instructional, interface, lecture, lectures, media, phrases, podium, presentation, recognizer, segmented, sheet"
