subject,topic_id,window_from,window_to,rbo_sim,endpoint_drift,n_words_first,n_words_last,n_kept,n_removed,n_added,pct_kept,words_first,words_last,words_kept,words_added,words_removed
math,10,2000–2005,2020–2025,0.313206,0.686794,42,18,6,36,12,14.29,"stokes, incompressible, navier, 2d, equations, euler, solutions, averaged, averaging, blow, breakdown, clopeau, couette, critical, dyadic, ergodicity, flow, friction, geostrophic, homoclinic, hyperviscosity, id, instability, isospectral, lax, mikeli, motion, motions, nabla, obstacle, orr, oseledets, pavlovic, profile, quasi, resolvent, solid, sommerfeld, stability, tge, threshold, vortices","compressible, equations, euler, initial, navier, solutions, stokes, fluid, incompressible, vortex, boundary, frac, posedness, ve, velocity, viscosity, vorticity, weak","equations, euler, incompressible, navier, solutions, stokes","boundary, compressible, fluid, frac, initial, posedness, ve, velocity, viscosity, vortex, vorticity, weak","2d, averaged, averaging, blow, breakdown, clopeau, couette, critical, dyadic, ergodicity, flow, friction, geostrophic, homoclinic, hyperviscosity, id, instability, isospectral, lax, mikeli"
math,11,2000–2005,2020–2025,0.483713,0.516287,28,19,11,17,8,39.29,"manifolds, metric, metrics, ricci, curvature, einstein, flow, hler, kahler, compatible, kaehler, bisectional, bundle, cal, compact, hkt, hyperk, hyperkaehler, lie, osserman, pseudo, qkt, quaternionic, riemannian, sasakian, scalar, scriptstyle, wbf","curvature, hler, manifolds, metrics, ricci, solitons, einstein, metric, manifold, riemannian, almost, finsler, flow, lie, nabla, scalar, slant, soliton, su","curvature, einstein, flow, hler, lie, manifolds, metric, metrics, ricci, riemannian, scalar","almost, finsler, manifold, nabla, slant, soliton, solitons, su","bisectional, bundle, cal, compact, compatible, hkt, hyperk, hyperkaehler, kaehler, kahler, osserman, pseudo, qkt, quaternionic, sasakian, scriptstyle, wbf"
math,12,2000–2005,2020–2025,0.360549,0.639451,48,25,8,40,17,16.67,"diffeomorphisms, maps, periodic, entropy, hyperbolic, mixing, orbits, twist, alpha, arnold, bar, circ, cl, de, diff, diffeomorphismes, domaines, dynamical, epimorphisms, ergodic, expanding, exponents, growth, homemorphisms, homoclinic, instability, invariant, la, laminations, lyapunov, marked, marking, maximal, ml, nonuniformly, omegalt, polymorphism, polymorphisms, quasiperiodically, qui, ratners, saddle, subshifts, surface, tori, torus, translation, unimodal","entropy, maps, anosov, dynamical, topological, diffeomorphisms, ergodic, hyperbolic, measures, map, measure, systems, circle, erg, flows, mixing, neutralized, orbits, partially, pseudo, psh, shadowing, shifts, unstable, varphi","diffeomorphisms, dynamical, entropy, ergodic, hyperbolic, maps, mixing, orbits","anosov, circle, erg, flows, map, measure, measures, neutralized, partially, pseudo, psh, shadowing, shifts, systems, topological, unstable, varphi","alpha, arnold, bar, circ, cl, de, diff, diffeomorphismes, domaines, epimorphisms, expanding, exponents, growth, homemorphisms, homoclinic, instability, invariant, la, laminations, lyapunov"
math,13,2000–2005,2020–2025,0.191876,0.808124,56,22,8,48,14,14.29,"equation, nls, nonlinearity, schrodinger, 3s, aire, airy, asymptotic, atomic, attractive, benjamin, bkdv, bose, bottom, caustic, compacte, competition, condensates, debye, decaying, devries, dinger, dispersion, dispersive, equations, est, evolution, existence, ground, hydrodynamic, inftyt, inftyx, interactions, johnson, join, kdv, korteweg, nonlinear, ono, periodic, posedness, potential, representation, representative, repulsive, schr, schwarzschild, solitary, solitons, spe, state, strichartz, sur, une, well, wellposedness","dinger, equation, schr, solutions, nonlinear, frac, mathbb, begin, ground, end, mass, nls, wave, critical, dot, kirchhoff, nonlinearity, partial, posedness, right, waves, zakharov","dinger, equation, ground, nls, nonlinear, nonlinearity, posedness, schr","begin, critical, dot, end, frac, kirchhoff, mass, mathbb, partial, right, solutions, wave, waves, zakharov","3s, aire, airy, asymptotic, atomic, attractive, benjamin, bkdv, bose, bottom, caustic, compacte, competition, condensates, debye, decaying, devries, dispersion, dispersive, equations"
math,14,2000–2005,2020–2025,0.019808,0.980192,50,21,2,48,19,4.0,"algebraic, arithmetic, barrier, barriers, benchmark, captures, colourful, combinatorial, composite, cones, constraint, convex, copositive, decomposes, easy, edge, expressions, expressive, far, format, generalization, guaranteed, initialization, instances, invertibility, irreducible, keywords, lipschitz, mapping, matroid, optimization, packing, packlib, propagation, quadratic, reaching, relaxations, richly, rule, scaled, selective, self, simplex, solvable, strongly, sufficient, symmetric, vavasis, worst, xml","objective, optimization, problem, problems, programming, bilevel, convex, constraints, programs, algorithm, integer, semidefinite, algorithms, knapsack, learning, multi, pareto, robust, set, solving, sos","convex, optimization","algorithm, algorithms, bilevel, constraints, integer, knapsack, learning, multi, objective, pareto, problem, problems, programming, programs, robust, semidefinite, set, solving, sos","algebraic, arithmetic, barrier, barriers, benchmark, captures, colourful, combinatorial, composite, cones, constraint, copositive, decomposes, easy, edge, expressions, expressive, far, format, generalization"
math,15,2000–2005,2020–2025,0.675523,0.324477,36,20,13,23,7,36.11,"dinger, operators, schr, spectrum, adjoint, potentials, spectral, operator, potential, scattering, titchmarsh, absence, anfer, au, bbc, bbr, bertrand, birkhoff, curved, darboux, dirac, discrete, dx, eigenvalues, gustavson, magnetic, normalization, oscillator, periodic, perturbation, perturbations, povzner, prime, rdx, valued, wienholtz","dinger, operator, operators, schr, spectral, eigenvalues, magnetic, spectrum, potential, potentials, dirac, scattering, adjoint, bf, frac12, friedrichs, inverse, mathbb, resolvent, sturm","adjoint, dinger, dirac, eigenvalues, magnetic, operator, operators, potential, potentials, scattering, schr, spectral, spectrum","bf, frac12, friedrichs, inverse, mathbb, resolvent, sturm","absence, anfer, au, bbc, bbr, bertrand, birkhoff, curved, darboux, discrete, dx, gustavson, normalization, oscillator, periodic, perturbation, perturbations, povzner, prime, rdx"
math,16,2000–2005,2020–2025,0.273997,0.726003,51,29,3,48,26,5.88,"quantum, entropy, information, neumann, von, algebra, annihilation, appell, autonomic, breiman, cal, classical, cocycle, correction, covariant, digraph, fisher, free, gauss, generators, hilbert, independence, ito, kochen, levy, locality, loewner, logic, loophole, markovian, mechanics, metaphysical, monotone, nafl, nonlocality, operational, oscillating, perturbations, poly, processes, qs, rapidly, semilogics, shifts, sqsubseteq, states, statistical, stochastic, summation, tracial, zeno","quantum, state, states, classical, entanglement, optimization, algorithms, contextuality, frac, qubit, qubo, to, transfer, walks, algorithm, approx, can, circuits, computing, ground, measurements, problems, qaoa, qubits, retrodiction, sep, solver, theory, walk","classical, quantum, states","algorithm, algorithms, approx, can, circuits, computing, contextuality, entanglement, frac, ground, measurements, optimization, problems, qaoa, qubit, qubits, qubo, retrodiction, sep, solver","algebra, annihilation, appell, autonomic, breiman, cal, cocycle, correction, covariant, digraph, entropy, fisher, free, gauss, generators, hilbert, independence, information, ito, kochen"
math,17,2000–2005,2020–2025,0.279536,0.720464,44,27,11,33,16,25.0,"avoiding, permutations, pattern, patterns, trees, bijections, foata, letters, words, books, catalan, chebyshev, coloured, combinatorial, containing, continued, emptyset, equi, exactly, fibonomial, generating, identities, increasing, involutions, leaf, length, longest, macmahon, mn, mn3, ns, octahedron, paths, permutation, prod, quicksort, ranking, return, seebold, sq, subsequence, tableau, tr, young","permutations, paths, permutation, words, dyck, pattern, word, riordan, generating, length, mathbf, statistics, trees, array, avoiding, descents, iar, langle, left, motzkin, patterns, rangle, right, sequences, tableaux, twins, young","avoiding, generating, length, paths, pattern, patterns, permutation, permutations, trees, words, young","array, descents, dyck, iar, langle, left, mathbf, motzkin, rangle, right, riordan, sequences, statistics, tableaux, twins, word","bijections, books, catalan, chebyshev, coloured, combinatorial, containing, continued, emptyset, equi, exactly, fibonomial, foata, identities, increasing, involutions, leaf, letters, longest, macmahon"
math,18,2000–2005,2020–2025,0.123212,0.876788,29,21,8,21,13,27.59,"continuity, bard, brownian, continuing, dalang, degenerate, differential, dis, enhanced, equations, fractional, fsde, hoelder, lder, lyons, modulus, motion, mueller, pathwise, precise, rigourous, rough, sdes, spde, stationary, stochastic, support, uniqueness, volterra","differential, driven, equations, noise, stochastic, sdes, drift, backward, brownian, equation, mathbf, partial, solution, varepsilon, coefficients, fractional, maruyama, rough, spdes, uniqueness, widehat","brownian, differential, equations, fractional, rough, sdes, stochastic, uniqueness","backward, coefficients, drift, driven, equation, maruyama, mathbf, noise, partial, solution, spdes, varepsilon, widehat","bard, continuing, continuity, dalang, degenerate, dis, enhanced, fsde, hoelder, lder, lyons, modulus, motion, mueller, pathwise, precise, rigourous, spde, stationary, support"
math,20,2000–2005,2020–2025,0.395666,0.604334,44,24,10,34,14,22.73,"surfaces, curvature, minimal, mean, cmc, immersed, willmore, 3r, annular, axis, bernstein, catenoid, conformal, cousins, embedded, end, ends, enneper, esf, extremal, flat, functional, genus, helicoid, hmc, hodographic, horosphere, konopelchenko, lagrangian, lines, moebius, projective, quaternionic, quaternions, romon, rth, singularities, space, sphere, submanifold, submanifolds, surface, trinoids, umbilic","curvature, hypersurfaces, mathbb, minimal, surfaces, surface, immersions, cmc, gauss, mean, times, willmore, area, biharmonic, constant, curve, director, embedded, isometric, revolution, space, submanifolds, tori, weingarten","cmc, curvature, embedded, mean, minimal, space, submanifolds, surface, surfaces, willmore","area, biharmonic, constant, curve, director, gauss, hypersurfaces, immersions, isometric, mathbb, revolution, times, tori, weingarten","3r, annular, axis, bernstein, catenoid, conformal, cousins, end, ends, enneper, esf, extremal, flat, functional, genus, helicoid, hmc, hodographic, horosphere, immersed"
math,21,2000–2005,2020–2025,0.189781,0.810219,55,30,9,46,21,16.36,"variables, approximation, independent, random, analogues, arguments, assoc, bias, canonical, central, difference, discrete, erdos, estimate, ewf, fkg, gaussian, hoffmann, hsu, identically, inequalities, khintchine, laws, martingale, mgf, moment, nair, nn, noncorrelated, poisson, pseudometric, raring, regular, rgensen, robbins, rosenthal, satheesh, shot, spataru, stability, stable, statist, statistics, stein, sums, symmetric, tail, terms, ther, transformation, truncated, umbral, vapnik, variances, vc","distribution, random, distributions, variables, copulas, extreme, statistics, copula, dependence, gaussian, moments, sum, tail, ageing, central, convergence, costa, entropy, fatigue, gamma, hoeffding, inequality, ldots, multivariate, normex, pmf, poisson, stein, sums, variance","central, gaussian, poisson, random, statistics, stein, sums, tail, variables","ageing, convergence, copula, copulas, costa, dependence, distribution, distributions, entropy, extreme, fatigue, gamma, hoeffding, inequality, ldots, moments, multivariate, normex, pmf, sum","analogues, approximation, arguments, assoc, bias, canonical, difference, discrete, erdos, estimate, ewf, fkg, hoffmann, hsu, identically, independent, inequalities, khintchine, laws, martingale"
math,22,2000–2005,2020–2025,0.0,1.0,30,24,0,30,24,0.0,"ary, bayesian, decorrelated, differentiated, dv2, fletcher, fortran, givens, householder, incorporate, information, integrators, iterative, lagrange, lambda, multipliers, orthonormal, parsing, pay, probable, reeves, sejnowski, separation, simultaneous, slae, source, suite, techniques, transformations, variables","algorithm, low, matrix, rank, tensor, precision, algorithms, matrices, completion, krylov, pca, sparse, approximation, block, decomposition, eigenvalue, error, factorization, ipca, methods, preconditioner, quaternion, svd, tensors",,"algorithm, algorithms, approximation, block, completion, decomposition, eigenvalue, error, factorization, ipca, krylov, low, matrices, matrix, methods, pca, precision, preconditioner, quaternion, rank","ary, bayesian, decorrelated, differentiated, dv2, fletcher, fortran, givens, householder, incorporate, information, integrators, iterative, lagrange, lambda, multipliers, orthonormal, parsing, pay, probable"
math,23,2000–2005,2020–2025,0.538211,0.461789,45,31,6,39,25,13.33,"banach, spaces, ell, space, basis, pn, separable, al, amn, ap, archimedean, biembeddability, bump, circ, complemented, delbaen, differentiability, erstnev, everywhere, frak, gateaux, hereditarily, incomparability, index, isometric, isomorph, kadec, lip, measures, monotone, monotonicity, nearisometries, normed, omega, pc, peetre, renorming, renormings, rolle, spans, stegall, subspaces, subsymmetric, szlenk, tsirelson","banach, ell, space, spaces, greedy, mathcal, infty, metric, norm, operators, xx, asplund, bases, fbl, lattice, lattices, lip, lipschitz, lsc, nissenzweig, normed, projection, property, schauder, sequence, sequences, textstyle, varepsilon, vert, widehat, wur","banach, ell, lip, normed, space, spaces","asplund, bases, fbl, greedy, infty, lattice, lattices, lipschitz, lsc, mathcal, metric, nissenzweig, norm, operators, projection, property, schauder, sequence, sequences, textstyle","al, amn, ap, archimedean, basis, biembeddability, bump, circ, complemented, delbaen, differentiability, erstnev, everywhere, frak, gateaux, hereditarily, incomparability, index, isometric, isomorph"
math,25,2000–2005,2020–2025,0.537472,0.462528,43,17,8,35,9,18.6,"forms, modular, eisenstein, hecke, automorphic, cusp, gross, maass, newforms, series, weight, 13472i, antiderivatives, cg, cm, counting, dimensions, eigenforms, eigenfunctions, faltings, gamma, heights, holomorphic, hypothesis, lifting, liftings, octonions, period, pm14, prasad, product, psl, quo, rankin, riemann, savin, selberg, sg, traces, ttt, yoshida, zeroes, zeros","forms, gl, hecke, ll, modular, pp, adic, eisenstein, mathrm, cusp, weight, automorphic, ff, gsp, maass, text, times","automorphic, cusp, eisenstein, forms, hecke, maass, modular, weight","adic, ff, gl, gsp, ll, mathrm, pp, text, times","13472i, antiderivatives, cg, cm, counting, dimensions, eigenforms, eigenfunctions, faltings, gamma, gross, heights, holomorphic, hypothesis, lifting, liftings, newforms, octonions, period, pm14"
math,26,2000–2005,2020–2025,0.038742,0.961258,10,24,1,9,23,10.0,"bus, car, cuernevaca, east, facing, jammed, krbalek, mexico, north, traffic","demand, problem, traffic, vehicle, charging, routing, vehicles, algorithm, instances, model, network, planning, scheduling, bin, cost, costs, crew, delivery, mobility, optimal, optimization, resource, service, supply",traffic,"algorithm, bin, charging, cost, costs, crew, delivery, demand, instances, mobility, model, network, optimal, optimization, planning, problem, resource, routing, scheduling, service","bus, car, cuernevaca, east, facing, jammed, krbalek, mexico, north"
math,27,2000–2005,2020–2025,0.362883,0.637117,54,23,9,45,14,16.67,"algebras, category, cluster, quiver, varieties, adjacencies, affine, algebraically, august, bar, bimodule, categories, cl, clusters, complexes, components, conference, degree, diagram, enriques, ext, extensions, filtration, gentle, gl, good, grassmannians, grothendieck, hereditary, homogeneous, homomorphism, iterated, kleiman, mod, nabla, nakajima, noetherian, noncommutative, notes, object, quillen, quivers, recollement, rt, serre, showing, standardly, stratification, stratified, subcategories, subvarieties, tilting, triangulated, uniserial","categories, category, cluster, mathcal, tilting, algebras, triangulated, modules, subcategories, extriangulated, quiver, auslander, balmer, frieze, gorenstein, gprj, koszul, mathscr, mathsf, mod, silting, subcategory, textsf","algebras, categories, category, cluster, mod, quiver, subcategories, tilting, triangulated","auslander, balmer, extriangulated, frieze, gorenstein, gprj, koszul, mathcal, mathscr, mathsf, modules, silting, subcategory, textsf","adjacencies, affine, algebraically, august, bar, bimodule, cl, clusters, complexes, components, conference, degree, diagram, enriques, ext, extensions, filtration, gentle, gl, good"
math,28,2000–2005,2020–2025,0.345035,0.654965,48,33,6,42,27,12.5,"codes, code, convolutional, mds, self, amorphic, association, automorphism, binary, bound, bw, cc, clifford, coding, constellation, designs, diversity, dual, enumerators, fff, fpas, frames, gf, goethals, goppa, grassmannian, griess, group, hansen, involutions, kerdock, krasikov, lattices, litsyn, loops, modulation, near, nonintersecting, piret, preparata, qi, quantum, stabilizer, sublattices, subspaces, tensor, toric, weight","code, codes, decoding, designs, distance, latin, perfect, dna, hamming, linear, list, reed, bbb, binary, bound, bounds, codewords, constructions, correcting, cosystolic, decodable, ell, metric, minimum, multifold, packing, pg, secret, set, sidon, trellis, varepsilon, weight","binary, bound, code, codes, designs, weight","bbb, bounds, codewords, constructions, correcting, cosystolic, decodable, decoding, distance, dna, ell, hamming, latin, linear, list, metric, minimum, multifold, packing, perfect","amorphic, association, automorphism, bw, cc, clifford, coding, constellation, convolutional, diversity, dual, enumerators, fff, fpas, frames, gf, goethals, goppa, grassmannian, griess"
math,29,2000–2005,2020–2025,0.582807,0.417193,42,23,11,31,12,26.19,"matrices, random, cumulants, ensembles, matrix, probability, distribution, ensemble, bt, convolution, covariance, crossing, cumulant, distributions, eigenvalue, eigenvalues, exchangeability, free, fs, fusion, gaussian, hermite, hermitian, jacobi, janossy, johnstone, la, largest, neumann, orthogonal, probabilities, test, tracy, transform, type, unitary, universality, uparrow, voiculescu, von, widom, wigner","matrices, matrix, random, ensemble, entries, eigenvalue, distribution, ensembles, gaussian, wigner, determinantal, dpps, ginibre, bbr, chernoff, cumulants, hermitian, karpelevic, moments, sqrt, statistics, times, xy","cumulants, distribution, eigenvalue, ensemble, ensembles, gaussian, hermitian, matrices, matrix, random, wigner","bbr, chernoff, determinantal, dpps, entries, ginibre, karpelevic, moments, sqrt, statistics, times, xy","bt, convolution, covariance, crossing, cumulant, distributions, eigenvalues, exchangeability, free, fs, fusion, hermite, jacobi, janossy, johnstone, la, largest, neumann, orthogonal, probabilities"
math,30,2000–2005,2020–2025,0.367676,0.632324,53,22,9,44,13,16.98,"dirichlet, eigenvalues, laplacian, manifold, manifolds, pseudodifferential, symbol, 2n, 2v, bound, clamped, compact, conformally, cos, curvature, de, deformations, derridj, determinant, eigenvalue, estimate, formula, gaps, heisenberg, hypoelliptic, inequalities, intrinsic, jk, jv, la, laplace, lip, lower, modulus, nodal, nonminimal, operators, ordinary, payne, perturbation, phase, principal, psivdo, region, remainder, replaced, ricci, riemannian, rmander, tauberian, vibrating, weinberger, weyl","eigenvalue, eigenvalues, laplacian, steklov, dirichlet, boundary, domains, eigenfunctions, neumann, laplace, manifolds, sharp, varepsilon, bigstar, calculus, ds, hypoellipticity, inequalities, inequality, operators, riemannian, robin","dirichlet, eigenvalue, eigenvalues, inequalities, laplace, laplacian, manifolds, operators, riemannian","bigstar, boundary, calculus, domains, ds, eigenfunctions, hypoellipticity, inequality, neumann, robin, sharp, steklov, varepsilon","2n, 2v, bound, clamped, compact, conformally, cos, curvature, de, deformations, derridj, determinant, estimate, formula, gaps, heisenberg, hypoelliptic, intrinsic, jk, jv"
math,31,2000–2005,2020–2025,0.057705,0.942295,46,26,11,35,15,23.91,"enhancement, kpp, shear, variational, advection, amplitude, animals, competition, cushing, densities, diffusion, fertility, flames, flows, front, fronts, hohenberg, identically, incapable, logistic, lotka, net, pattern, perron, predator, prey, preys, principle, profile, quench, quenching, rate, reaction, region, reproductive, rms, segregation, species, speed, speeds, steady, swift, symbiosis, uniqueness, velocity, yicang","diffusion, reaction, species, model, predator, population, prey, bifurcation, dynamics, speed, dispersal, environmental, eps, extinction, fear, front, kpp, logistic, lotka, membrane, solutions, spot, spreading, steady, systems, turing","diffusion, front, kpp, logistic, lotka, predator, prey, reaction, species, speed, steady","bifurcation, dispersal, dynamics, environmental, eps, extinction, fear, membrane, model, population, solutions, spot, spreading, systems, turing","advection, amplitude, animals, competition, cushing, densities, enhancement, fertility, flames, flows, fronts, hohenberg, identically, incapable, net, pattern, perron, preys, principle, profile"
