subject,topic_id,window_from,window_to,transition,rbo_sim,drift,words_from,words_to
math,3,2000–2005,2005–2010,2000–2005 → 2005–2010,0.67094,0.32906,"knot, knots, invariants, link, links, manifold, manifolds, vassiliev, jones, alexander, bbb, branched, casson, concordance, dehn, fibred, fillings, heegaard, homology, hyperbolic, ieie, khovanov, knotted, legendrian, linking, morse, moves, polynomial, pretzel, ropelength, signature, skein, sphere, thurston, triangulation, virtual","knot, knots, link, heegaard, homology, floer, khovanov, links, alexander, invariants, manifolds, surgery, concordance, fibred, genus, homfly, hyperbolic, ieie, jones, legendrian, manifold, rope, splittings, torus, triangulations, tunnel, vassiliev"
math,3,2005–2010,2010–2015,2005–2010 → 2010–2015,0.684702,0.315298,"knot, knots, link, heegaard, homology, floer, khovanov, links, alexander, invariants, manifolds, surgery, concordance, fibred, genus, homfly, hyperbolic, ieie, jones, legendrian, manifold, rope, splittings, torus, triangulations, tunnel, vassiliev","homology, knot, knots, heegaard, invariants, link, floer, links, genus, khovanov, surgery, alexander, bmatrix, concordance, crossing, hyperbolic, invariant, jones, legendrian, moves, seifert, slice, sutured, virtual"
math,3,2010–2015,2015–2020,2010–2015 → 2015–2020,0.843991,0.156009,"homology, knot, knots, heegaard, invariants, link, floer, links, genus, khovanov, surgery, alexander, bmatrix, concordance, crossing, hyperbolic, invariant, jones, legendrian, moves, seifert, slice, sutured, virtual","homology, knot, knots, link, links, floer, invariants, crossing, heegaard, khovanov, manifolds, surgery, alexander, colored, concordance, diagrams, invariant, legendrian, linking, manifold, moves, ribbon, seifert, slice, surgeries, virtual"
math,3,2015–2020,2020–2025,2015–2020 → 2020–2025,0.877988,0.122012,"homology, knot, knots, link, links, floer, invariants, crossing, heegaard, khovanov, manifolds, surgery, alexander, colored, concordance, diagrams, invariant, legendrian, linking, manifold, moves, ribbon, seifert, slice, surgeries, virtual","homology, knot, knots, link, links, floer, invariants, manifolds, alexander, legendrian, alternating, contact, crossing, diagrams, heegaard, hyperbolic, jones, khovanov, ribbon, seifert, skein, slice, spheres, surgery"
math,4,2000–2005,2005–2010,2000–2005 → 2005–2010,0.562164,0.437836,"groups, group, subgroups, artin, cat, free, solvable, subgroup, tits, amongst, approx0, aut, auter, automorphism, automorphisms, bergman, bestvina, combable, conjugacy, coset, coxeter, decompositions, det, diagram, dimension, fin, finite, finitely, frattini, gamma, generating, gg, jsj, maier, ncc, platonov, poset, precsim, psl, relator, thompson, virtually, vogtmann","group, groups, subgroups, free, subgroup, finitely, finite, gg, nilpotent, residually, angled, artin, automorphism, baumslag, cat, fic, garside, generated, hyperbolic, jj, ncc, orderings, pl, relatively, solitar, solvable, virtually, word, wr"
math,4,2005–2010,2010–2015,2005–2010 → 2010–2015,0.618756,0.381244,"group, groups, subgroups, free, subgroup, finitely, finite, gg, nilpotent, residually, angled, artin, automorphism, baumslag, cat, fic, garside, generated, hyperbolic, jj, ncc, orderings, pl, relatively, solitar, solvable, virtually, word, wr","gg, group, groups, subgroup, subgroups, finite, finitely, free, aut, generated, hyperbolic, 2p, artin, cat, conjugacy, cyclic, floyd, gam, mathfrak, nilpotent, orderings, word"
math,4,2010–2015,2015–2020,2010–2015 → 2015–2020,0.656856,0.343144,"gg, group, groups, subgroup, subgroups, finite, finitely, free, aut, generated, hyperbolic, 2p, artin, cat, conjugacy, cyclic, floyd, gam, mathfrak, nilpotent, orderings, word","finite, gg, group, groups, subgroup, subgroups, aut, finitely, angled, hyperbolic, abelian, artin, bullet, floyd, free, langle, mathbb, mathrm, mathscr, out, pp, rm, virtually, word"
math,4,2015–2020,2020–2025,2015–2020 → 2020–2025,0.896035,0.103965,"finite, gg, group, groups, subgroup, subgroups, aut, finitely, angled, hyperbolic, abelian, artin, bullet, floyd, free, langle, mathbb, mathrm, mathscr, out, pp, rm, virtually, word","finite, gg, group, groups, subgroup, subgroups, finitely, free, hyperbolic, artin, pp, abelian, aut, conjugacy, generated, mathbb, mathscr, thompson"
math,5,2000–2005,2005–2010,2000–2005 → 2005–2010,0.547399,0.452601,"control, systems, output, feedback, adaptation, adaptive, attainable, attitude, basic, cart, charactarized, compensators, domination, ellipsoid, engine, estimation, greitzer, inefficient, input, inverted, jet, lambda, laws, linearity, linearization, lyapunov, matching, monotonic, multivariable, nonholonomic, nonlinear, parametrization, pendulum, plus, prospective, regions, regulation, require, semimodules, semiring, shouten, spr, stabilizability, stall, surge, trailers, trajectory, unactuated, wagner","control, systems, attitude, feedback, lyapunov, stabilization, switched, atlas, begin, bisimilar, cala, champagne, constraints, controllability, controlled, controller, cr, ellipsoid, estimation, filter, gain, inputs, integrator, iss, kyp, linear, lossless, mathfrak, observability, output, parametrical, pdv02, pmatrix, reconfiguration, robust, sliding, spacecraft, stability, stabilizability, state, switching, symbolic, system, trailers, trajectory, underactuation, varying"
math,5,2005–2010,2010–2015,2005–2010 → 2010–2015,0.592716,0.407284,"control, systems, attitude, feedback, lyapunov, stabilization, switched, atlas, begin, bisimilar, cala, champagne, constraints, controllability, controlled, controller, cr, ellipsoid, estimation, filter, gain, inputs, integrator, iss, kyp, linear, lossless, mathfrak, observability, output, parametrical, pdv02, pmatrix, reconfiguration, robust, sliding, spacecraft, stability, stabilizability, state, switching, symbolic, system, trailers, trajectory, underactuation, varying","control, systems, system, feedback, state, controllability, controller, filter, input, linear, lyapunov, output, stability, stabilization, switching, atlas, attitude, cala, controllers, deflection, differential, hg, hm, iss, lossless, navigation, nonlinear, optimal, quadrotor, rolling, switched, time, underactuation"
math,5,2010–2015,2015–2020,2010–2015 → 2015–2020,0.698518,0.301482,"control, systems, system, feedback, state, controllability, controller, filter, input, linear, lyapunov, output, stability, stabilization, switching, atlas, attitude, cala, controllers, deflection, differential, hg, hm, iss, lossless, navigation, nonlinear, optimal, quadrotor, rolling, switched, time, underactuation","control, system, systems, controller, state, input, koopman, time, attitude, controllability, linear, mpc, predictive, constraints, controllers, design, dmd, feedback, lpv, lyapunov, mode, nonlinear, pendulum, proposed, stability, trajectory"
math,5,2015–2020,2020–2025,2015–2020 → 2020–2025,0.704207,0.295793,"control, system, systems, controller, state, input, koopman, time, attitude, controllability, linear, mpc, predictive, constraints, controllers, design, dmd, feedback, lpv, lyapunov, mode, nonlinear, pendulum, proposed, stability, trajectory","control, controller, mpc, system, systems, state, safety, koopman, nonlinear, based, design, feedback, predictive, time, constraints, input, linear, proposed, trajectory"
math,6,2000–2005,2005–2010,2000–2005 → 2005–2010,0.662559,0.337441,"algebra, algebras, banach, crossed, completely, cuntz, krieger, unital, von, aa, amenability, ast, automorphisms, betti, ca, cal, cb, cl, flgee, gns, hf, hilbert, idgba, if, imprimitivity, meet, nest, oa, oc, operator, pi, rank, rieffel, rokhlin, rtimes, space, subalgebras, talamanca, tau, tracial, ultragraph","algebra, algebras, unital, banach, af, amenability, cal, crossed, cuntz, derivations, mathcal, neumann, tracial, von, aa, actions, arens, bbt, big, cc, cl, compact, ell, fa, flgee, if, module, nest, rokhlin, rtimes, subalgebra, tau, tr, tracially, widetilde"
math,6,2005–2010,2010–2015,2005–2010 → 2010–2015,0.750469,0.249531,"algebra, algebras, unital, banach, af, amenability, cal, crossed, cuntz, derivations, mathcal, neumann, tracial, von, aa, actions, arens, bbt, big, cc, cl, compact, ell, fa, flgee, if, module, nest, rokhlin, rtimes, subalgebra, tau, tr, tracially, widetilde","algebra, algebras, unital, von, banach, crossed, neumann, leavitt, aa, ast, cuntz, mathcal, product, actions, amenability, arens, ca, cl, curvearrowright, ell, module, property, rokhlin, rtimes, separable, uhf"
math,6,2010–2015,2015–2020,2010–2015 → 2015–2020,0.775633,0.224367,"algebra, algebras, unital, von, banach, crossed, neumann, leavitt, aa, ast, cuntz, mathcal, product, actions, amenability, arens, ca, cl, curvearrowright, ell, module, property, rokhlin, rtimes, separable, uhf","algebra, algebras, mathcal, banach, unital, von, aa, leavitt, ast, cuntz, neumann, product, rtimes, alg, aw, cal, crossed, frak, group, groupoid, gs, if, luc, mathfrak, operator, otimes, ultragraph, varphi"
math,6,2015–2020,2020–2025,2015–2020 → 2020–2025,0.772083,0.227917,"algebra, algebras, mathcal, banach, unital, von, aa, leavitt, ast, cuntz, neumann, product, rtimes, alg, aw, cal, crossed, frak, group, groupoid, gs, if, luc, mathfrak, operator, otimes, ultragraph, varphi","algebra, algebras, mathcal, unital, von, aa, group, leavitt, mathfrak, mathscr, neumann, nuclear, tracial, varphi, actions, amenable, ann, baer, banach, bf, bolda, crossed, groupoid, lht, mathrm, path, rtimes, tdz, ultragraph"
math,7,2000–2005,2005–2010,2000–2005 → 2005–2010,0.728907,0.271093,"ideal, ring, ideals, rings, macaulay, cohen, fa, modules, rees, star, artinian, ast, bases, buchsbaum, cap, cl, closure, cohomology, computes, dim, ext, gins, glicci, gorenstein, grobner, intersection, janet, kunz, liaison, longmapsto, module, monomial, multr, noetherian, pommaret, qb, qfqf, rr, scr","ideal, ring, rings, ideals, monomial, modules, cohen, gorenstein, local, macaulay, rr, stanley, artinian, ass, ast, biss, bner, cl, clean, dim, gfd, gr, graded, levalg, qfqf, quotients, rm, sdepth, star, tor"
math,7,2005–2010,2010–2015,2005–2010 → 2010–2015,0.572168,0.427832,"ideal, ring, rings, ideals, monomial, modules, cohen, gorenstein, local, macaulay, rr, stanley, artinian, ass, ast, biss, bner, cl, clean, dim, gfd, gr, graded, levalg, qfqf, quotients, rm, sdepth, star, tor","cohen, ideal, ideals, macaulay, ring, modules, rings, rr, module, depth, fa, gorenstein, monomial, bner, gr, graded, quasipolar, stanley"
math,7,2010–2015,2015–2020,2010–2015 → 2015–2020,0.592291,0.407709,"cohen, ideal, ideals, macaulay, ring, modules, rings, rr, module, depth, fa, gorenstein, monomial, bner, gr, graded, quasipolar, stanley","ideal, ideals, ring, rings, rr, modules, gorenstein, module, local, mathfrak, monomial, noetherian, cohen, frak, graded, injective, macaulay, nilary, quasipolar, subseteq, tor, underline"
math,7,2015–2020,2020–2025,2015–2020 → 2020–2025,0.877591,0.122409,"ideal, ideals, ring, rings, rr, modules, gorenstein, module, local, mathfrak, monomial, noetherian, cohen, frak, graded, injective, macaulay, nilary, quasipolar, subseteq, tor, underline","ideal, ideals, ring, rings, rr, gorenstein, graded, macaulay, modules, monomial, cohen, injective, mathfrak, module, nilary, noetherian, operatorname, primary, prime, reg, rm, subseteq, underline, vartriangleleft"
math,8,2000–2005,2005–2010,2000–2005 → 2005–2010,0.216145,0.783855,"boundary, 0lu, 2uln, annuli, array, begin, bolle, damascelli, domains, ell, elliptic, equation, ergodic, fouler, ge, hyperplane, jensen, laplace, lemma, lll, lu, minima, monotonicity, moving, noncharacteristic, pacella, partial, pm, principle, problem, quasiconvex, quasiconvexity, regularity, solutions, symmetry, thin, touch, triangledown, unstable","elliptic, boundary, parabolic, solutions, equations, nabla, partial, problems, regularity, semilinear, blow, cdot, cer, dirichlet, domains, ell, eqnarray, equation, free, ge, geq, goursat, growth, gw, infty, laplacian, lemma, mountain, nonlinear, posedness, principle, prt, quad, solution, textrm, triangledown, uniqueness, unstable, up, vert"
math,8,2005–2010,2010–2015,2005–2010 → 2010–2015,0.705893,0.294107,"elliptic, boundary, parabolic, solutions, equations, nabla, partial, problems, regularity, semilinear, blow, cdot, cer, dirichlet, domains, ell, eqnarray, equation, free, ge, geq, goursat, growth, gw, infty, laplacian, lemma, mountain, nonlinear, posedness, principle, prt, quad, solution, textrm, triangledown, uniqueness, unstable, up, vert","elliptic, solutions, boundary, parabolic, equations, partial, regularity, array, begin, end, equation, nonlinear, quad, quasilinear, changing, critical, dirichlet, fl, frac, gk, growth, infty, laplacian, mydirac, nabla, om, semilinear, sign, sq, uniqueness, vert"
math,8,2010–2015,2015–2020,2010–2015 → 2015–2020,0.662733,0.337267,"elliptic, solutions, boundary, parabolic, equations, partial, regularity, array, begin, end, equation, nonlinear, quad, quasilinear, changing, critical, dirichlet, fl, frac, gk, growth, infty, laplacian, mydirac, nabla, om, semilinear, sign, sq, uniqueness, vert","elliptic, quad, solutions, begin, boundary, partial, mbox, regularity, end, equation, existence, frac, laplacian, nabla, array, fractional, mathbb, parabolic, text"
math,8,2015–2020,2020–2025,2015–2020 → 2020–2025,0.666026,0.333974,"elliptic, quad, solutions, begin, boundary, partial, mbox, regularity, end, equation, existence, frac, laplacian, nabla, array, fractional, mathbb, parabolic, text","elliptic, nabla, regularity, solutions, equation, begin, quad, frac, partial, boundary, end, text, div, du, equations, fractional, int, laplacian, mathbb, mathtt, mbox, nonlocal, parabolic"
math,9,2000–2005,2005–2010,2000–2005 → 2005–2010,0.606678,0.393322,"surfaces, k3, moduli, curves, degree, birational, bundles, curve, enriques, genus, kodaira, singularities, surface, terminal, bundle, cc, corti, degeneration, dominable, fano, fat, fibration, fibre, general, hilb, kbm, nef, noether, pezzo, projective, quadrisecant, stable, supersingular, tautological, threefolds, varieties, varities","moduli, surfaces, k3, curves, fano, surface, genus, bundles, curve, projective, stable, bbz, bf, birational, bundle, canonical, epw, gizatullin, hilb, k3k3, mhu, pezzo, rational, sextics, sheaves, singularities, smooth, space, supersingular, tbinom, threefolds"
math,9,2005–2010,2010–2015,2005–2010 → 2010–2015,0.622935,0.377065,"moduli, surfaces, k3, curves, fano, surface, genus, bundles, curve, projective, stable, bbz, bf, birational, bundle, canonical, epw, gizatullin, hilb, k3k3, mhu, pezzo, rational, sextics, sheaves, singularities, smooth, space, supersingular, tbinom, threefolds","k3, projective, moduli, surfaces, curves, fano, surface, bundles, rational, sheaves, stable, birational, bois, brill, bundle, canonical, curve, del, enriques, genus, gizatullin, mhu, pezzo, picard, semistable, singularities, smooth, space, supersingular, threefolds, varieties"
math,9,2010–2015,2015–2020,2010–2015 → 2015–2020,0.493773,0.506227,"k3, projective, moduli, surfaces, curves, fano, surface, bundles, rational, sheaves, stable, birational, bois, brill, bundle, canonical, curve, del, enriques, genus, gizatullin, mhu, pezzo, picard, semistable, singularities, smooth, space, supersingular, threefolds, varieties","surfaces, curves, fano, moduli, k3, projective, varieties, cubic, smooth, bundles, canonical, surface, threefolds, birational, characteristic, check, degree, fourfolds, genus, log, mathbb, nef, rational, sheaves, singularities, variety"
math,9,2015–2020,2020–2025,2015–2020 → 2020–2025,0.646829,0.353171,"surfaces, curves, fano, moduli, k3, projective, varieties, cubic, smooth, bundles, canonical, surface, threefolds, birational, characteristic, check, degree, fourfolds, genus, log, mathbb, nef, rational, sheaves, singularities, variety","fano, moduli, surfaces, varieties, curves, k3, projective, mathbb, smooth, canonical, cubic, surface, bundles, curve, enriques, mathcal, singularities, stability, threefolds, variety, xx"
math,10,2000–2005,2005–2010,2000–2005 → 2005–2010,0.507356,0.492644,"stokes, incompressible, navier, 2d, equations, euler, solutions, averaged, averaging, blow, breakdown, clopeau, couette, critical, dyadic, ergodicity, flow, friction, geostrophic, homoclinic, hyperviscosity, id, instability, isospectral, lax, mikeli, motion, motions, nabla, obstacle, orr, oseledets, pavlovic, profile, quasi, resolvent, solid, sommerfeld, stability, tge, threshold, vortices","navier, stokes, equations, solutions, incompressible, euler, vortex, vorticity, fluid, initial, vortices, bbb, blowup, bom, boundary, du, eps, equation, flow, fluids, frac32k, instability, kinematic, ml, obstacle, regularity, shell, shock, stability, tge"
math,10,2005–2010,2010–2015,2005–2010 → 2010–2015,0.647587,0.352413,"navier, stokes, equations, solutions, incompressible, euler, vortex, vorticity, fluid, initial, vortices, bbb, blowup, bom, boundary, du, eps, equation, flow, fluids, frac32k, instability, kinematic, ml, obstacle, regularity, shell, shock, stability, tge","equations, navier, stokes, incompressible, solutions, compressible, initial, euler, velocity, fluid, fluids, vacuum, vorticity, bom, dot, equation, global, palinstrophy, shear, solution, viscosity, viscous, vortex"
math,10,2010–2015,2015–2020,2010–2015 → 2015–2020,0.624784,0.375216,"equations, navier, stokes, incompressible, solutions, compressible, initial, euler, velocity, fluid, fluids, vacuum, vorticity, bom, dot, equation, global, palinstrophy, shear, solution, viscosity, viscous, vortex","compressible, equations, euler, incompressible, navier, solutions, stokes, fluid, initial, vorticity, velocity, bbb, infty, pm, solution, time, vacuum, vortex"
math,10,2015–2020,2020–2025,2015–2020 → 2020–2025,0.831936,0.168064,"compressible, equations, euler, incompressible, navier, solutions, stokes, fluid, initial, vorticity, velocity, bbb, infty, pm, solution, time, vacuum, vortex","compressible, equations, euler, initial, navier, solutions, stokes, fluid, incompressible, vortex, boundary, frac, posedness, ve, velocity, viscosity, vorticity, weak"
math,11,2000–2005,2005–2010,2000–2005 → 2005–2010,0.501776,0.498224,"manifolds, metric, metrics, ricci, curvature, einstein, flow, hler, kahler, compatible, kaehler, bisectional, bundle, cal, compact, hkt, hyperk, hyperkaehler, lie, osserman, pseudo, qkt, quaternionic, riemannian, sasakian, scalar, scriptstyle, wbf","metrics, ricci, curvature, einstein, hler, manifolds, metric, manifold, almost, flow, riemannian, compact, connection, hermitian, hm, invariant, iso, kahler, sasaki, sasakian, structures, tensor, varsigma, wbf"
math,11,2005–2010,2010–2015,2005–2010 → 2010–2015,0.58924,0.41076,"metrics, ricci, curvature, einstein, hler, manifolds, metric, manifold, almost, flow, riemannian, compact, connection, hermitian, hm, invariant, iso, kahler, sasaki, sasakian, structures, tensor, varsigma, wbf","curvature, einstein, hler, manifolds, metric, metrics, ricci, manifold, riemannian, finsler, kahler, almost, flat, flow, invariant, kenmotsu, soliton"
math,11,2010–2015,2015–2020,2010–2015 → 2015–2020,0.793433,0.206567,"curvature, einstein, hler, manifolds, metric, metrics, ricci, manifold, riemannian, finsler, kahler, almost, flat, flow, invariant, kenmotsu, soliton","curvature, hler, manifolds, metric, metrics, ricci, einstein, riemannian, manifold, finsler, soliton, solitons, conformal, flow, lie, quaternionic, su"
math,11,2015–2020,2020–2025,2015–2020 → 2020–2025,0.885867,0.114133,"curvature, hler, manifolds, metric, metrics, ricci, einstein, riemannian, manifold, finsler, soliton, solitons, conformal, flow, lie, quaternionic, su","curvature, hler, manifolds, metrics, ricci, solitons, einstein, metric, manifold, riemannian, almost, finsler, flow, lie, nabla, scalar, slant, soliton, su"
math,12,2000–2005,2005–2010,2000–2005 → 2005–2010,0.499,0.501,"diffeomorphisms, maps, periodic, entropy, hyperbolic, mixing, orbits, twist, alpha, arnold, bar, circ, cl, de, diff, diffeomorphismes, domaines, dynamical, epimorphisms, ergodic, expanding, exponents, growth, homemorphisms, homoclinic, instability, invariant, la, laminations, lyapunov, marked, marking, maximal, ml, nonuniformly, omegalt, polymorphism, polymorphisms, quasiperiodically, qui, ratners, saddle, subshifts, surface, tori, torus, translation, unimodal","entropy, diffeomorphisms, ergodic, hyperbolic, flows, invariant, maps, mixing, orbits, periodic, topological, anosov, bar, de, domaines, dynamical, epimorphisms, expanding, homeomorphisms, hyperbolicity, lambda, lyapunov, mapsto, measure, measures, morse, nilsystems, nonuniformly, partially, period, preserving, quasiperiodically, qui, recurrent, rotation, shadowing, shift, stable, subshifts, systems, teichmueller, ti, translation, truncator"
math,12,2005–2010,2010–2015,2005–2010 → 2010–2015,0.565339,0.434661,"entropy, diffeomorphisms, ergodic, hyperbolic, flows, invariant, maps, mixing, orbits, periodic, topological, anosov, bar, de, domaines, dynamical, epimorphisms, expanding, homeomorphisms, hyperbolicity, lambda, lyapunov, mapsto, measure, measures, morse, nilsystems, nonuniformly, partially, period, preserving, quasiperiodically, qui, recurrent, rotation, shadowing, shift, stable, subshifts, systems, teichmueller, ti, translation, truncator","entropy, maps, diffeomorphisms, dynamical, measure, mixing, shadowing, topological, anosov, ergodic, hyperbolic, interval, lyapunov, shift, attractors, co, compact, expanding, flow, ifs, invariant, map, mathbb, mathcal, measures, morse, overrightarrow, preserving, property, rotation, stable, widetilde"
math,12,2010–2015,2015–2020,2010–2015 → 2015–2020,0.738168,0.261832,"entropy, maps, diffeomorphisms, dynamical, measure, mixing, shadowing, topological, anosov, ergodic, hyperbolic, interval, lyapunov, shift, attractors, co, compact, expanding, flow, ifs, invariant, map, mathbb, mathcal, measures, morse, overrightarrow, preserving, property, rotation, stable, widetilde","entropy, maps, mixing, topological, hyperbolic, lyapunov, diffeomorphisms, dynamical, ergodic, measure, anosov, shadowing, expanding, expansive, exponents, homeomorphisms, ifs, interval, map, mathcal, partially, property, rotation, set, shift, underline, unstable"
math,12,2015–2020,2020–2025,2015–2020 → 2020–2025,0.694669,0.305331,"entropy, maps, mixing, topological, hyperbolic, lyapunov, diffeomorphisms, dynamical, ergodic, measure, anosov, shadowing, expanding, expansive, exponents, homeomorphisms, ifs, interval, map, mathcal, partially, property, rotation, set, shift, underline, unstable","entropy, maps, anosov, dynamical, topological, diffeomorphisms, ergodic, hyperbolic, measures, map, measure, systems, circle, erg, flows, mixing, neutralized, orbits, partially, pseudo, psh, shadowing, shifts, unstable, varphi"
math,13,2000–2005,2005–2010,2000–2005 → 2005–2010,0.240674,0.759326,"equation, nls, nonlinearity, schrodinger, 3s, aire, airy, asymptotic, atomic, attractive, benjamin, bkdv, bose, bottom, caustic, compacte, competition, condensates, debye, decaying, devries, dinger, dispersion, dispersive, equations, est, evolution, existence, ground, hydrodynamic, inftyt, inftyx, interactions, johnson, join, kdv, korteweg, nonlinear, ono, periodic, posedness, potential, representation, representative, repulsive, schr, schwarzschild, solitary, solitons, spe, state, strichartz, sur, une, well, wellposedness","dinger, equation, schr, nonlinear, global, posedness, solutions, energy, nls, schrodinger, schroedinger, soliton, caustic, critical, cubic, data, debye, defocusing, equations, gkdv, ground, initial, kdv, mass, nonlinearity, periodic, strichartz, supercritical, wave, well"
