subject,topic_id,avg_yoy_sim,min_yoy_sim,avg_yoy_drift,max_single_jump
math,0,0.42307924,0.0,0.57692076,1.0
math,1,0.35039432,0.0,0.64960568,1.0
math,2,0.279943375,0.0,0.7200566249999999,1.0
math,3,0.40793680000000004,0.153833,0.5920632,0.846167
math,4,0.45929168000000004,0.045191,0.54070832,0.954809
math,5,0.305136,0.0,0.694864,1.0
math,6,0.37163112,0.230902,0.62836888,0.769098
math,7,0.33447415999999996,0.032069,0.6655258399999999,0.967931
math,8,0.27343331818181815,0.0,0.7265666818181818,1.0
math,9,0.22409068000000001,0.0,0.7759093199999999,1.0
math,10,0.41226660000000004,0.012531,0.5877334000000001,0.987469
math,11,0.33495060000000004,0.093411,0.6650494,0.906589
math,12,0.20333504000000002,0.0,0.79666496,1.0
math,13,0.33435168,0.0,0.66564832,1.0
math,14,0.18076604166666665,0.0,0.8192339583333333,1.0
math,15,0.26374476,0.003874,0.73625524,0.996126
math,16,0.29365632,0.045191,0.7063436799999999,0.954809
math,17,0.2686412,0.0,0.7313588,1.0
math,18,0.38848422727272724,0.0,0.6115157727272728,1.0
math,19,0.3062733684210526,0.014636,0.6937266315789474,0.985364
math,20,0.32155228,0.045191,0.6784477200000001,0.954809
math,21,0.1441066,0.0,0.8558933999999999,1.0
math,22,0.2367961,0.0,0.7632038999999999,1.0
math,23,0.33816492,0.094291,0.66183508,0.905709
math,24,0.30917525,0.0,0.69082475,1.0
math,25,0.35221204,0.0,0.64778796,1.0
math,26,0.27781694444444444,0.0,0.7221830555555555,1.0
math,27,0.2541746,0.0,0.7458254,1.0
math,28,0.30060176,0.090416,0.6993982400000001,0.909584
math,29,0.264545,0.008657,0.7354550000000001,0.991343
math,30,0.19254591999999998,0.0,0.80745408,1.0
math,31,0.18448769565217393,0.0,0.8155123043478261,1.0
math,32,0.2983394,0.022228,0.7016606,0.977772
math,33,0.3011982,0.0,0.6988017999999999,1.0
math,34,0.35363507999999994,0.0,0.64636492,1.0
math,35,0.19088728,0.0,0.80911272,1.0
math,36,0.14794582608695653,0.0,0.8520541739130434,1.0
math,37,0.1926926923076923,0.0,0.8073073076923076,1.0
math,38,0.11895952000000001,0.0,0.88104048,1.0
math,39,0.18625848,0.0,0.81374152,1.0
math,40,0.32983596,0.095486,0.67016404,0.904514
math,41,0.18186584,0.003874,0.81813416,0.996126
math,42,0.17298155999999998,0.0,0.8270184399999999,1.0
math,43,0.30684004000000004,0.158709,0.69315996,0.841291
math,44,0.24372288,0.026102,0.75627712,0.973898
math,45,0.29694852173913044,0.0,0.7030514782608696,1.0
math,46,0.19673522727272727,0.0,0.8032647727272727,1.0
math,47,0.1575172,0.0,0.8424828,1.0
math,48,0.14368848,0.0,0.85631152,1.0
math,49,0.27472184,0.0,0.72527816,1.0
math,50,0.20392065217391303,0.0,0.7960793478260869,1.0
math,51,0.20671586956521737,0.0,0.7932841304347826,1.0
math,52,0.2707898235294118,0.053849,0.7292101764705883,0.946151
math,53,0.233705,0.0,0.766295,1.0
math,54,0.26164231578947367,0.008657,0.7383576842105263,0.991343
math,55,0.21759612,0.053849,0.7824038799999999,0.946151
math,56,0.14361977272727275,0.0,0.8563802272727272,1.0
math,57,0.36964928,0.0,0.63035072,1.0
math,58,0.2397305652173913,0.0,0.7602694347826088,1.0
math,59,0.22936562500000002,0.014636,0.7706343750000001,0.985364
math,60,0.23874084,0.057723,0.76125916,0.942277
math,61,0.27909084,0.0,0.72090916,1.0
math,62,0.20858352,0.0,0.7914164800000001,1.0
math,63,0.0650406,0.0,0.9349594,1.0
