subject,window_from,window_to,transition,avg_sim,avg_drift,std_drift,n_topics
math,2000–2005,2005–2010,2000–2005 → 2005–2010,0.378689,0.621311,0.19641748391159217,138
math,2005–2010,2010–2015,2005–2010 → 2010–2015,0.478047255033557,0.521952744966443,0.17239576176933444,149
math,2010–2015,2015–2020,2010–2015 → 2015–2020,0.5765506933333333,0.42344930666666664,0.13374610337541298,150
math,2015–2020,2020–2025,2015–2020 → 2020–2025,0.6466741866666667,0.35332581333333335,0.11925848342722162,150
