subject,topic_id,first_year,last_year,n_years,cosine_sim,ttd,words_first,words_last
math,46,2003,2025,23,0.180833,0.819167,"service, discipline, queue, logconvex, tailed, heavy, length, maximum, foreground, overflow","server, queue, service, job, servers, laa, queues, allocation, traffic, unlicensed"
math,47,2000,2025,26,0.035944,0.964056,"mendes, france, curves, comparative, process, fractal, estimating, transformations, modifies, hausdorff","fractal, dimension, hausdorff, self, sets, dimensions, similar, measures, md, iterated"
math,48,2000,2025,26,0.167677,0.832323,"ramanujan, summation, psi, rogers, identities, partitions, burge, pm, bailey, modmod","partitions, overpartitions, ramanujan, identities, series, parts, partition, andrews, overlined, parity"
math,49,2000,2025,26,0.153833,0.846167,"lace, avoiding, critical, percolation, walks, inductive, recursion, oded, hollander, greg","percolation, passage, critical, random, sle, cle, mathbf, probability, loop, site"
math,50,2002,2025,24,0.112644,0.887356,"convex, concavely, discrepancy, ll, concave, line, body, dilates, square, contains","minkowski, bodies, convex, body, torsional, area, mathbb, kk, larman, revolution"
math,51,2000,2025,25,0.022228,0.977772,"sequences, conjectures, over2, takeuchi, divisibility, 2as, numerology, sim, exp, concatenated","numbers, recurrence, fibonacci, stirling, vec, degenerate, sequences, sum, kind, polynomials"
math,52,2001,2025,21,0.0,1.0,"radiographs, images, invertability, suppose, restoration, object, corrupted, laws, hopelessly, radiography","retrieval, phase, reconstruction, regularization, inverse, image, wavefront, denoising, problems, noise"
math,53,2000,2025,25,0.0,1.0,"belousov, neq, quasigroup, quasigroups, irreducible, homogeneous, functions, nn, authors, solution","monoid, monoids, semigroups, semigroup, mathcal, pmd, atomicity, imd, inverse, ehresmann"
math,54,2000,2025,21,0.135416,0.864584,"disease, infectives, infective, dissimilar, proportions, governs, epidemiological, sis, individuals, discussion","epidemic, disease, vaccination, model, infection, infected, susceptible, population, infectious, spread"
math,55,2000,2025,26,0.325833,0.674167,"poisson, quantization, lie, fedosov, bialgebroid, star, connection, rp, deformation, raq","poisson, lie, algebroids, algebroid, courant, rightrightarrows, nambu, groupoid, structures, manifold"
math,56,2001,2025,24,0.050579,0.949421,"subthreshold, resonance, noise, signal, estimation, series, hypotheses, lags, astronomical, testing","series, change, time, test, estimator, testing, volatility, estimation, high, stationary"
math,57,2000,2025,26,0.0,1.0,"hep, sums, balazard, saias, alternating, clausen, binomial, polylogarithms, chi, ph","zeta, riemann, zeros, hypothesis, multiple, values, rh, function, pcc, qq"
math,58,2000,2025,25,0.139291,0.860709,"logic, titani, takeuti, goedel, intuitionistic, eliminability, hypersequents, takano, fuzzy, avron","mathsf, logic, logics, semantics, modal, s4, ik, logical, incompleteness, intuitionistic"
math,59,2001,2025,25,0.135416,0.864584,"twins, primes, triplets, reciprocal, kelly2, falloff, kelly1, twin, physically, logarithm","primes, prime, log, frac, sum, leq, sums, piatetski, sieve, multiplicative"
math,60,2000,2025,26,0.012531,0.987469,"multiresolution, mb, inmathbb, na, wavelet, wh, bessel, heisenberg, frames, frame","frame, frames, gabor, fourier, transform, uncertainty, dual, widehat, parseval, sampling"
math,61,2000,2025,26,0.0,1.0,"otimes, pentagon, algebtras, duoble, dimenasional, resticted, nkgl, leds, near, braided","hopf, categories, fusion, algebra, algebras, drinfeld, bialgebra, bbbk, quasitriangular, co"
math,62,2000,2025,26,0.008657,0.991343,"peg, player, blackjack, deviation, solitaire, sitting, base, cards, playing, cardcounting","game, games, wins, players, breaker, nim, maker, graphs, player, winning"
math,63,2000,2025,26,0.090416,0.909584,"packings, hales, packing, kepler, toth, fejes, circle, doyle, sharper, ferguson","mathbb, points, packings, distances, triangle, mathfrak, set, triangles, bound, lattice"
math,64,2000,2025,26,0.176217,0.823783,"askey, wilson, polynomials, bispectral, symmetric, oscillator, operators, orthogonal, hecke, darboux","polynomials, orthogonal, orthogonality, askey, hermite, jacobi, darboux, hypergeometric, qq, bispectral"
math,65,2001,2025,24,0.0,1.0,"lam, ary, root, bb, information, tree, 1b, variable, level, configuration","random, assortativity, degree, graph, multiplex, preferential, attachment, nyi, graphs, networks"
math,66,2000,2025,21,0.0,1.0,"ador, shock, anisotropic, capturing, artificial, diffusion, detection, viscosity, utilized, oscillation","scheme, flux, schemes, order, water, shallow, preserving, equations, accuracy, high"
math,67,2000,2025,26,0.063416,0.936584,"tetrahedra, dissections, volumes, polytope, triangulations, simplices, dissection, trilinear, five, size","polytopes, polytope, ehrhart, alcoved, neighborly, nested, lattice, minkowski, associahedra, faces"
math,68,2000,2025,26,0.078052,0.921948,"fluctuations, uparrow, ln, spin, sqrt, gap, ln2, temperature, molecular, plus","ising, spin, model, temperature, potts, models, parisi, gibbs, free, clup"
math,69,2000,2025,26,0.0,1.0,"hexagon, lusztig, kashiwara, avoiding, ww, canonical, wx, parametrizations, qa, basis","mathbf, mathfrak, imath, widetilde, sl, hecke, modules, quantum, algebra, res"
math,70,2000,2025,26,0.032069,0.967931,"favourite, pal, revesz, sites, eighties, walk, visited, status, erdos, early","walk, random, walks, tilde, mott, tfrac12, conductances, steps, rwes, law"
math,71,2008,2025,16,0.040738,0.959262,"subgradient, agents, agent, errors, incremental, diminishing, distributed, consensus, constraint, iterate","distributed, communication, decentralized, optimization, gradient, convergence, compression, agents, algorithm, consensus"
math,72,2001,2025,24,0.0,1.0,"asdim, infinity, asymptotic, slices, dimension, metric, shubin, suppose, novikov, alpha","groups, countable, semitopological, equivalence, topological, group, widetilde, measure, actions, compact"
math,73,2000,2025,25,0.0,1.0,"hereditarily, continua, betan, indecomposable, steprans, uncountable, indecomposability, characterization, mackowiak, krasinkiewicz","topology, computably, mathcal, sn, cf, if, spaces, wcfwcf, xx, topologies"
math,74,2004,2025,21,0.0,1.0,"signal, segmented, partitions, data, searches, interval, fitness, letter, optimum, algorithm","clustering, graph, network, community, communities, networks, low, planted, computational, models"
math,75,2000,2025,24,0.0,1.0,"transitions, overdetermination, bifurcation, singularity, transcritical, pitchfork, unfoldings, plasmas, confinement, unperturbed","boltzmann, landau, kinetic, equation, collision, vlasov, solutions, polyatomic, global, coulomb"
math,76,2000,2025,22,0.078052,0.921948,"integral, corners, corner, boundary, discretised, quadrature, singularities, interior, methods, cbiem","helmholtz, scattering, boundary, wave, time, method, equation, integral, maxwell, domain"
math,77,2003,2025,23,0.030885,0.969115,"isoperimetric, profile, ampere, ric, tension, inequality, monge, dirchlet, riemannian, entire","monge, amp, hessian, liouville, re, estimates, equation, harnack, inequality, harmonic"
math,78,2000,2025,26,0.376094,0.623906,"cardinal, forcing, kappa, cardinals, beth, aleph, maximality, weasel, extender, equiconsistent","cardinal, aleph, cardinals, woodin, forcing, zfc, sf, zf, hod, mathfrak"
math,79,2004,2025,22,0.0,1.0,"repeats, tangle, dna, proteins, inverted, integrase, rearranging, direct, possibilities, solutions","persistent, persistence, topological, vr, data, mapper, homology, topology, complexes, rips"
math,80,2001,2025,24,0.036864,0.963136,"diffeomorphism, retract, area, deformation, preserving, riemman, curvature, flow, deform, deforming","flow, curvature, mean, shrinkers, flows, shortening, self, translators, huisken, elastic"
math,81,2001,2025,24,0.032069,0.967931,"intervals, chain, sampler, exact, mcmc, run, combine, heuristic, confidence, would","langevin, sampling, diffusion, score, samplers, sampler, target, denoising, dynamics, models"
math,82,2008,2025,13,0.0,1.0,"perceptrons, multilayer, multidimensional, mlps, get, covariance, mlp, regression, estimator, identifiable","neural, networks, training, deep, learning, relu, transformers, network, layer, transformer"
math,83,2000,2025,24,0.032069,0.967931,"vigneras, mod, langlands, ell, local, earlier, correspondence, supercuspidal, her, methods","gl, representations, mathrm, rm, sl, langlands, distinguished, prasad, cuspidal, adic"
math,84,2001,2025,24,0.0,1.0,"tolstoy, war, views, waging, peace, egalitarian, sociology, nineteenth, leo, russian","mathematics, education, mathematical, students, research, explanation, teacher, llms, reasoning, learning"
math,85,2001,2025,25,0.022228,0.977772,"n0, n2, n1, progressions, sidon, aritmetic, sets, contain, behrend, sec","sumset, ap, sets, sumsets, subset, spp, wedge, product, ruzsa, mathrm"
math,86,2001,2025,22,0.022228,0.977772,"activity, modelling, expressions, planar, neural, about, symbolic, allowed, location, third","neurons, synchronization, oscillators, kuramoto, neuron, networks, neural, spiking, phase, stimulation"
math,87,2001,2025,23,0.0,1.0,"equilibria, area, elastica, gallery, curvature, loop, plots, enclosed, readily, branches","crack, strain, elastic, fracture, stress, elasticity, tip, isotropic, ribbons, energy"
math,88,2000,2025,26,0.082055,0.917945,"vertex, algebra, fusion, algebras, operator, rules, module, quasiclassical, orbits, identity","mathfrak, sl, widehat, gl, vertex, mathcal, algebras, algebra, affine, modules"
math,89,2006,2025,20,0.090383,0.909617,"transportation, kantorovich, monge, em, optimal, lagrangian, valued, determinant, orbits, measure","transport, optimal, entropic, sinkhorn, kantorovich, wasserstein, ot, problem, cost, measures"
math,90,2003,2025,21,0.063416,0.936584,"aerotaxis, methylation, endothelial, chemotaxis, oxygen, morphological, biochemical, guidance, growth, experimentally","segel, keller, chemotaxis, system, cell, solutions, patlak, mass, initial, model"
math,91,2000,2025,26,0.032069,0.967931,"heat, benois, asymmetric, zero, principle, deviations, kipnis, hydrodynamical, freidlin, anharmonic","kpz, particles, particle, asep, exclusion, asymmetric, process, limit, kawasaki, brownian"
math,92,2002,2025,24,0.0,1.0,"plb, bigcap, subset, polynomiale, log, allure, integrables, pertubation, measure, infinitesimal","julia, fatou, maps, bouquet, laminations, sets, wandering, polynomial, cantor, set"
math,93,2000,2025,26,0.258709,0.741291,"schubert, peterson, nonsingular, grassmannians, multiplicities, formulas, dale, quantum, flag, giambelli","schubert, flag, varieties, quantum, variety, 5mm, pipe, polynomials, cohomology, dreams"
math,94,2000,2025,22,0.090416,0.909584,"fate, policies, game, management, providence, utility, popular, ratchet, compiled, policy","games, nash, game, equilibrium, player, equilibria, strategy, players, information, payoff"
math,95,2001,2025,24,0.063416,0.936584,"cyclotomic, greenberg, mathfrak, nmid, extensions, ep, towers, ee, 2379d, nr","fields, quadratic, mathbb, mathfrak, lattices, sqrt, galois, totally, real, number"
math,96,2004,2025,22,0.267486,0.732514,"branching, rouault, fragmentations, bertoin, generation, offspring, probability, presence, extinction, nana","branching, processes, big, boldsymbol, supercritical, offspring, process, cdot, bbm, limit"
math,97,2000,2025,24,0.0,1.0,"josephson, doniach, lawrence, junctions, superconducting, magnetic, coupling, nucleated, layers, minimizers","landau, nematic, liquid, energy, nabla, ginzburg, lifshitz, ve, stripe, crystal"
math,98,2005,2025,14,0.113996,0.886004,"unichain, policies, optimal, decision, reward, combinations, markov, visit, state, average","policy, reinforcement, learning, decision, mdps, policies, rl, reward, algorithms, markov"
math,99,2003,2025,23,0.003874,0.996126,"bar, constituents, irr, blocks, head, st02, defect, irreducible, plesken, idealizer","character, characters, brauer, mathbf, groups, rickard, pp, splendid, conjecture, blocks"
math,100,2000,2025,25,0.045191,0.954809,"homotopy, stable, dennis, category, trace, mirimanoff, caracteristiques, triangulated, theory, theorie","motivic, adams, spectra, thh, homotopy, ro, underline, ku, equivariant, mathrm"
math,101,2000,2025,26,0.340469,0.659531,"continued, fractions, specializable, bifurcating, fraction, kmosek, specializability, qualitive, quantitive, shallit","continued, boldsymbol, fractions, irrationality, left, right, bbb, fraction, frac, sqrt"
math,102,2003,2025,23,0.235416,0.764584,"tropical, grassmannian, plucker, trees, ideal, billera, grobner, holmes, vogtmann, subcomplex","tropical, sol, curves, fans, toric, trop, matroid, parametrisation, geometry, unibranch"
math,103,2004,2025,22,0.032069,0.967931,"partial, frac, subfunctions, functions, subharmonic, homogeneous, led, martin, trigonometric, doubly","harmonic, univalent, mappings, prime, coefficients, functions, logarithmic, sharp, starlike, disk"
math,104,2007,2025,19,0.003874,0.996126,"nonexpansive, asynchronous, mapping, banach, iterative, star, duality, solve, schemes, convergence","splitting, monotone, rachford, douglas, convergence, drs, operator, convex, dys, variational"
math,105,2001,2025,23,0.045191,0.954809,"proofreading, receptor, transduction, mckeithan, chemical, kinetic, feinberg, michaelis, menten, cell","reaction, networks, biochemical, chemical, lna, reactivity, stochastic, systems, network, acr"
math,106,2007,2025,17,0.045191,0.954809,"controls, allowed, player, switching, take, hybrid, kalton, infinite, elliott, person","mean, games, field, game, player, control, agents, mfg, equilibria, graphon"
math,107,2004,2025,22,0.022228,0.977772,"locus, selected, darwinian, evolutionary, allele, essence, coalescent, laws, neutral, dynamics","population, selfing, pedigree, coalescent, outcrossing, trait, ancestral, mutation, generations, birth"
math,108,2000,2025,25,0.0,1.0,"qs, valuation, teichmuller, quasisymmetric, punctured, universal, homology, simple, tori, real","teichm, ller, geodesic, closed, length, geodesics, hyperbolic, surface, thurston, surfaces"
math,109,2000,2025,25,0.240199,0.759801,"pinwheel, substitution, tiling, tilings, domino, tiles, nvaries, adic, homeomorphism, cech","tilings, tiling, aztec, silver, tiles, substitution, domino, holes, tile, translational"
math,110,2003,2025,23,0.063416,0.936584,"xu, kimura, 3st, phylogenetic, 4x4x4, nucleic, intertwine, acid, speciation, branching","phylogenetic, tree, trees, taxon, leaf, quarnets, leaves, ola, taxa, indices"
math,111,2000,2025,25,0.257644,0.742356,"wave, speeds, shapped, quasilinear, global, outside, null, star, satisfying, existence","wave, lifespan, partial, semilinear, damping, null, equations, damped, solutions, xv"
math,112,2004,2025,20,0.032069,0.967931,"rv, br, partial, quad, rf, splitting, lu, rl, qquad, sum","runge, kutta, methods, integrators, implicit, splitting, sqq, order, explicit, ptq"
math,113,2003,2025,21,0.0,1.0,"penalties, thresholding, regularized, regularizes, expansions, sparser, iterative, iteration, landweber, regularizing","recovery, ell, sparse, regularization, signal, sparsity, sensing, omp, mi, proximal"
math,114,2006,2025,20,0.0,1.0,"gy, ell, mathbb, circ, begin, equation, cdot, df, gyx, end","control, stochastic, hjb, optimal, principle, bellman, horizon, backward, hamilton, equations"
math,115,2000,2025,25,0.090416,0.909584,"ziglin, meromorphic, body, absence, monodromy, three, integrability, neighborhood, integrals, lagrangian","body, solar, sail, choreographies, cablessail, dros, planar, collision, central, orbits"
math,116,2000,2025,26,0.035944,0.964056,"exhaustion, functions, linairely, recursion, diffracted, bessel, provided, independant, rise, orders","expansions, asymptotic, bessel, dyadic, airy, sinc, kholodenko, silagadze, integrals, functions"
math,117,2000,2025,26,0.180608,0.819392,"rk, curvature, ge, extremality, scalar, implies, riemannian, everywhere, symmetric, compact","curvature, scalar, manifolds, rigidity, einstein, mathring, rcd, warped, le, ricci"
math,118,2000,2025,23,0.045191,0.954809,"left, right, du, rightarrow, homogenization, div, oscillating, mbox, functionals, films","homogenization, homogenisation, varespilon, layer, ebcs, ellipticity, periodic, scale, contrast, interfacial"
math,119,2000,2025,26,0.014636,0.985364,"abel, odes, research, integrable, classes, routines, maple, lie, appell, listed","lie, symmetry, symmetries, dodes, lsn, equations, lund, differential, algebra, lifshitz"
math,120,2003,2025,20,0.003874,0.996126,"meshalkin, lym, erdos, hochberg, hirsch, joins, chain, simpler, theorem, binom","mathcal, binom, families, intersecting, erd, frankl, rado, family, union, tt"
math,121,2003,2025,23,0.003874,0.996126,"robots, dynamical, coordination, distributed, nonsmooth, laws, systems, promise, facility, networked","agent, consensus, agents, coverage, control, formation, multi, angle, maze, distributed"
math,122,2001,2025,25,0.003874,0.996126,"autocorrection, approximant, approximations, rational, pade, effect, errors, described, error, import","splines, approximation, spline, multiscale, generalized, interpolation, quadrature, uv, developable, error"
math,123,2000,2025,22,0.0,1.0,"determinant, permanent, symmetrized, associative, entries, mat, times, longrightarrow, endowed, lim","permanental, matrices, spectrahedral, eulerian, nullity, multiarrangements, rank, polynomials, exponents, wakefield"
math,124,2003,2025,21,0.090416,0.909584,"boussinesq, viscous, regularity, global, equations, proved, for, is, the, ","water, waves, boussinesq, shallow, gravity, wave, solutions, solitary, depth, hydrostatic"
math,125,2001,2025,19,0.0,1.0,"evolution, generation, conway, configurations, configuration, elementary, pieces, life, arbitrary, first","opinion, opinions, dynamics, consensus, adoption, individuals, unanimity, agents, majority, interactions"
math,126,2003,2025,21,0.008657,0.991343,"pressureless, rotating, burgers, gas, wedge, direction, magneto, submitted, system, hydrodynamics","mhd, magnetohydrodynamic, mathbf, magnetic, compressible, incompressible, solutions, system, dynamo, magnetohydrodynamics"
math,127,2001,2025,21,0.0,1.0,"cell, leibniz, derivation, co, responsible, versa, vice, translated, categorification, outline","categories, semantics, category, monoidal, monad, mathbf, effectful, theories, syntax, type"
math,128,2000,2025,26,0.30988,0.69012,"mapping, group, representation, ergodically, class, braid, genus, torelli, vfr, surface","mapping, mod, class, surfaces, torelli, mathcal, supset, group, mathrm, groups"
math,129,2003,2025,21,0.045191,0.954809,"differintegration, derivatives, integrals, matrix, fractional, hoped, worked, differentiation, allowed, formalism","fractional, weierstrass, necessary, caputo, conditions, derivative, legendre, reymond, condition, erdmann"
math,130,2000,2025,24,0.026102,0.973898,"module, cal, virasoro, superalgebra, basic, indecomposable, lie, annihilation, annihilator, classical","mathfrak, modules, verma, superalgebras, lie, sl, mathcal, weight, simple, superalgebra"
math,131,2000,2025,26,0.198833,0.801167,"monopoles, mills, yang, nahm, periodic, gauge, theory, higgs, growing, bogomolny","instantons, mills, 2g, yang, witten, monopole, solutions, haydys, su, instanton"
math,132,2003,2025,20,0.0,1.0,"alpha, omega, omegaomega, xomega, mm, 2alpha, stirred, leq, transmutation, heat","controllability, null, control, observability, impulsive, equation, approximate, fractional, system, semilinear"
math,133,2000,2025,26,0.0,1.0,"configurational, paneitz, variational, mechanics, bbs, pde, conformal, bbr, statistical, intrinsic","haantjes, systems, hess, sretensky, gyrostat, integrable, motion, heavy, contact, hamilton"
math,134,2005,2025,17,0.0,1.0,"convolution, log, evaluations, quadrature, oblivious, subdiffusion, sectorial, multiplications, transparent, integro","fractional, caputo, method, sgps, hilfer, accuracy, sg, numerical, derivative, order"
math,135,2006,2025,19,0.090416,0.909584,"boltzmann, pareschi, mouhot, math, collision, desvillettes, monte, carlo, acad, villani","plasma, kinetic, boltzmann, vlasov, magnetic, method, scheme, preserving, particle, numerical"
math,136,2000,2025,24,0.045191,0.954809,"hyperk, tqft, hler, rozansky, witten, ohtsuki, murakami, sigma, manifold, quantum","topological, anyons, symmetry, fusion, tqft, category, anyonic, tqfts, theories, defects"
math,137,2000,2025,26,0.032069,0.967931,"gr, taft, homology, smallsetminus, symbols, cyclic, algebras, auslander, algebroid, hochschild","tambara, operations, mathrm, mathscr, bordism, homology, alg, lashof, mathcal, prim"
